dataset,cap,model,seed,method,ep_max,warmup,cep,K,taken,count_raw,AP,ccF1adj,ccF1eq,macroEq,placeboF1,placeboAcc,path
dermmnist,L30_G30,RegNetY400MF,1,fioretto_ldf,28.0,1,29,67,67,154,0.5496560924784925,0.3586206896551724,0.3586206896551724,0.491982416985885,0.5442809526823197,0.8662921348314607,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_1
dermmnist,L30_G30,RegNetY400MF,2,fioretto_ldf,28.0,1,29,67,67,97,0.47539561398979624,0.33793103448275863,0.3448275862068966,0.324650781176371,0.34343185650985025,0.8303370786516854,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_2
dermmnist,L30_G30,RegNetY400MF,4,heuristic,0.0,30,0,67,67,182,0.7005271208528738,0.4,0.4,0.7070703876534047,0.8052953979524053,0.9067415730337078,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_4
dermmnist,L30_G30,RegNetY400MF,3,heuristic,0.0,30,0,67,67,153,0.7020126218145958,0.4068965517241379,0.4068965517241379,0.7283322484106687,0.814152383715053,0.9224719101123595,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_3
dermmnist,L30_G30,RegNetY400MF,1,heuristic,0.0,30,0,67,67,170,0.7013511596879296,0.4068965517241379,0.4068965517241379,0.7065199143464719,0.8003015490664765,0.9123595505617977,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_1
dermmnist,L30_G30,RegNetY400MF,2,heuristic,0.0,30,0,67,67,184,0.640130894062552,0.38620689655172413,0.38620689655172413,0.7027304869980979,0.7828609883896626,0.9106741573033708,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_2
tissuemnist,L30_G30,RegNetY400MF,4,hounie_rcl,28.0,1,29,51,51,133,0.4369495681964433,0.2972972972972973,0.2972972972972973,0.42360330297243354,0.46969316938168354,0.5877074921489457,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_4
tissuemnist,L30_G30,RegNetY400MF,3,hounie_rcl,28.0,1,29,51,51,132,0.41321954313649967,0.3063063063063063,0.3063063063063063,0.4113093780157843,0.4524587283000637,0.5903992821893226,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_3
tissuemnist,L30_G30,RegNetY400MF,1,hounie_rcl,28.0,1,29,51,51,133,0.3748917714372076,0.23423423423423423,0.23423423423423423,0.36012927061813527,0.40179333121033584,0.5630327501121579,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_1
tissuemnist,L30_G30,RegNetY400MF,2,hounie_rcl,28.0,1,29,51,51,123,0.34693962624465396,0.23423423423423423,0.24324324324324326,0.3560539245611453,0.3927305263789253,0.5572005383580081,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_2
tissuemnist,L30_G30,RegNetY400MF,4,tralo,30.0,1,29,51,51,133,0.4349210897825113,0.2702702702702703,0.2702702702702703,0.423518368335303,0.4726786854442912,0.576043068640646,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_4
