campaign,dataset,cap,model,seed,method,sweep,arm,warmup,cepochs,lr,lr_c,ce_skip,cls,n_pool,n_true,K,K_local_sum,n_groups,count_raw,count_adj,count_eq,deficit,AP,ccF1adj,ccF1eq,macroAdj,macroEq,path
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,3,tralo,,tralo,1,29,0.0001,5e-05,True,4,2003,223,112,111,3,93,111,111,1,0.6298202339892037,0.5089820359281437,0.5089820359281437,0.7110723294815681,0.7110723294815681,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_3
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,4,tralo,,tralo,1,29,0.0001,5e-05,True,4,2003,223,112,111,3,90,111,111,1,0.5721085218340268,0.47305389221556887,0.47305389221556887,0.7206319015049539,0.7206319015049539,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_4
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,1,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,2,1000,250,125,125,3,115,125,125,0,0.7935901398376816,0.608,0.608,0.783926806091701,0.783926806091701,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_1
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,2,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,2,1000,250,125,125,3,105,125,125,0,0.8100390074229084,0.5813333333333334,0.5813333333333334,0.760545609782737,0.760545609782737,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_2
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,3,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,2,1000,250,125,125,3,91,125,125,0,0.748031793455753,0.56,0.56,0.7380696263174704,0.7380696263174704,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_3
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,4,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,2,1000,250,125,125,3,113,125,125,0,0.7732103909049659,0.5706666666666667,0.5706666666666667,0.7673245582574872,0.7673245582574872,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_4
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,1,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,2,1000,250,125,125,3,39,125,125,0,0.7741479691333015,0.5866666666666667,0.5866666666666667,0.7737945871338597,0.7737945871338597,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_1
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,2,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,2,1000,250,125,125,3,54,125,125,0,0.8005936892376107,0.6133333333333333,0.6133333333333333,0.7769702107013042,0.7769702107013042,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_2
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,3,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,2,1000,250,125,125,3,76,125,125,0,0.7517190748766893,0.576,0.576,0.7663000217446894,0.7663000217446894,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_3
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,4,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,2,1000,250,125,125,3,58,125,125,0,0.7600096272892373,0.576,0.576,0.7609403763719005,0.7609403763719005,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_4
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,1,tralo,,tralo,1,29,0.0001,5e-05,True,2,1000,250,125,125,3,111,125,125,0,0.8049718569530617,0.608,0.608,0.7713644163805152,0.7713644163805152,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_1
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,2,tralo,,tralo,1,29,0.0001,5e-05,True,2,1000,250,125,125,3,100,125,125,0,0.8097262492029692,0.608,0.608,0.7587591616568801,0.7587591616568801,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_2
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,3,tralo,,tralo,1,29,0.0001,5e-05,True,2,1000,250,125,125,3,89,125,125,0,0.7482427618969594,0.56,0.56,0.7442867051762978,0.7442867051762978,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_3
headroom_b30_lrc5e-05,octmnist,L50_G50,MobileNetV3,4,tralo,,tralo,1,29,0.0001,5e-05,True,2,1000,250,125,125,3,97,125,125,0,0.7879921052878472,0.608,0.608,0.7713203561617883,0.7713203561617883,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_4
headroom_b30_lrc5e-05,tissuemnist,L50_G50,MobileNetV3,1,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2400,171,86,86,2,76,86,86,0,0.4201105916345517,0.3657587548638132,0.3657587548638132,0.4574400118272981,0.4555407073943878,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_1
headroom_b30_lrc5e-05,tissuemnist,L50_G50,MobileNetV3,2,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2400,171,86,86,2,98,86,86,0,0.3205376182552934,0.3346303501945525,0.3346303501945525,0.403443667930157,0.403443667930157,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_2
headroom_b30_lrc5e-05,tissuemnist,L50_G50,MobileNetV3,3,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2400,171,86,86,2,68,86,86,0,0.3654601491969832,0.35797665369649806,0.35797665369649806,0.4043066051148335,0.4043066051148335,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_3
headroom_b30_lrc5e-05,tissuemnist,L50_G50,MobileNetV3,4,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2400,171,86,86,2,73,86,86,0,0.40698453685736175,0.3346303501945525,0.3346303501945525,0.4315237570000596,0.43085833014398056,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_4
headroom_b30_lrc5e-05,tissuemnist,L50_G50,MobileNetV3,1,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2400,171,86,86,2,69,86,86,0,0.3723792694842088,0.3035019455252918,0.31906614785992216,0.2869000698873263,0.2895669696556652,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_1
headroom_b30_lrc5e-05,tissuemnist,L50_G50,MobileNetV3,2,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2400,171,86,86,2,81,86,86,0,0.30219320697536933,0.25680933852140075,0.2723735408560311,0.3956041831050227,0.39721092379435746,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_2
headroom_b30_lrc5e-05,tissuemnist,L50_G50,MobileNetV3,3,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2400,171,86,86,2,84,86,86,0,0.39560492866535446,0.3346303501945525,0.3346303501945525,0.4071213698749213,0.4075968626739373,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_3
headroom_b30_lrc5e-05,tissuemnist,L50_G50,MobileNetV3,4,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2400,171,86,86,2,69,86,86,0,0.41077445869237894,0.35019455252918286,0.35797665369649806,0.39994347863187685,0.3983326932715045,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_4
headroom_b30_lrc5e-05,tissuemnist,L50_G50,MobileNetV3,1,tralo,,tralo,1,29,0.0001,5e-05,True,4,2400,171,86,86,2,70,86,86,0,0.4228973060575455,0.38132295719844356,0.38132295719844356,0.4551974537571658,0.4518382771595124,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_1
headroom_b30_lrc5e-05,tissuemnist,L50_G50,MobileNetV3,2,tralo,,tralo,1,29,0.0001,5e-05,True,4,2400,171,86,86,2,106,86,86,0,0.4358191789225598,0.38910505836575876,0.38910505836575876,0.4193479941688278,0.4168374608819918,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_2
