dataset,cap,model,seed,method,warmup,cepochs,K,count,count_raw,sat,AP,ccF1eq,macroEq,cls,n_pool,n_true_cls,last_epoch,ce_skip,lr,lr_constraint,stable_thr,campaign,collapsed,constraint_epochs_run
octmnist,L50_G50,RegNetY400MF,2,fioretto_ldf,1,29,125,125,106,0,0.725920217598725,0.5386666666666666,0.7374129961122742,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
dermmnist,L30_G30,MobileNetV3,4,hounie_rcl,1,29,67,67,30,0,0.47196643496033996,0.35172413793103446,0.6620589003730741,4,2003,223,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
dermmnist,L30_G30,MobileNetV3,3,hounie_rcl,1,29,67,67,31,0,0.5513384906845996,0.38620689655172413,0.6724114782718863,4,2003,223,27.0,,0.0001,5e-05,,lrc5e-05,False,28.0
dermmnist,L30_G30,MobileNetV3,1,hounie_rcl,1,29,67,67,41,0,0.6103578625451181,0.41379310344827586,0.7005653228385614,4,2003,223,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
dermmnist,L30_G30,MobileNetV3,2,hounie_rcl,1,29,67,67,25,0,0.5392398554286428,0.36551724137931035,0.6929053198421941,4,2003,223,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
dermmnist,L30_G30,MobileNetV3,4,tralo,1,29,67,67,29,0,0.3631361930785864,0.27586206896551724,0.6429169672534496,4,2003,223,26.0,True,0.0001,5e-05,,lrc5e-05,False,25.0
dermmnist,L30_G30,MobileNetV3,3,tralo,1,29,67,67,59,0,0.538059450642133,0.38620689655172413,0.6714948769644703,4,2003,223,27.0,True,0.0001,5e-05,,lrc5e-05,False,26.0
dermmnist,L30_G30,MobileNetV3,1,tralo,1,29,67,67,57,0,0.5498123258321266,0.4068965517241379,0.7221160622699517,4,2003,223,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
dermmnist,L30_G30,MobileNetV3,2,tralo,1,29,67,67,57,0,0.46161783240307525,0.3793103448275862,0.6465508738826893,4,2003,223,27.0,True,0.0001,5e-05,,lrc5e-05,False,26.0
dermmnist,L30_G30,MobileNetV3,4,fioretto_ldf,1,29,67,67,54,0,0.5276397058499075,0.38620689655172413,0.7112381277080074,4,2003,223,22.0,,0.0001,5e-05,,lrc5e-05,False,23.0
dermmnist,L30_G30,MobileNetV3,3,fioretto_ldf,1,29,67,67,57,0,0.5888491006730963,0.4068965517241379,0.6956939567629725,4,2003,223,21.0,,0.0001,5e-05,,lrc5e-05,False,22.0
dermmnist,L30_G30,MobileNetV3,1,fioretto_ldf,1,29,67,67,61,0,0.5690829275345441,0.41379310344827586,0.7030948578180309,4,2003,223,21.0,,0.0001,5e-05,,lrc5e-05,False,22.0
dermmnist,L30_G30,MobileNetV3,2,fioretto_ldf,1,29,67,67,46,0,0.5375008775651788,0.4,0.6906472027467332,4,2003,223,23.0,,0.0001,5e-05,,lrc5e-05,False,24.0
tissuemnist,L30_G30,MobileNetV3,4,hounie_rcl,1,29,51,51,39,0,0.3668206069141085,0.26126126126126126,0.31598356716825976,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,MobileNetV3,3,hounie_rcl,1,29,51,51,66,0,0.33533529643253845,0.2702702702702703,0.4101418188256962,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,MobileNetV3,1,hounie_rcl,1,29,51,51,69,0,0.3723792694842088,0.26126126126126126,0.283276005542205,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,MobileNetV3,2,hounie_rcl,1,29,51,51,90,0,0.3126053721399698,0.22522522522522523,0.38595608470097753,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,MobileNetV3,4,tralo,1,29,51,51,39,0,0.3668206069141085,0.26126126126126126,0.31598356716825976,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,MobileNetV3,3,tralo,1,29,51,51,69,0,0.33114298846904283,0.21621621621621623,0.3376976901691151,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,MobileNetV3,1,tralo,1,29,51,51,69,0,0.3723792694842088,0.26126126126126126,0.283276005542205,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,MobileNetV3,2,tralo,1,29,51,51,108,0,0.31237368019106854,0.23423423423423423,0.391539838471492,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,MobileNetV3,4,fioretto_ldf,1,29,51,51,39,0,0.3668206069141085,0.26126126126126126,0.31598356716825976,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,MobileNetV3,3,fioretto_ldf,1,29,51,51,70,0,0.3560287132311669,0.27927927927927926,0.4234034188750616,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,MobileNetV3,1,fioretto_ldf,1,29,51,51,69,0,0.3723792694842088,0.26126126126126126,0.283276005542205,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,MobileNetV3,2,fioretto_ldf,1,29,51,51,98,0,0.3205376182552934,0.23423423423423423,0.38840156817630767,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,MobileNetV3,4,hounie_rcl,1,29,75,7,7,1,0.7232789808339614,0.4246153846153846,0.6737280088260569,2,1000,250,26.0,,0.0001,5e-05,,lrc5e-05,True,27.0
octmnist,L30_G30,MobileNetV3,3,hounie_rcl,1,29,75,9,9,1,0.6225184022993497,0.38153846153846155,0.6727612910597763,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,True,29.0
octmnist,L30_G30,MobileNetV3,1,hounie_rcl,1,29,75,9,9,1,0.6449057924860467,0.38153846153846155,0.690562873785359,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,True,29.0
octmnist,L30_G30,MobileNetV3,2,hounie_rcl,1,29,75,37,37,1,0.7660729968037757,0.4430769230769231,0.7112166997177289,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,MobileNetV3,4,tralo,1,29,75,43,43,1,0.521733807672501,0.3569230769230769,0.6310323366473058,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,MobileNetV3,3,tralo,1,29,75,40,40,1,0.7668064497263221,0.41846153846153844,0.700591170244688,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,MobileNetV3,1,tralo,1,29,75,41,41,1,0.7703629035879024,0.41846153846153844,0.7077628339645675,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,MobileNetV3,2,tralo,1,29,75,61,61,1,0.776197021568174,0.4492307692307692,0.7287476033750662,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,MobileNetV3,4,fioretto_ldf,1,29,75,62,62,1,0.7869874484499569,0.4492307692307692,0.7345373726392828,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,MobileNetV3,3,fioretto_ldf,1,29,75,54,54,1,0.7722440816395916,0.4369230769230769,0.7224407668069515,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,MobileNetV3,1,fioretto_ldf,1,29,75,71,74,0,0.8094606034201336,0.4430769230769231,0.7304704086859517,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,MobileNetV3,2,fioretto_ldf,1,29,75,62,62,1,0.7601791369054937,0.4246153846153846,0.7122765496885738,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
dermmnist,L50_G50,MobileNetV3,4,hounie_rcl,1,29,112,111,52,0,0.5235007484841816,0.4491017964071856,0.6120485289437388,4,2003,223,27.0,,0.0001,0.0001,,fixsel_derm,False,28.0
dermmnist,L50_G50,MobileNetV3,3,hounie_rcl,1,29,112,111,38,0,0.564949066665863,0.48502994011976047,0.6918938892402204,4,2003,223,24.0,,0.0001,0.0001,,fixsel_derm,False,25.0
dermmnist,L50_G50,MobileNetV3,1,hounie_rcl,1,29,112,111,54,0,0.48416291677517437,0.40119760479041916,0.6167989363569445,4,2003,223,28.0,,0.0001,0.0001,,fixsel_derm,False,29.0
dermmnist,L50_G50,MobileNetV3,2,hounie_rcl,1,29,112,111,71,0,0.6082769508687245,0.5089820359281437,0.7112030763810243,4,2003,223,28.0,,0.0001,0.0001,,fixsel_derm,False,29.0
dermmnist,L50_G50,MobileNetV3,4,tralo,1,29,112,111,103,0,0.6879515403009022,0.5508982035928144,0.7353245152579991,4,2003,223,30.0,True,0.0001,0.0001,,fixsel_derm,False,29.0
dermmnist,L50_G50,MobileNetV3,3,tralo,1,29,112,111,105,0,0.6043359878050859,0.5089820359281437,0.6890219009165197,4,2003,223,28.0,True,0.0001,0.0001,,fixsel_derm,False,27.0
dermmnist,L50_G50,MobileNetV3,1,tralo,1,29,112,111,100,0,0.6686968010138868,0.5449101796407185,0.7216079750618636,4,2003,223,23.0,True,0.0001,0.0001,,fixsel_derm,False,22.0
dermmnist,L50_G50,MobileNetV3,2,tralo,1,29,112,111,102,0,0.6825100358915925,0.5568862275449101,0.7354483670525066,4,2003,223,27.0,True,0.0001,0.0001,,fixsel_derm,False,26.0
dermmnist,L50_G50,MobileNetV3,4,fioretto_ldf,1,29,112,111,97,0,0.635610149084322,0.5389221556886228,0.7095523572121492,4,2003,223,20.0,,0.0001,0.0001,,fixsel_derm,False,21.0
dermmnist,L50_G50,MobileNetV3,3,fioretto_ldf,1,29,112,111,76,0,0.6254235776780518,0.5029940119760479,0.6990448327160275,4,2003,223,19.0,,0.0001,0.0001,,fixsel_derm,False,20.0
dermmnist,L50_G50,MobileNetV3,1,fioretto_ldf,1,29,112,111,78,0,0.6420835526670444,0.5329341317365269,0.7261095197055006,4,2003,223,23.0,,0.0001,0.0001,,fixsel_derm,False,24.0
dermmnist,L50_G50,MobileNetV3,2,fioretto_ldf,1,29,112,111,110,0,0.6517579261994727,0.5449101796407185,0.740374871845398,4,2003,223,28.0,,0.0001,0.0001,,fixsel_derm,False,29.0
dermmnist,L30_G30,RegNetY400MF,4,hounie_rcl,1,29,67,67,9,0,0.34403368993858147,0.2827586206896552,0.5804516055245933,4,2003,223,25.0,,0.0001,0.0001,,fixsel_derm,True,26.0
dermmnist,L30_G30,RegNetY400MF,3,hounie_rcl,1,29,67,67,8,0,0.37381258850952215,0.2689655172413793,0.6097409135685086,4,2003,223,20.0,,0.0001,0.0001,,fixsel_derm,True,21.0
dermmnist,L30_G30,RegNetY400MF,1,hounie_rcl,1,29,67,67,16,0,0.5090260122722069,0.3586206896551724,0.6489867752201384,4,2003,223,28.0,,0.0001,0.0001,,fixsel_derm,True,29.0
dermmnist,L30_G30,RegNetY400MF,2,hounie_rcl,1,29,67,67,5,0,0.36470269415610734,0.2413793103448276,0.6157227653644753,4,2003,223,24.0,,0.0001,0.0001,,fixsel_derm,True,25.0
dermmnist,L30_G30,RegNetY400MF,4,tralo,1,29,67,67,53,0,0.12193833604492377,0.041379310344827586,0.2028210777807963,4,2003,223,25.0,True,0.0001,0.0001,,fixsel_derm,False,24.0
dermmnist,L30_G30,RegNetY400MF,3,tralo,1,29,67,67,51,0,0.5982547382550446,0.38620689655172413,0.6529071429895595,4,2003,223,28.0,True,0.0001,0.0001,,fixsel_derm,False,27.0
dermmnist,L30_G30,RegNetY400MF,1,tralo,1,29,67,67,22,0,0.49842527778057233,0.35172413793103446,0.6551182475270949,4,2003,223,30.0,True,0.0001,0.0001,,fixsel_derm,True,29.0
dermmnist,L30_G30,RegNetY400MF,2,tralo,1,29,67,67,42,0,0.5950827623955139,0.3724137931034483,0.6794088590571449,4,2003,223,28.0,True,0.0001,0.0001,,fixsel_derm,False,27.0
dermmnist,L30_G30,RegNetY400MF,4,fioretto_ldf,1,29,67,67,52,0,0.5004014913308018,0.3448275862068966,0.6777103272506845,4,2003,223,28.0,,0.0001,0.0001,,fixsel_derm,False,29.0
dermmnist,L30_G30,RegNetY400MF,3,fioretto_ldf,1,29,67,67,51,0,0.6063083218708846,0.4,0.6362610526390272,4,2003,223,19.0,,0.0001,0.0001,,fixsel_derm,False,20.0
dermmnist,L30_G30,RegNetY400MF,1,fioretto_ldf,1,29,67,67,21,0,0.5673747534459136,0.4,0.6447995230044238,4,2003,223,20.0,,0.0001,0.0001,,fixsel_derm,True,21.0
dermmnist,L30_G30,RegNetY400MF,2,fioretto_ldf,1,29,67,67,51,0,0.5571203326042151,0.3586206896551724,0.6689971169303742,4,2003,223,18.0,,0.0001,0.0001,,fixsel_derm,False,19.0
dermmnist,L50_G50,RegNetY400MF,4,hounie_rcl,1,29,112,111,16,0,0.5026997410940586,0.46107784431137727,0.652774993303165,4,2003,223,25.0,,0.0001,0.0001,,fixsel_derm,True,26.0
dermmnist,L50_G50,RegNetY400MF,3,hounie_rcl,1,29,112,111,28,0,0.5308312386335917,0.46706586826347307,0.6878995980902278,4,2003,223,25.0,,0.0001,0.0001,,fixsel_derm,True,26.0
dermmnist,L50_G50,RegNetY400MF,1,hounie_rcl,1,29,112,111,42,0,0.5129203106947028,0.4550898203592814,0.5938830807998067,4,2003,223,23.0,,0.0001,0.0001,,fixsel_derm,False,24.0
dermmnist,L50_G50,RegNetY400MF,2,hounie_rcl,1,29,112,111,34,0,0.5211105933433501,0.46107784431137727,0.6851637832017671,4,2003,223,28.0,,0.0001,0.0001,,fixsel_derm,True,29.0
dermmnist,L50_G50,RegNetY400MF,4,tralo,1,29,112,111,105,0,0.6547035993877166,0.5329341317365269,0.6864972297758918,4,2003,223,29.0,True,0.0001,0.0001,,fixsel_derm,False,28.0
dermmnist,L50_G50,RegNetY400MF,3,tralo,1,29,112,111,93,0,0.6211784546101591,0.5149700598802395,0.6690534424137493,4,2003,223,29.0,True,0.0001,0.0001,,fixsel_derm,False,28.0
dermmnist,L50_G50,RegNetY400MF,1,tralo,1,29,112,111,79,0,0.6765425485214644,0.5329341317365269,0.6836145025876501,4,2003,223,26.0,True,0.0001,0.0001,,fixsel_derm,False,25.0
dermmnist,L50_G50,RegNetY400MF,2,tralo,1,29,112,111,60,0,0.6036697382658354,0.49700598802395207,0.6886166419670087,4,2003,223,28.0,True,0.0001,0.0001,,fixsel_derm,False,27.0
dermmnist,L50_G50,RegNetY400MF,4,fioretto_ldf,1,29,112,111,99,0,0.5969347987551573,0.46706586826347307,0.7014275466195878,4,2003,223,18.0,,0.0001,0.0001,,fixsel_derm,False,19.0
dermmnist,L50_G50,RegNetY400MF,3,fioretto_ldf,1,29,112,111,48,0,0.6050725719671165,0.5149700598802395,0.6656308157008687,4,2003,223,20.0,,0.0001,0.0001,,fixsel_derm,False,21.0
dermmnist,L50_G50,RegNetY400MF,1,fioretto_ldf,1,29,112,111,91,0,0.6183982790447494,0.49700598802395207,0.6627633199498756,4,2003,223,19.0,,0.0001,0.0001,,fixsel_derm,False,20.0
dermmnist,L50_G50,RegNetY400MF,2,fioretto_ldf,1,29,112,111,69,0,0.618833706892146,0.49101796407185627,0.6852589485616668,4,2003,223,21.0,,0.0001,0.0001,,fixsel_derm,False,22.0
dermmnist,L30_G30,MobileNetV3,4,hounie_rcl,1,29,67,67,25,0,0.44334112674430176,0.31724137931034485,0.5971197071528221,4,2003,223,26.0,,0.0001,0.0001,,fixsel_derm,False,27.0
dermmnist,L30_G30,MobileNetV3,3,hounie_rcl,1,29,67,67,18,0,0.5486722039019932,0.3793103448275862,0.6802899869835946,4,2003,223,21.0,,0.0001,0.0001,,fixsel_derm,True,22.0
dermmnist,L30_G30,MobileNetV3,1,hounie_rcl,1,29,67,67,16,0,0.5068057641748468,0.3310344827586207,0.6525260774790133,4,2003,223,27.0,,0.0001,0.0001,,fixsel_derm,True,28.0
dermmnist,L30_G30,MobileNetV3,2,hounie_rcl,1,29,67,67,28,0,0.43485538652617683,0.33793103448275863,0.7004964515777842,4,2003,223,28.0,,0.0001,0.0001,,fixsel_derm,False,29.0
dermmnist,L30_G30,MobileNetV3,4,tralo,1,29,67,67,55,0,0.6037788230835184,0.42758620689655175,0.6759487845176873,4,2003,223,23.0,True,0.0001,0.0001,,fixsel_derm,False,22.0
dermmnist,L30_G30,MobileNetV3,3,tralo,1,29,67,67,49,0,0.6341374072393323,0.4206896551724138,0.7118167297646911,4,2003,223,22.0,True,0.0001,0.0001,,fixsel_derm,False,21.0
dermmnist,L30_G30,MobileNetV3,1,tralo,1,29,67,67,59,0,0.6308896543603989,0.4,0.7072895477227868,4,2003,223,27.0,True,0.0001,0.0001,,fixsel_derm,False,26.0
dermmnist,L30_G30,MobileNetV3,2,tralo,1,29,67,67,63,0,0.6222895028460954,0.4068965517241379,0.6925745804660509,4,2003,223,23.0,True,0.0001,0.0001,,fixsel_derm,False,22.0
dermmnist,L30_G30,MobileNetV3,4,fioretto_ldf,1,29,67,67,57,0,0.5923911134100882,0.3793103448275862,0.6795426535199438,4,2003,223,22.0,,0.0001,0.0001,,fixsel_derm,False,23.0
dermmnist,L30_G30,MobileNetV3,3,fioretto_ldf,1,29,67,67,34,0,0.5516436037750767,0.3448275862068966,0.6622443743759899,4,2003,223,21.0,,0.0001,0.0001,,fixsel_derm,False,22.0
dermmnist,L30_G30,MobileNetV3,1,fioretto_ldf,1,29,67,67,39,0,0.557781578181268,0.3931034482758621,0.6837560193962464,4,2003,223,25.0,,0.0001,0.0001,,fixsel_derm,False,26.0
dermmnist,L30_G30,MobileNetV3,2,fioretto_ldf,1,29,67,67,23,0,0.5539393406932882,0.3793103448275862,0.7036070437278547,4,2003,223,22.0,,0.0001,0.0001,,fixsel_derm,False,23.0
