dataset,cap,model,seed,method,warmup,cepochs_cfg,ep_max,ep_rows,lr,lr_c,K,taken,n_pos,N,count_raw,count_adj,AP,ccF1adj,ccF1eq,macroEq,tp_at_K,scorefp,path
tissuemnist,L20_G20,MobileNetV3,4,tralo_bounded,50,300,127.0,19.0,0.0001,5e-06,34,34,171,2400,19,34,0.3307246151484395,0.1951219512195122,0.1951219512195122,0.3883850140986498,20,0969a748dcdd,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L20_G20/tralo_bounded/seed_4
tissuemnist,L20_G20,MobileNetV3,3,tralo_bounded,50,300,122.0,18.0,0.0001,5e-06,34,34,171,2400,31,34,0.31783533031252936,0.2146341463414634,0.2146341463414634,0.39794400993440066,22,0351baf6470a,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L20_G20/tralo_bounded/seed_3
tissuemnist,L20_G20,MobileNetV3,1,tralo_bounded,50,300,111.0,16.0,0.0001,5e-06,34,34,171,2400,22,34,0.29659909397780176,0.2048780487804878,0.2048780487804878,0.3937926688300333,21,79f866e25d04,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L20_G20/tralo_bounded/seed_1
tissuemnist,L20_G20,MobileNetV3,2,tralo_bounded,50,300,134.0,21.0,0.0001,5e-06,34,34,171,2400,28,34,0.33022967802155734,0.1951219512195122,0.1951219512195122,0.39313631213966255,20,deb008ec0cba,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L20_G20/tralo_bounded/seed_2
tissuemnist,L20_G20,MobileNetV3,4,heuristic,50,300,,,0.0001,5e-06,34,34,171,2400,80,34,0.34340311918459765,0.17560975609756097,0.17560975609756097,0.3276360960082939,18,b8c109a8f9d4,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L20_G20/heuristic/seed_4
tissuemnist,L20_G20,MobileNetV3,3,heuristic,50,300,,,0.0001,5e-06,34,34,171,2400,124,34,0.2672387550762193,0.13658536585365855,0.13658536585365855,0.32387176534787243,14,c4851cce7fa7,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L20_G20/heuristic/seed_3
tissuemnist,L20_G20,MobileNetV3,1,heuristic,50,300,,,0.0001,5e-06,34,34,171,2400,204,34,0.2838922384793287,0.16585365853658537,0.16585365853658537,0.3360102343356163,17,99fa21a62318,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L20_G20/heuristic/seed_1
tissuemnist,L20_G20,MobileNetV3,2,heuristic,50,300,,,0.0001,5e-06,34,34,171,2400,194,34,0.3515264880471548,0.18536585365853658,0.18536585365853658,0.36873777935663943,19,c56732a850e5,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L20_G20/heuristic/seed_2
tissuemnist,L50_G50,MobileNetV3,4,hounie_rcl,50,300,85.0,86.0,0.0001,5e-06,86,86,171,2400,69,86,0.3863658850903387,0.35797665369649806,0.35797665369649806,0.41729113923256045,46,af9a1477a6d7,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_4
tissuemnist,L50_G50,MobileNetV3,3,hounie_rcl,50,300,86.0,87.0,0.0001,5e-06,86,86,171,2400,77,86,0.36868821912405636,0.35019455252918286,0.35019455252918286,0.4199754767563436,45,167628ce1676,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_3
tissuemnist,L50_G50,MobileNetV3,1,hounie_rcl,50,300,85.0,86.0,0.0001,5e-06,86,86,171,2400,70,86,0.3242510565131427,0.35019455252918286,0.35797665369649806,0.42418679194117126,46,ccbe65a84d8e,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_1
tissuemnist,L50_G50,MobileNetV3,2,hounie_rcl,50,300,69.0,70.0,0.0001,5e-06,86,86,171,2400,78,86,0.3630949417291548,0.3346303501945525,0.3346303501945525,0.4185811001608827,43,02febff943a5,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_2
tissuemnist,L50_G50,MobileNetV3,4,tralo,50,300,105.0,17.0,0.0001,5e-06,86,86,171,2400,73,86,0.38839484533315727,0.3657587548638132,0.3657587548638132,0.41439492647955656,47,b5a0bd30d965,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_4
tissuemnist,L50_G50,MobileNetV3,3,tralo,50,300,117.0,21.0,0.0001,5e-06,86,86,171,2400,85,86,0.40011696804752983,0.3735408560311284,0.3735408560311284,0.4178749350168265,48,ecd70531eda9,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_3
tissuemnist,L50_G50,MobileNetV3,1,tralo,50,300,121.0,25.0,0.0001,5e-06,86,86,171,2400,76,86,0.33919442376682923,0.3424124513618677,0.3424124513618677,0.4129038452486233,44,6258e4ebb105,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_1
tissuemnist,L50_G50,MobileNetV3,2,tralo,50,300,111.0,16.0,0.0001,5e-06,86,86,171,2400,74,86,0.36143652332286114,0.3346303501945525,0.3346303501945525,0.4237831562063979,43,b9d908cbf54b,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_2
tissuemnist,L50_G50,MobileNetV3,4,danits_lp,50,300,,,0.0001,5e-06,86,86,171,2400,80,80,0.34340311918459765,0.3426294820717131,0.3424124513618677,0.3483305087136171,44,b8c109a8f9d4,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_4
tissuemnist,L50_G50,MobileNetV3,3,danits_lp,50,300,,,0.0001,5e-06,86,86,171,2400,124,86,0.2672387550762193,0.24124513618677043,0.24124513618677043,0.3353822219702397,31,c4851cce7fa7,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_3
tissuemnist,L50_G50,MobileNetV3,1,danits_lp,50,300,,,0.0001,5e-06,86,86,171,2400,204,86,0.2838922384793287,0.2723735408560311,0.2801556420233463,0.35058397532900976,36,99fa21a62318,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_1
tissuemnist,L50_G50,MobileNetV3,2,danits_lp,50,300,,,0.0001,5e-06,86,86,171,2400,194,86,0.3515264880471548,0.3424124513618677,0.35019455252918286,0.39315282323536627,45,c56732a850e5,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_2
tissuemnist,L50_G50,MobileNetV3,4,fioretto_ldf,50,300,51.0,52.0,0.0001,5e-06,86,86,171,2400,67,86,0.3854606853565384,0.35797665369649806,0.35797665369649806,0.41537406829493634,46,c6b274062f24,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_4
tissuemnist,L50_G50,MobileNetV3,3,fioretto_ldf,50,300,52.0,53.0,0.0001,5e-06,86,86,171,2400,84,86,0.37810856149172367,0.35797665369649806,0.35797665369649806,0.424759580610477,46,c34975fe5994,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_3
tissuemnist,L50_G50,MobileNetV3,1,fioretto_ldf,50,300,299.0,300.0,0.0001,5e-06,86,86,171,2400,71,86,0.32863327575650036,0.35797665369649806,0.35797665369649806,0.4261262847847262,46,debb461210c4,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_1
tissuemnist,L50_G50,MobileNetV3,2,fioretto_ldf,50,300,61.0,62.0,0.0001,5e-06,86,86,171,2400,80,86,0.36355168278823713,0.3346303501945525,0.3346303501945525,0.4183113115623211,43,9120547fa0ab,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_2
tissuemnist,L50_G50,MobileNetV3,4,tralo_bounded,50,300,101.0,14.0,0.0001,5e-06,86,86,171,2400,65,86,0.3883379937888662,0.3735408560311284,0.3735408560311284,0.4137149399648961,48,12ecff407ca4,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo_bounded/seed_4
tissuemnist,L50_G50,MobileNetV3,3,tralo_bounded,50,300,103.0,14.0,0.0001,5e-06,86,86,171,2400,83,86,0.3811778504701844,0.35797665369649806,0.35797665369649806,0.4232485827283542,46,3e5bc6b4c160,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo_bounded/seed_3
tissuemnist,L50_G50,MobileNetV3,1,tralo_bounded,50,300,350.0,61.0,0.0001,5e-06,86,86,171,2400,75,86,0.3318837946516469,0.35797665369649806,0.35797665369649806,0.42484817588185797,46,708524b92487,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo_bounded/seed_1
tissuemnist,L50_G50,MobileNetV3,2,tralo_bounded,50,300,111.0,16.0,0.0001,5e-06,86,86,171,2400,76,86,0.364634698087696,0.31906614785992216,0.31906614785992216,0.41945966939379387,41,ce234989bc38,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo_bounded/seed_2
tissuemnist,L50_G50,MobileNetV3,4,heuristic,50,300,,,0.0001,5e-06,86,86,171,2400,80,86,0.34340311918459765,0.3424124513618677,0.3424124513618677,0.3483305087136171,44,b8c109a8f9d4,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_4
tissuemnist,L50_G50,MobileNetV3,3,heuristic,50,300,,,0.0001,5e-06,86,86,171,2400,124,86,0.2672387550762193,0.24124513618677043,0.24124513618677043,0.3353822219702397,31,c4851cce7fa7,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_3
tissuemnist,L50_G50,MobileNetV3,1,heuristic,50,300,,,0.0001,5e-06,86,86,171,2400,204,86,0.2838922384793287,0.2801556420233463,0.2801556420233463,0.35058397532900976,36,99fa21a62318,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_1
tissuemnist,L50_G50,MobileNetV3,2,heuristic,50,300,,,0.0001,5e-06,86,86,171,2400,194,86,0.3515264880471548,0.35019455252918286,0.35019455252918286,0.39315282323536627,45,c56732a850e5,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_2
tissuemnist,L80_G80,MobileNetV3,4,hounie_rcl,50,300,82.0,83.0,0.0001,5e-06,137,137,171,2400,114,137,0.40465295907611026,0.43506493506493504,0.43506493506493504,0.43207113904162986,67,7e558213100d,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/hounie_rcl/seed_4
tissuemnist,L80_G80,MobileNetV3,3,hounie_rcl,50,300,18.0,19.0,0.0001,5e-06,137,137,171,2400,136,137,0.39175783357381755,0.43506493506493504,0.42207792207792205,0.4277905164259381,65,dc8954667758,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/hounie_rcl/seed_3
tissuemnist,L80_G80,MobileNetV3,1,hounie_rcl,50,300,71.0,72.0,0.0001,5e-06,137,137,171,2400,117,137,0.347390562066552,0.38311688311688313,0.38311688311688313,0.4271287135636064,59,e07f8b28a4e2,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/hounie_rcl/seed_1
tissuemnist,L80_G80,MobileNetV3,2,hounie_rcl,50,300,66.0,67.0,0.0001,5e-06,137,137,171,2400,113,137,0.37532764196212043,0.38961038961038963,0.38961038961038963,0.42803413059505624,60,63780120ebd0,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/hounie_rcl/seed_2
tissuemnist,L80_G80,MobileNetV3,4,tralo,50,300,94.0,13.0,0.0001,5e-06,137,137,171,2400,105,137,0.40174233465723214,0.42207792207792205,0.42207792207792205,0.427503511287242,65,4001048f5158,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo/seed_4
tissuemnist,L80_G80,MobileNetV3,3,tralo,50,300,57.0,6.0,0.0001,5e-06,137,137,171,2400,136,137,0.3772931861949627,0.3961038961038961,0.3961038961038961,0.4197726731848834,61,591379e11de8,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo/seed_3
tissuemnist,L80_G80,MobileNetV3,1,tralo,50,300,112.0,24.0,0.0001,5e-06,137,137,171,2400,132,137,0.349236225642763,0.4090909090909091,0.4025974025974026,0.425401696415732,62,24408a99d02f,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo/seed_1
tissuemnist,L80_G80,MobileNetV3,2,tralo,50,300,108.0,19.0,0.0001,5e-06,137,137,171,2400,124,137,0.3850472748330235,0.4025974025974026,0.4090909090909091,0.4353148464958684,63,3a3511876b8b,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo/seed_2
tissuemnist,L80_G80,MobileNetV3,4,danits_lp,50,300,,,0.0001,5e-06,137,137,171,2400,80,80,0.34340311918459765,0.3426294820717131,0.3961038961038961,0.3551505656209567,61,b8c109a8f9d4,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/danits_lp/seed_4
tissuemnist,L80_G80,MobileNetV3,3,danits_lp,50,300,,,0.0001,5e-06,137,137,171,2400,124,124,0.2672387550762193,0.3050847457627119,0.2987012987012987,0.3424427252530292,46,c4851cce7fa7,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/danits_lp/seed_3
tissuemnist,L80_G80,MobileNetV3,1,danits_lp,50,300,,,0.0001,5e-06,137,137,171,2400,204,137,0.2838922384793287,0.33116883116883117,0.3246753246753247,0.35574800966681874,50,99fa21a62318,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/danits_lp/seed_1
tissuemnist,L80_G80,MobileNetV3,2,danits_lp,50,300,,,0.0001,5e-06,137,137,171,2400,194,137,0.3515264880471548,0.37012987012987014,0.37662337662337664,0.3940449658192928,58,c56732a850e5,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/danits_lp/seed_2
tissuemnist,L80_G80,MobileNetV3,4,fioretto_ldf,50,300,44.0,45.0,0.0001,5e-06,137,137,171,2400,115,137,0.4035960281621139,0.42857142857142855,0.42857142857142855,0.4279647292608366,66,b7c31e9c5946,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/fioretto_ldf/seed_4
tissuemnist,L80_G80,MobileNetV3,3,fioretto_ldf,50,300,18.0,19.0,0.0001,5e-06,137,137,171,2400,133,137,0.393495191353447,0.42207792207792205,0.4155844155844156,0.42550730073841264,64,c2b9d4ae06b9,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/fioretto_ldf/seed_3
tissuemnist,L80_G80,MobileNetV3,1,fioretto_ldf,50,300,41.0,42.0,0.0001,5e-06,137,137,171,2400,122,137,0.3509278768708064,0.38311688311688313,0.38311688311688313,0.42563811237057025,59,4bb8462f96aa,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/fioretto_ldf/seed_1
tissuemnist,L80_G80,MobileNetV3,2,fioretto_ldf,50,300,50.0,51.0,0.0001,5e-06,137,137,171,2400,121,137,0.37640817122107056,0.4025974025974026,0.4025974025974026,0.43120373836868003,62,338df5069791,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/fioretto_ldf/seed_2
tissuemnist,L80_G80,MobileNetV3,4,tralo_bounded,50,300,90.0,12.0,0.0001,5e-06,137,137,171,2400,117,137,0.40723382836295857,0.42857142857142855,0.42857142857142855,0.42768767526661944,66,6f031e0c4d0b,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo_bounded/seed_4
tissuemnist,L80_G80,MobileNetV3,3,tralo_bounded,50,300,57.0,6.0,0.0001,5e-06,137,137,171,2400,135,137,0.3713348564535025,0.3961038961038961,0.3961038961038961,0.4147121151060215,61,506f604dac03,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo_bounded/seed_3
tissuemnist,L80_G80,MobileNetV3,1,tralo_bounded,50,300,91.0,12.0,0.0001,5e-06,137,137,171,2400,121,137,0.34876424560278163,0.38961038961038963,0.38961038961038963,0.4285723086273129,60,46a973d5a24c,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo_bounded/seed_1
tissuemnist,L80_G80,MobileNetV3,2,tralo_bounded,50,300,98.0,13.0,0.0001,5e-06,137,137,171,2400,119,137,0.378274838302629,0.4025974025974026,0.4025974025974026,0.4263466076134897,62,2b0747898cfc,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo_bounded/seed_2
tissuemnist,L80_G80,MobileNetV3,4,heuristic,50,300,,,0.0001,5e-06,137,137,171,2400,80,137,0.34340311918459765,0.3961038961038961,0.3961038961038961,0.3551505656209567,61,b8c109a8f9d4,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/heuristic/seed_4
tissuemnist,L80_G80,MobileNetV3,3,heuristic,50,300,,,0.0001,5e-06,137,137,171,2400,124,137,0.2672387550762193,0.2987012987012987,0.2987012987012987,0.3424427252530292,46,c4851cce7fa7,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/heuristic/seed_3
tissuemnist,L80_G80,MobileNetV3,1,heuristic,50,300,,,0.0001,5e-06,137,137,171,2400,204,137,0.2838922384793287,0.3246753246753247,0.3246753246753247,0.35574800966681874,50,99fa21a62318,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/heuristic/seed_1
tissuemnist,L80_G80,MobileNetV3,2,heuristic,50,300,,,0.0001,5e-06,137,137,171,2400,194,137,0.3515264880471548,0.37662337662337664,0.37662337662337664,0.3940449658192928,58,c56732a850e5,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/heuristic/seed_2
octmnist,L20_G20,MobileNetV3,4,hounie_rcl,50,300,45.0,46.0,0.0001,5e-06,50,50,250,1000,36,50,0.7160274451897174,0.3,0.3,0.675478332086022,45,3348d7b9d594,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/hounie_rcl/seed_4
octmnist,L20_G20,MobileNetV3,3,hounie_rcl,50,300,49.0,50.0,0.0001,5e-06,50,50,250,1000,37,50,0.7307925062652992,0.31333333333333335,0.31333333333333335,0.6748353760200901,47,fb330924b136,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/hounie_rcl/seed_3
octmnist,L20_G20,MobileNetV3,1,hounie_rcl,50,300,48.0,49.0,0.0001,5e-06,50,50,250,1000,32,50,0.7331711458397006,0.30666666666666664,0.30666666666666664,0.6664889531303433,46,bea7be653d00,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/hounie_rcl/seed_1
octmnist,L20_G20,MobileNetV3,2,hounie_rcl,50,300,43.0,44.0,0.0001,5e-06,50,50,250,1000,27,50,0.7653620108746353,0.31333333333333335,0.31333333333333335,0.6584671361219903,47,4158ab34e312,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/hounie_rcl/seed_2
octmnist,L20_G20,MobileNetV3,4,tralo,50,300,94.0,15.0,0.0001,5e-06,50,50,250,1000,43,50,0.7142837502284927,0.30666666666666664,0.30666666666666664,0.6751294498381877,46,a1255ecd1ced,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo/seed_4
octmnist,L20_G20,MobileNetV3,3,tralo,50,300,99.0,19.0,0.0001,5e-06,50,50,250,1000,49,50,0.7407595458321403,0.30666666666666664,0.30666666666666664,0.6800636016776679,46,796073284a80,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo/seed_3
octmnist,L20_G20,MobileNetV3,1,tralo,50,300,94.0,15.0,0.0001,5e-06,50,50,250,1000,48,50,0.7422593474143342,0.31333333333333335,0.31333333333333335,0.6712828609079964,47,744321a9cee5,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo/seed_1
octmnist,L20_G20,MobileNetV3,2,tralo,50,300,136.0,28.0,0.0001,5e-06,50,50,250,1000,47,50,0.7929884872597527,0.32,0.32,0.6707153165578604,48,39716ace2a54,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo/seed_2
octmnist,L20_G20,MobileNetV3,4,danits_lp,50,300,,,0.0001,5e-06,50,50,250,1000,167,50,0.7775062340284874,0.31333333333333335,0.31333333333333335,0.6705482996713756,47,91197306e77d,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/danits_lp/seed_4
octmnist,L20_G20,MobileNetV3,3,danits_lp,50,300,,,0.0001,5e-06,50,50,250,1000,152,50,0.7205322351981209,0.29333333333333333,0.29333333333333333,0.6188797868773113,44,ac01775cd3bd,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/danits_lp/seed_3
octmnist,L20_G20,MobileNetV3,1,danits_lp,50,300,,,0.0001,5e-06,50,50,250,1000,260,50,0.8136593427460524,0.30666666666666664,0.30666666666666664,0.6251726707604398,46,cf1552efe777,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/danits_lp/seed_1
octmnist,L20_G20,MobileNetV3,2,danits_lp,50,300,,,0.0001,5e-06,50,50,250,1000,159,50,0.7517566084997516,0.32,0.32,0.6083747697947377,48,36767a1eb5d3,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/danits_lp/seed_2
octmnist,L20_G20,MobileNetV3,4,fioretto_ldf,50,300,46.0,47.0,0.0001,5e-06,50,50,250,1000,39,50,0.7236853312843882,0.30666666666666664,0.30666666666666664,0.6799763442499284,46,4a4230c310e1,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/fioretto_ldf/seed_4
octmnist,L20_G20,MobileNetV3,3,fioretto_ldf,50,300,44.0,45.0,0.0001,5e-06,50,50,250,1000,48,50,0.7425272209240418,0.31333333333333335,0.31333333333333335,0.6803496704054843,47,a872c6b2c95c,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/fioretto_ldf/seed_3
octmnist,L20_G20,MobileNetV3,1,fioretto_ldf,50,300,47.0,48.0,0.0001,5e-06,50,50,250,1000,44,50,0.7442055071286003,0.30666666666666664,0.30666666666666664,0.6675003377942847,46,ca61faf38610,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/fioretto_ldf/seed_1
octmnist,L20_G20,MobileNetV3,2,fioretto_ldf,50,300,43.0,44.0,0.0001,5e-06,50,50,250,1000,43,50,0.7847834635212914,0.32,0.32,0.6659027205084138,48,0d552363f376,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/fioretto_ldf/seed_2
octmnist,L20_G20,MobileNetV3,4,tralo_bounded,50,300,90.0,12.0,0.0001,5e-06,50,50,250,1000,43,50,0.7254178570538911,0.3,0.3,0.6783616442334354,45,dffc2de00b59,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo_bounded/seed_4
octmnist,L20_G20,MobileNetV3,3,tralo_bounded,50,300,90.0,12.0,0.0001,5e-06,50,50,250,1000,48,50,0.7414702332745567,0.31333333333333335,0.31333333333333335,0.6775860824033941,47,06a9a8ce5381,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo_bounded/seed_3
octmnist,L20_G20,MobileNetV3,1,tralo_bounded,50,300,90.0,12.0,0.0001,5e-06,50,50,250,1000,42,50,0.7431836493497475,0.30666666666666664,0.30666666666666664,0.6675003377942847,46,b08c7fb79853,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo_bounded/seed_1
octmnist,L20_G20,MobileNetV3,2,tralo_bounded,50,300,90.0,12.0,0.0001,5e-06,50,50,250,1000,42,50,0.7836425829775414,0.32,0.32,0.6651599871038848,48,c2ee4c6f4acf,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo_bounded/seed_2
octmnist,L20_G20,MobileNetV3,4,heuristic,50,300,,,0.0001,5e-06,50,50,250,1000,167,50,0.7775062340284874,0.31333333333333335,0.31333333333333335,0.6705482996713756,47,91197306e77d,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/heuristic/seed_4
