dataset,cap,model,seed,method,ep_max,K,taken,n_pos,N,count_raw,AP,ccF1adj,ccF1eq,macroEq,macroOffRaw,accOffRaw,path
tissuemnist,L20_G20,MobileNetV3,2,heuristic,0.0,34,34,171,2400,194,0.3515264880471548,0.18536585365853658,0.18536585365853658,0.36873777935663943,0.39716814721164656,0.48945715567519066,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L20_G20/heuristic/seed_2
tissuemnist,L50_G50,MobileNetV3,4,hounie_rcl,85.0,86,86,171,2400,69,0.3863658850903387,0.35797665369649806,0.35797665369649806,0.41729113923256045,0.4258922505885732,0.5572005383580081,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_4
tissuemnist,L50_G50,MobileNetV3,3,hounie_rcl,86.0,86,86,171,2400,77,0.36868821912405636,0.35019455252918286,0.35019455252918286,0.4199754767563436,0.42924819366385447,0.5549573799910273,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_3
tissuemnist,L50_G50,MobileNetV3,1,hounie_rcl,85.0,86,86,171,2400,70,0.3242510565131427,0.35019455252918286,0.35797665369649806,0.42418679194117126,0.43364389727369324,0.5711081202332885,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_1
tissuemnist,L50_G50,MobileNetV3,2,hounie_rcl,69.0,86,86,171,2400,78,0.3630949417291548,0.3346303501945525,0.3346303501945525,0.4185811001608827,0.43151568981605193,0.5630327501121579,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_2
tissuemnist,L50_G50,MobileNetV3,4,tralo,105.0,86,86,171,2400,73,0.38839484533315727,0.3657587548638132,0.3657587548638132,0.41439492647955656,0.42258525584071494,0.5509196949304621,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_4
tissuemnist,L50_G50,MobileNetV3,3,tralo,117.0,86,86,171,2400,85,0.40011696804752983,0.3735408560311284,0.3735408560311284,0.4178749350168265,0.42277289892748093,0.5572005383580081,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_3
tissuemnist,L50_G50,MobileNetV3,1,tralo,121.0,86,86,171,2400,76,0.33919442376682923,0.3424124513618677,0.3424124513618677,0.4129038452486233,0.4218588734833371,0.5598923283983849,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_1
tissuemnist,L50_G50,MobileNetV3,2,tralo,111.0,86,86,171,2400,74,0.36143652332286114,0.3346303501945525,0.3346303501945525,0.4237831562063979,0.4366818475091011,0.5652759084791387,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_2
tissuemnist,L50_G50,MobileNetV3,4,danits_lp,0.0,86,86,171,2400,80,0.34340311918459765,0.3426294820717131,0.3424124513618677,0.3483305087136171,0.34963443006893113,0.5015702108568865,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_4
tissuemnist,L50_G50,MobileNetV3,3,danits_lp,0.0,86,86,171,2400,124,0.2672387550762193,0.24124513618677043,0.24124513618677043,0.3353822219702397,0.34858493676262103,0.48362494392104083,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_3
tissuemnist,L50_G50,MobileNetV3,1,danits_lp,0.0,86,86,171,2400,204,0.2838922384793287,0.2723735408560311,0.2801556420233463,0.35058397532900976,0.35715102175554975,0.49663526244952894,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_1
tissuemnist,L50_G50,MobileNetV3,2,danits_lp,0.0,86,86,171,2400,194,0.3515264880471548,0.3424124513618677,0.35019455252918286,0.39315282323536627,0.39716814721164656,0.48945715567519066,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/danits_lp/seed_2
tissuemnist,L50_G50,MobileNetV3,4,fioretto_ldf,51.0,86,86,171,2400,67,0.3854606853565384,0.35797665369649806,0.35797665369649806,0.41537406829493634,0.4233381333667281,0.5554060116644235,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_4
tissuemnist,L50_G50,MobileNetV3,3,fioretto_ldf,52.0,86,86,171,2400,84,0.37810856149172367,0.35797665369649806,0.35797665369649806,0.424759580610477,0.4352113966234374,0.5563032750112158,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_3
tissuemnist,L50_G50,MobileNetV3,1,fioretto_ldf,299.0,86,86,171,2400,71,0.32863327575650036,0.35797665369649806,0.35797665369649806,0.4261262847847262,0.43473758264211826,0.5715567519066846,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_1
tissuemnist,L50_G50,MobileNetV3,2,fioretto_ldf,61.0,86,86,171,2400,80,0.36355168278823713,0.3346303501945525,0.3346303501945525,0.4183113115623211,0.43224880516342656,0.560340960071781,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_2
tissuemnist,L50_G50,MobileNetV3,4,tralo_bounded,101.0,86,86,171,2400,65,0.3883379937888662,0.3735408560311284,0.3735408560311284,0.4137149399648961,0.4191325492445713,0.5522655899506506,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo_bounded/seed_4
tissuemnist,L50_G50,MobileNetV3,3,tralo_bounded,103.0,86,86,171,2400,83,0.3811778504701844,0.35797665369649806,0.35797665369649806,0.4232485827283542,0.43323296448582743,0.5549573799910273,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo_bounded/seed_3
tissuemnist,L50_G50,MobileNetV3,1,tralo_bounded,350.0,86,86,171,2400,75,0.3318837946516469,0.35797665369649806,0.35797665369649806,0.42484817588185797,0.4351448881523779,0.5684163301929116,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo_bounded/seed_1
tissuemnist,L50_G50,MobileNetV3,2,tralo_bounded,111.0,86,86,171,2400,76,0.364634698087696,0.31906614785992216,0.31906614785992216,0.41945966939379387,0.435117623184348,0.5621354867653656,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/tralo_bounded/seed_2
tissuemnist,L50_G50,MobileNetV3,4,heuristic,0.0,86,86,171,2400,80,0.34340311918459765,0.3424124513618677,0.3424124513618677,0.3483305087136171,0.34963443006893113,0.5015702108568865,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_4
tissuemnist,L50_G50,MobileNetV3,3,heuristic,0.0,86,86,171,2400,124,0.2672387550762193,0.24124513618677043,0.24124513618677043,0.3353822219702397,0.34858493676262103,0.48362494392104083,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_3
tissuemnist,L50_G50,MobileNetV3,1,heuristic,0.0,86,86,171,2400,204,0.2838922384793287,0.2801556420233463,0.2801556420233463,0.35058397532900976,0.35715102175554975,0.49663526244952894,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_1
tissuemnist,L50_G50,MobileNetV3,2,heuristic,0.0,86,86,171,2400,194,0.3515264880471548,0.35019455252918286,0.35019455252918286,0.39315282323536627,0.39716814721164656,0.48945715567519066,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L50_G50/heuristic/seed_2
tissuemnist,L80_G80,MobileNetV3,4,hounie_rcl,82.0,137,137,171,2400,114,0.40465295907611026,0.43506493506493504,0.43506493506493504,0.43207113904162986,0.43263325195178665,0.5527142216240467,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/hounie_rcl/seed_4
tissuemnist,L80_G80,MobileNetV3,3,hounie_rcl,18.0,137,137,171,2400,136,0.39175783357381755,0.43506493506493504,0.42207792207792205,0.4277905164259381,0.42864524595470554,0.5383580080753702,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/hounie_rcl/seed_3
tissuemnist,L80_G80,MobileNetV3,1,hounie_rcl,71.0,137,137,171,2400,117,0.347390562066552,0.38311688311688313,0.38311688311688313,0.4271287135636064,0.43428362663452597,0.5625841184387618,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/hounie_rcl/seed_1
tissuemnist,L80_G80,MobileNetV3,2,hounie_rcl,66.0,137,137,171,2400,113,0.37532764196212043,0.38961038961038963,0.38961038961038963,0.42803413059505624,0.4345891641689494,0.5545087483176312,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/hounie_rcl/seed_2
tissuemnist,L80_G80,MobileNetV3,4,tralo,94.0,137,137,171,2400,105,0.40174233465723214,0.42207792207792205,0.42207792207792205,0.427503511287242,0.4277712873875203,0.5495737999102737,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo/seed_4
tissuemnist,L80_G80,MobileNetV3,3,tralo,57.0,137,137,171,2400,136,0.3772931861949627,0.3961038961038961,0.3961038961038961,0.4197726731848834,0.42354040524739356,0.5320771646478242,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo/seed_3
tissuemnist,L80_G80,MobileNetV3,1,tralo,112.0,137,137,171,2400,132,0.349236225642763,0.4090909090909091,0.4025974025974026,0.425401696415732,0.42849045784320244,0.5554060116644235,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo/seed_1
tissuemnist,L80_G80,MobileNetV3,2,tralo,108.0,137,137,171,2400,124,0.3850472748330235,0.4025974025974026,0.4090909090909091,0.4353148464958684,0.43853863153166783,0.5522655899506506,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo/seed_2
tissuemnist,L80_G80,MobileNetV3,4,danits_lp,0.0,137,137,171,2400,80,0.34340311918459765,0.3426294820717131,0.3961038961038961,0.3551505656209567,0.34963443006893113,0.5015702108568865,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/danits_lp/seed_4
tissuemnist,L80_G80,MobileNetV3,3,danits_lp,0.0,137,137,171,2400,124,0.2672387550762193,0.3050847457627119,0.2987012987012987,0.3424427252530292,0.34858493676262103,0.48362494392104083,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/danits_lp/seed_3
tissuemnist,L80_G80,MobileNetV3,1,danits_lp,0.0,137,137,171,2400,204,0.2838922384793287,0.33116883116883117,0.3246753246753247,0.35574800966681874,0.35715102175554975,0.49663526244952894,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/danits_lp/seed_1
tissuemnist,L80_G80,MobileNetV3,2,danits_lp,0.0,137,137,171,2400,194,0.3515264880471548,0.37012987012987014,0.37662337662337664,0.3940449658192928,0.39716814721164656,0.48945715567519066,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/danits_lp/seed_2
tissuemnist,L80_G80,MobileNetV3,4,fioretto_ldf,44.0,137,137,171,2400,115,0.4035960281621139,0.42857142857142855,0.42857142857142855,0.4279647292608366,0.4278829654764903,0.5500224315836698,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/fioretto_ldf/seed_4
tissuemnist,L80_G80,MobileNetV3,3,fioretto_ldf,18.0,137,137,171,2400,133,0.393495191353447,0.42207792207792205,0.4155844155844156,0.42550730073841264,0.4285723759977317,0.5388066397487663,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/fioretto_ldf/seed_3
tissuemnist,L80_G80,MobileNetV3,1,fioretto_ldf,41.0,137,137,171,2400,122,0.3509278768708064,0.38311688311688313,0.38311688311688313,0.42563811237057025,0.43276083237868257,0.5607895917451772,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/fioretto_ldf/seed_1
tissuemnist,L80_G80,MobileNetV3,2,fioretto_ldf,50.0,137,137,171,2400,121,0.37640817122107056,0.4025974025974026,0.4025974025974026,0.43120373836868003,0.4345935407403581,0.5513683266038583,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/fioretto_ldf/seed_2
tissuemnist,L80_G80,MobileNetV3,4,tralo_bounded,90.0,137,137,171,2400,117,0.40723382836295857,0.42857142857142855,0.42857142857142855,0.42768767526661944,0.42700088801049996,0.5437415881561238,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo_bounded/seed_4
tissuemnist,L80_G80,MobileNetV3,3,tralo_bounded,57.0,137,137,171,2400,135,0.3713348564535025,0.3961038961038961,0.3961038961038961,0.4147121151060215,0.41699364378186754,0.5275908479138627,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo_bounded/seed_3
tissuemnist,L80_G80,MobileNetV3,1,tralo_bounded,91.0,137,137,171,2400,121,0.34876424560278163,0.38961038961038963,0.38961038961038963,0.4285723086273129,0.4341774877239636,0.5567519066846119,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo_bounded/seed_1
tissuemnist,L80_G80,MobileNetV3,2,tralo_bounded,98.0,137,137,171,2400,119,0.378274838302629,0.4025974025974026,0.4025974025974026,0.4263466076134897,0.4288407970153539,0.5500224315836698,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/tralo_bounded/seed_2
tissuemnist,L80_G80,MobileNetV3,4,heuristic,0.0,137,137,171,2400,80,0.34340311918459765,0.3961038961038961,0.3961038961038961,0.3551505656209567,0.34963443006893113,0.5015702108568865,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/heuristic/seed_4
tissuemnist,L80_G80,MobileNetV3,3,heuristic,0.0,137,137,171,2400,124,0.2672387550762193,0.2987012987012987,0.2987012987012987,0.3424427252530292,0.34858493676262103,0.48362494392104083,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/heuristic/seed_3
tissuemnist,L80_G80,MobileNetV3,1,heuristic,0.0,137,137,171,2400,204,0.2838922384793287,0.3246753246753247,0.3246753246753247,0.35574800966681874,0.35715102175554975,0.49663526244952894,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/heuristic/seed_1
tissuemnist,L80_G80,MobileNetV3,2,heuristic,0.0,137,137,171,2400,194,0.3515264880471548,0.37662337662337664,0.37662337662337664,0.3940449658192928,0.39716814721164656,0.48945715567519066,results/pending_runs/paper_final/lane1/MobileNetV3/tissuemnist/L80_G80/heuristic/seed_2
octmnist,L20_G20,MobileNetV3,4,hounie_rcl,45.0,50,50,250,1000,36,0.7160274451897174,0.3,0.3,0.675478332086022,0.7980986980416293,0.9106666666666666,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/hounie_rcl/seed_4
octmnist,L20_G20,MobileNetV3,3,hounie_rcl,49.0,50,50,250,1000,37,0.7307925062652992,0.31333333333333335,0.31333333333333335,0.6748353760200901,0.7897046106098468,0.9,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/hounie_rcl/seed_3
octmnist,L20_G20,MobileNetV3,1,hounie_rcl,48.0,50,50,250,1000,32,0.7331711458397006,0.30666666666666664,0.30666666666666664,0.6664889531303433,0.7809609984602371,0.892,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/hounie_rcl/seed_1
octmnist,L20_G20,MobileNetV3,2,hounie_rcl,43.0,50,50,250,1000,27,0.7653620108746353,0.31333333333333335,0.31333333333333335,0.6584671361219903,0.7649913760779903,0.876,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/hounie_rcl/seed_2
octmnist,L20_G20,MobileNetV3,4,tralo,94.0,50,50,250,1000,43,0.7142837502284927,0.30666666666666664,0.30666666666666664,0.6751294498381877,0.7949113117700657,0.9026666666666666,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo/seed_4
octmnist,L20_G20,MobileNetV3,3,tralo,99.0,50,50,250,1000,49,0.7407595458321403,0.30666666666666664,0.30666666666666664,0.6800636016776679,0.8040082469962,0.9093333333333333,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo/seed_3
octmnist,L20_G20,MobileNetV3,1,tralo,94.0,50,50,250,1000,48,0.7422593474143342,0.31333333333333335,0.31333333333333335,0.6712828609079964,0.7895912070409535,0.8933333333333333,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo/seed_1
octmnist,L20_G20,MobileNetV3,2,tralo,136.0,50,50,250,1000,47,0.7929884872597527,0.32,0.32,0.6707153165578604,0.7863060389728647,0.8906666666666667,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo/seed_2
octmnist,L20_G20,MobileNetV3,4,danits_lp,0.0,50,50,250,1000,167,0.7775062340284874,0.31333333333333335,0.31333333333333335,0.6705482996713756,0.8256530621193572,0.872,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/danits_lp/seed_4
octmnist,L20_G20,MobileNetV3,3,danits_lp,0.0,50,50,250,1000,152,0.7205322351981209,0.29333333333333333,0.29333333333333333,0.6188797868773113,0.7542621436894668,0.8066666666666666,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/danits_lp/seed_3
octmnist,L20_G20,MobileNetV3,1,danits_lp,0.0,50,50,250,1000,260,0.8136593427460524,0.30666666666666664,0.30666666666666664,0.6251726707604398,0.7680973207081933,0.7666666666666667,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/danits_lp/seed_1
octmnist,L20_G20,MobileNetV3,2,danits_lp,0.0,50,50,250,1000,159,0.7517566084997516,0.32,0.32,0.6083747697947377,0.7327390747336309,0.784,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/danits_lp/seed_2
octmnist,L20_G20,MobileNetV3,4,fioretto_ldf,46.0,50,50,250,1000,39,0.7236853312843882,0.30666666666666664,0.30666666666666664,0.6799763442499284,0.8019277702440845,0.9133333333333333,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/fioretto_ldf/seed_4
octmnist,L20_G20,MobileNetV3,3,fioretto_ldf,44.0,50,50,250,1000,48,0.7425272209240418,0.31333333333333335,0.31333333333333335,0.6803496704054843,0.8017810625428367,0.908,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/fioretto_ldf/seed_3
octmnist,L20_G20,MobileNetV3,1,fioretto_ldf,47.0,50,50,250,1000,44,0.7442055071286003,0.30666666666666664,0.30666666666666664,0.6675003377942847,0.7864410411440289,0.892,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/fioretto_ldf/seed_1
octmnist,L20_G20,MobileNetV3,2,fioretto_ldf,43.0,50,50,250,1000,43,0.7847834635212914,0.32,0.32,0.6659027205084138,0.778379511854015,0.884,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/fioretto_ldf/seed_2
octmnist,L20_G20,MobileNetV3,4,tralo_bounded,90.0,50,50,250,1000,43,0.7254178570538911,0.3,0.3,0.6783616442334354,0.8037612894873742,0.9133333333333333,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo_bounded/seed_4
octmnist,L20_G20,MobileNetV3,3,tralo_bounded,90.0,50,50,250,1000,48,0.7414702332745567,0.31333333333333335,0.31333333333333335,0.6775860824033941,0.7980962260808998,0.904,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo_bounded/seed_3
octmnist,L20_G20,MobileNetV3,1,tralo_bounded,90.0,50,50,250,1000,42,0.7431836493497475,0.30666666666666664,0.30666666666666664,0.6675003377942847,0.7867131962149455,0.8933333333333333,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo_bounded/seed_1
octmnist,L20_G20,MobileNetV3,2,tralo_bounded,90.0,50,50,250,1000,42,0.7836425829775414,0.32,0.32,0.6651599871038848,0.7769551292603332,0.8826666666666667,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/tralo_bounded/seed_2
octmnist,L20_G20,MobileNetV3,4,heuristic,0.0,50,50,250,1000,167,0.7775062340284874,0.31333333333333335,0.31333333333333335,0.6705482996713756,0.8256530621193572,0.872,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/heuristic/seed_4
octmnist,L20_G20,MobileNetV3,3,heuristic,0.0,50,50,250,1000,152,0.7205322351981209,0.29333333333333333,0.29333333333333333,0.6188797868773113,0.7542621436894668,0.8066666666666666,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/heuristic/seed_3
octmnist,L20_G20,MobileNetV3,1,heuristic,0.0,50,50,250,1000,260,0.8136593427460524,0.30666666666666664,0.30666666666666664,0.6251726707604398,0.7680973207081933,0.7666666666666667,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/heuristic/seed_1
octmnist,L20_G20,MobileNetV3,2,heuristic,0.0,50,50,250,1000,159,0.7517566084997516,0.32,0.32,0.6083747697947377,0.7327390747336309,0.784,results/pending_runs/paper_final/lane1/MobileNetV3/octmnist/L20_G20/heuristic/seed_2
