binding_ratio,borderline_005,borderline_010,cstr_K,cstr_prob_mean,cstr_prob_q90,cstr_prob_std,d_f1c,d_f1u,d_macro,dataset,entropy_mean,entropy_std,hard_count_cstr,high_conf_090,high_conf_099,n_samples,pred_balance_entropy,soft_binding_ratio,soft_count_cstr,soft_minus_hard_cstr,tight,tight_pct,uncstr_prob_mean
0.5068226120857701,0.01875,0.03166666666666667,51.3,0.011782462705337818,0.00022342644899999827,0.09068873145814302,-0.036000000000000004,0.0033714285714285808,-0.0015999999999999903,tissuemnist,0.21547010435216496,0.31580457712748716,26.0,0.7425,0.5495833333333333,2400,1.6195576632281554,0.5512263253959214,28.277910492810765,2.277910492810765,L30_G30,30,0.9882175372946621
0.6822612085769981,0.012083333333333333,0.017083333333333332,51.3,0.013692554029353342,3.346144859999989e-05,0.10039613017030434,-0.009000000000000008,0.00261428571428568,0.0011000000000000454,tissuemnist,0.1763837861342461,0.27935091075640384,35.0,0.7841666666666667,0.60375,2400,1.5388054707618215,0.6405873230106827,32.86212967044802,-2.13787032955198,L30_G30,30,0.9863074459706466
0.5847953216374269,0.015833333333333335,0.029583333333333333,85.5,0.02188747370948472,0.001659825409999998,0.12220878254966774,-0.007800000000000029,-0.005171428571428549,-0.005500000000000005,tissuemnist,0.2194912200539539,0.3182745448181695,50.0,0.7429166666666667,0.5495833333333333,2400,1.6555354607170862,0.6143852269329044,52.529936902763325,2.5299369027633247,L50_G50,50,0.9781125262905153
0.6081871345029239,0.015416666666666667,0.025416666666666667,85.5,0.02278121938084558,0.0003099186159999996,0.12916139984226685,0.015600000000000003,0.007885714285714218,0.008899999999999963,tissuemnist,0.1922626006676902,0.29361632684501765,52.0,0.765,0.5916666666666667,2400,1.596815172758387,0.6394728247254899,54.67492651402939,2.674926514029387,L50_G50,50,0.9772187806191542
0.3508771929824561,0.010416666666666666,0.019166666666666665,34.2,0.0050592862581504,3.5305930199999947e-06,0.05834464624132171,0.0,0.028157142857142825,0.02460000000000001,tissuemnist,0.1419575046985658,0.2621959317758823,12.0,0.83375,0.6816666666666666,2400,1.3709328545502075,0.3550376321509052,12.14228701956096,0.14228701956096046,L20_G20,20,0.9949407137418496
0.6140350877192982,0.011666666666666667,0.02666666666666667,34.2,0.010662332957520839,0.00024777789499999916,0.0849689959602832,-0.009800000000000003,0.0019714285714285684,0.0005000000000000004,tissuemnist,0.20345418789104297,0.3088390581152217,21.0,0.75875,0.5841666666666666,2400,1.6294193104129733,0.7482338917558482,25.589599098050012,4.589599098050012,L20_G20,20,0.9893376670424793
0.5513784461152882,0.01125,0.02125,119.7,0.02808332648015329,0.0012368928299999976,0.1470072712340452,0.041200000000000014,0.007157142857142806,0.011399999999999966,tissuemnist,0.17192951900902065,0.29042485945953184,66.0,0.7975,0.635,2400,1.5254844161898071,0.5630742151409182,67.3999835523679,1.3999835523678996,L70_G70,70,0.9719166735198466
0.5847953216374269,0.01625,0.02875,119.7,0.032496778062801726,0.006738866469999989,0.1499158700450269,-0.006899999999999962,0.0021428571428570575,0.0010000000000000009,tissuemnist,0.2323259605130418,0.3341976413816107,70.0,0.7308333333333333,0.5408333333333334,2400,1.7218200993869712,0.6515644724371273,77.99226735072415,7.992267350724148,L70_G70,70,0.9675032219371983
0.4288499025341131,0.012083333333333333,0.02375,51.3,0.011048306270982869,3.771908259999999e-05,0.08771719589068958,0.0,-0.0008000000000000229,-0.0006999999999999784,tissuemnist,0.15803993166573593,0.2765553935665501,22.0,0.8070833333333334,0.6645833333333333,2400,1.456505037383076,0.5168798255430582,26.515935050358884,4.515935050358884,L30_G30,30,0.988951693729017
0.584795321637427,0.01625,0.028333333333333332,51.3,0.013207244684583728,0.0005829554729999981,0.09312427698889533,-0.009000000000000008,-0.004257142857142959,-0.0048000000000000265,tissuemnist,0.2170025082416662,0.3234519977170655,30.0,0.7479166666666667,0.5633333333333334,2400,1.6635653732470046,0.6178827922612271,31.697387243000946,1.6973872430009465,L30_G30,30,0.9867927553154161
