binding_gap,cls_cstr,d_conf_gap,d_f1_cstr,d_f1_uncstr,d_flips,d_macro_f1,d_pre_cstr,d_rec_cstr,data_dir,dataset,model,n_classes,ph_acc,ph_conf_gap,ph_f1_cstr,ph_f1_uncstr_mean,ph_macro_f1,ph_mean_entropy,ph_pre_cstr,ph_rec_cstr,ph_sup_cstr,pretrained,seed,sweep,tight,tight_pct
85.5,4,0.023300000000000008,0.01539999999999997,0.02605714285714289,10.0,0.0247,-0.0025999999999999357,0.017500000000000016,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4838,0.0617,0.3426,0.3496714285714286,0.3488,0.1189,0.5375,0.2515,171.0,True,4,g2_asym_tissue_aider,L50_G70,50
85.5,4,-0.0076000000000000095,0.03900000000000001,0.025800000000000045,-33.0,0.027500000000000024,0.05810000000000004,0.029200000000000004,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4654,0.0796,0.2412,0.34718571428571426,0.3339,0.1495,0.3605,0.1813,171.0,True,3,g2_asym_tissue_aider,L50_G70,50
85.5,4,-0.0022000000000000075,0.031100000000000017,0.025028571428571456,-120.0,0.02579999999999999,0.04650000000000004,0.023400000000000004,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4871,0.0771,0.2724,0.3590857142857143,0.3482,0.1385,0.407,0.2047,171.0,True,1,g2_asym_tissue_aider,L50_G70,50
85.5,4,0.014299999999999993,-0.015600000000000003,0.0015285714285714347,-102.0,-0.0005999999999999894,-0.023200000000000054,-0.01169999999999996,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4846,0.0723,0.3424,0.3991142857142857,0.392,0.1442,0.5116,0.2573,171.0,True,2,g2_asym_tissue_aider,L50_G70,50
136.8,4,-0.004499999999999997,0.04879999999999998,0.02165714285714293,-40.0,0.025000000000000022,0.1471,0.029200000000000004,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4758,0.0617,0.1756,0.3488142857142857,0.3272,0.1189,0.5294,0.1053,171.0,True,4,g2_asym_tissue_aider,L20_G70,20
136.8,4,-0.005100000000000007,0.01949999999999999,0.017171428571428615,-78.0,0.017400000000000027,0.05880000000000002,0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4637,0.0796,0.1366,0.34855714285714284,0.3221,0.1495,0.4118,0.0819,171.0,True,3,g2_asym_tissue_aider,L20_G70,20
136.8,4,0.0068000000000000005,0.0,0.01821428571428574,-160.0,0.016000000000000014,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4838,0.0771,0.1659,0.3587571428571429,0.3346,0.1385,0.5,0.0994,171.0,True,1,g2_asym_tissue_aider,L20_G70,20
136.8,4,0.007199999999999998,0.009699999999999986,-0.012414285714285767,-157.0,-0.009699999999999986,0.02939999999999998,0.0059000000000000025,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4771,0.0723,0.1854,0.3953285714285714,0.3691,0.1442,0.5588,0.1111,171.0,True,2,g2_asym_tissue_aider,L20_G70,20
51.3,4,0.010600000000000005,0.011800000000000005,0.02858571428571427,-47.0,0.026500000000000024,0.06800000000000006,0.0058,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4771,0.0617,0.1951,0.34952857142857147,0.3302,0.1189,0.5882,0.117,171.0,True,4,g2_asym_tissue_aider,L70_G20,70
51.3,4,-0.009900000000000006,0.0040999999999999925,0.017714285714285682,-89.0,0.016000000000000014,0.0882,0.0,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4637,0.0796,0.1366,0.34855714285714284,0.3221,0.1495,0.4118,0.0819,171.0,True,3,g2_asym_tissue_aider,L70_G20,70
51.3,4,0.006699999999999998,0.0121,0.0235285714285714,-172.0,0.022199999999999998,0.07490000000000002,0.0059000000000000025,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4825,0.0771,0.1463,0.35801428571428573,0.3315,0.1385,0.4412,0.0877,171.0,True,1,g2_asym_tissue_aider,L70_G20,70
51.3,4,0.008599999999999997,-0.02780000000000002,-0.00481428571428566,-160.0,-0.007699999999999985,-0.05879999999999996,-0.0175,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4771,0.0723,0.1854,0.3951285714285714,0.3689,0.1442,0.5588,0.1111,171.0,True,2,g2_asym_tissue_aider,L70_G20,70
85.5,4,0.009700000000000007,0.044999999999999984,0.025671428571428567,-30.0,0.028100000000000014,0.09809999999999997,0.029299999999999993,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4796,0.0617,0.2523,0.3500571428571429,0.3378,0.1189,0.549,0.1637,171.0,True,4,g2_asym_tissue_aider,L50_G30,50
85.5,4,-0.010599999999999998,0.021600000000000008,0.015428571428571403,-72.0,0.016199999999999992,0.07590000000000002,0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.465,0.0796,0.1802,0.3490142857142858,0.3279,0.1495,0.3922,0.117,171.0,True,3,g2_asym_tissue_aider,L50_G30,50
85.5,4,0.0023999999999999994,0.027000000000000024,0.024214285714285744,-155.0,0.024500000000000022,0.05880000000000002,0.017499999999999988,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4842,0.0771,0.1982,0.35828571428571426,0.3383,0.1385,0.4314,0.1287,171.0,True,1,g2_asym_tissue_aider,L50_G30,50
85.5,4,0.007099999999999995,0.02830000000000002,-0.011042857142857132,-143.0,-0.00610000000000005,0.0706,0.017499999999999988,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4792,0.0723,0.2432,0.39644285714285715,0.3773,0.1442,0.5294,0.1579,171.0,True,2,g2_asym_tissue_aider,L50_G30,50
119.7,4,0.012900000000000002,0.018099999999999977,0.026685714285714257,-24.0,0.02560000000000001,0.03920000000000001,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4792,0.0617,0.2432,0.3501571428571429,0.3368,0.1189,0.5294,0.1579,171.0,True,4,g2_asym_tissue_aider,L30_G80,30
136.8,4,0.0030999999999999986,0.04879999999999998,0.019514285714285706,-42.0,0.02310000000000001,0.1471,0.029200000000000004,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4758,0.0617,0.1756,0.3488142857142857,0.3272,0.1189,0.5294,0.1053,171.0,True,4,g2_asym_tissue_aider,L20_G30,20
136.8,4,-0.004500000000000004,0.01949999999999999,0.014785714285714291,-83.0,0.01529999999999998,0.05880000000000002,0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4637,0.0796,0.1366,0.34855714285714284,0.3221,0.1495,0.4118,0.0819,171.0,True,3,g2_asym_tissue_aider,L20_G30,20
136.8,4,0.007300000000000001,0.009700000000000014,0.020428571428571407,-163.0,0.019100000000000006,0.02939999999999998,0.0059000000000000025,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4838,0.0771,0.1659,0.3587571428571429,0.3346,0.1385,0.5,0.0994,171.0,True,1,g2_asym_tissue_aider,L20_G30,20
136.8,4,0.009399999999999992,0.0,-0.012671428571428556,-158.0,-0.011099999999999999,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4771,0.0723,0.1854,0.3953285714285714,0.3691,0.1442,0.5588,0.1111,171.0,True,2,g2_asym_tissue_aider,L20_G30,20
136.8,4,0.0024999999999999953,0.029299999999999993,0.023671428571428565,-45.0,0.02429999999999999,0.08820000000000006,0.0175,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4758,0.0617,0.1756,0.3488142857142857,0.3272,0.1189,0.5294,0.1053,171.0,True,4,g2_asym_tissue_aider,L20_G50,20
51.3,4,0.013900000000000003,-0.008200000000000013,0.023671428571428565,-30.0,0.019699999999999995,0.06999999999999995,-0.011700000000000016,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4796,0.0617,0.2523,0.3500571428571429,0.3378,0.1189,0.549,0.1637,171.0,True,4,g2_asym_tissue_aider,L70_G30,70
51.3,4,-0.007800000000000001,0.019800000000000012,0.019399999999999917,-72.0,0.019499999999999962,0.05680000000000002,0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.465,0.0796,0.1802,0.3490142857142858,0.3279,0.1495,0.3922,0.117,171.0,True,3,g2_asym_tissue_aider,L70_G30,70
51.3,4,0.006900000000000003,-0.033899999999999986,0.02227142857142861,-155.0,0.015199999999999991,0.0408,-0.029300000000000007,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4842,0.0771,0.1982,0.35828571428571426,0.3383,0.1385,0.4314,0.1287,171.0,True,1,g2_asym_tissue_aider,L70_G30,70
51.3,4,0.012200000000000003,0.011300000000000004,-0.013628571428571434,-143.0,-0.01050000000000001,0.04200000000000004,0.0058,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4792,0.0723,0.2432,0.39644285714285715,0.3773,0.1442,0.5294,0.1579,171.0,True,2,g2_asym_tissue_aider,L70_G30,70
81.6,0,-0.0233,0.0,-0.013399999999999856,-78.0,-0.010099999999999998,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9261,0.1024,0.3279,0.9570333333333333,0.7998,0.0141,1.0,0.1961,102.0,True,4,paper_backbones,L20_G20,20
81.6,0,-0.0928,0.0,0.01313333333333333,-72.0,0.00990000000000002,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9176,0.1732,0.3279,0.9369,0.7846,0.0106,1.0,0.1961,102.0,True,3,paper_backbones,L20_G20,20
81.6,0,-0.1286,0.0,-0.005933333333333457,-81.0,-0.0044999999999999485,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9252,0.1876,0.3279,0.9288333333333334,0.7786,0.0115,1.0,0.1961,102.0,True,1,paper_backbones,L20_G20,20
81.6,0,-0.10889999999999998,0.0,0.009366666666666745,-77.0,0.007000000000000006,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9244,0.1972,0.3279,0.9403333333333332,0.7872,0.014,1.0,0.1961,102.0,True,2,paper_backbones,L20_G20,20
30.599999999999994,0,0.007499999999999993,0.0,-0.01426666666666665,-28.0,-0.010699999999999932,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9689,0.1024,0.8208,0.9754333333333333,0.9368,0.0141,1.0,0.6961,102.0,True,4,paper_backbones,L70_G70,70
30.599999999999994,0,-0.06219999999999999,0.0,0.006599999999999939,-25.0,0.0050000000000000044,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9605,0.1732,0.8208,0.9586666666666667,0.9242,0.0106,1.0,0.6961,102.0,True,3,paper_backbones,L70_G70,70
30.599999999999994,0,-0.11359999999999999,0.0,-0.009366666666666523,-31.0,-0.007000000000000006,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9681,0.1876,0.8208,0.9709666666666666,0.9334,0.0115,1.0,0.6961,102.0,True,1,paper_backbones,L70_G70,70
30.599999999999994,0,-0.08919999999999999,0.0,-0.0036333333333332662,-29.0,-0.0027000000000000357,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9672,0.1972,0.8208,0.9692333333333334,0.9321,0.014,1.0,0.6961,102.0,True,2,paper_backbones,L70_G70,70
71.4,0,-0.01390000000000001,0.0,-0.012333333333333307,-69.0,-0.009299999999999975,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9353,0.1024,0.4662,0.9603,0.8368,0.0141,1.0,0.3039,102.0,True,4,paper_backbones,L30_G30,30
71.4,0,-0.12309999999999999,0.0,0.012466666666666626,-67.0,0.009399999999999964,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9269,0.1732,0.4662,0.9450666666666668,0.8253,0.0106,1.0,0.3039,102.0,True,3,paper_backbones,L30_G30,30
71.4,0,-0.08079999999999998,0.0,-0.014666666666666717,-69.0,-0.01100000000000001,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9345,0.1876,0.4662,0.9408333333333333,0.8222,0.0115,1.0,0.3039,102.0,True,1,paper_backbones,L30_G30,30
71.4,0,-0.09149999999999998,0.0,0.00336666666666674,-68.0,0.0025000000000000577,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9336,0.1972,0.4662,0.9469,0.8267,0.014,1.0,0.3039,102.0,True,2,paper_backbones,L30_G30,30
20.400000000000006,0,0.00399999999999999,0.0,-0.00763333333333327,-14.0,-0.005699999999999927,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9782,0.1024,0.8913,0.9774666666666666,0.9559,0.0141,1.0,0.8039,102.0,True,4,paper_backbones,L80_G80,80
20.400000000000006,0,-0.09889999999999999,0.0,0.009166666666666656,-16.0,0.006900000000000017,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9697,0.1732,0.8913,0.9634,0.9454,0.0106,1.0,0.8039,102.0,True,3,paper_backbones,L80_G80,80
20.400000000000006,0,-0.06559999999999999,0.0,-0.004166666666666652,-19.0,-0.0030999999999999917,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9773,0.1876,0.8913,0.9769333333333333,0.9555,0.0115,1.0,0.8039,102.0,True,1,paper_backbones,L80_G80,80
20.400000000000006,0,-0.09039999999999998,0.0,-0.0043999999999999595,-16.0,-0.0032000000000000917,0.0,0.0,data/aider/slice_1,aider,MobileNetV2,4,0.9765,0.1972,0.8913,0.9765666666666667,0.9552,0.014,1.0,0.8039,102.0,True,2,paper_backbones,L80_G80,80
178.4,4,-0.028300000000000006,0.0,0.007616666666666716,-142.0,0.00649999999999995,0.0,0.0,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8303,0.1188,0.3134,0.7439,0.6824,0.0531,0.9333,0.1883,223.0,True,4,paper_backbones,L20_G20,20
178.4,4,-0.030299999999999994,0.007500000000000007,0.005549999999999944,-159.0,0.005800000000000027,0.022199999999999998,0.004500000000000004,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8243,0.1374,0.2985,0.7194333333333334,0.6593,0.0594,0.8889,0.1794,223.0,True,3,paper_backbones,L20_G20,20
178.4,4,-0.0388,0.014900000000000024,0.004066666666666663,-140.0,0.005699999999999927,0.044399999999999995,0.008899999999999991,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8258,0.1215,0.2985,0.7306833333333334,0.6689,0.0487,0.8889,0.1794,223.0,True,1,paper_backbones,L20_G20,20
178.4,4,-0.030899999999999997,-0.02240000000000003,-0.019816666666666816,-137.0,-0.020199999999999996,-0.06659999999999999,-0.013399999999999995,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8337,0.1187,0.3134,0.7459000000000001,0.6841,0.0487,0.9333,0.1883,223.0,True,2,paper_backbones,L20_G20,20
66.9,4,-0.008300000000000002,0.0,0.013349999999999862,-29.0,0.011500000000000066,0.0,0.0,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8482,0.1188,0.5805,0.7528666666666668,0.7282,0.0531,0.7051,0.4933,223.0,True,4,paper_backbones,L70_G70,70
66.9,4,-0.030099999999999988,-0.013800000000000034,0.010283333333333311,-47.0,0.006799999999999917,-0.022399999999999975,-0.009000000000000008,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8512,0.1374,0.6048,0.7430666666666665,0.7233,0.0594,0.7403,0.5112,223.0,True,3,paper_backbones,L70_G70,70
66.9,4,-0.025999999999999995,-0.005300000000000082,0.004483333333333284,-22.0,0.0030999999999999917,-0.006500000000000061,-0.0045000000000000595,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8502,0.1215,0.5963,0.7380666666666666,0.7178,0.0487,0.7244,0.5067,223.0,True,1,paper_backbones,L70_G70,70
66.9,4,-0.0174,0.015799999999999925,-0.013066666666666671,-26.0,-0.009000000000000008,0.019199999999999995,0.013500000000000068,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8557,0.1187,0.6016,0.7569833333333333,0.7348,0.0487,0.7308,0.5112,223.0,True,2,paper_backbones,L70_G70,70
156.1,4,-0.019100000000000006,0.0,0.00945000000000007,-118.0,0.008099999999999996,0.0,0.0,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8377,0.1188,0.4138,0.7453,0.6979,0.0531,0.8955,0.2691,223.0,True,4,paper_backbones,L30_G30,30
156.1,4,-0.05449999999999999,0.006899999999999962,0.02485000000000004,-137.0,0.022299999999999986,0.014900000000000024,0.004500000000000004,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8323,0.1374,0.4,0.7227333333333333,0.6766,0.0594,0.8657,0.2601,223.0,True,3,paper_backbones,L30_G30,30
156.1,4,-0.0398,0.006900000000000017,0.004383333333333406,-123.0,0.0048000000000000265,0.014900000000000024,0.004500000000000004,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8318,0.1215,0.3862,0.7345166666666666,0.6847,0.0487,0.8358,0.2511,223.0,True,1,paper_backbones,L30_G30,30
156.1,4,-0.028700000000000003,-0.013800000000000034,-0.010433333333333294,-115.0,-0.01090000000000002,-0.029900000000000038,-0.009000000000000008,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8397,0.1187,0.4,0.7493666666666666,0.6995,0.0487,0.8657,0.2601,223.0,True,2,paper_backbones,L30_G30,30
44.599999999999994,4,-0.0087,-0.0030000000000000027,0.004066666666666552,-10.0,0.0030999999999999917,-0.007600000000000051,0.0,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8502,0.1188,0.5965,0.7575166666666667,0.7345,0.0531,0.6761,0.5336,223.0,True,4,paper_backbones,L80_G80,80
44.599999999999994,4,-0.0532,0.0005999999999999339,0.026800000000000046,-31.0,0.02300000000000002,-0.012899999999999912,0.008900000000000019,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8532,0.1374,0.6228,0.7414333333333333,0.7245,0.0594,0.7151,0.5516,223.0,True,3,paper_backbones,L80_G80,80
44.599999999999994,4,-0.024599999999999997,0.0050000000000000044,0.012249999999999983,-12.0,0.011199999999999988,0.005599999999999938,0.0044999999999999485,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8482,0.1215,0.5985,0.7390166666666667,0.7189,0.0487,0.6742,0.5381,223.0,True,1,paper_backbones,L80_G80,80
44.599999999999994,4,-0.0413,0.005400000000000071,0.0013499999999999623,-7.0,0.0019000000000000128,-0.000500000000000056,0.009000000000000008,data/dermmnist/slice_1,dermmnist,MobileNetV2,7,0.8562,0.1187,0.6131,0.7553166666666667,0.735,0.0487,0.6971,0.5471,223.0,True,2,paper_backbones,L80_G80,80
136.8,4,0.006100000000000008,0.03899999999999998,0.04208571428571428,-15.0,0.041700000000000015,0.11770000000000003,0.023400000000000004,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4062,0.0735,0.1854,0.3434714285714286,0.3237,0.1819,0.5588,0.1111,171.0,True,4,paper_backbones,L20_G20,20
136.8,4,-0.026300000000000004,0.0,0.0913714285714286,-115.0,0.07989999999999997,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4025,0.0873,0.2244,0.30175714285714283,0.2921,0.1577,0.6765,0.1345,171.0,True,3,paper_backbones,L20_G20,20
136.8,4,-0.016199999999999992,0.009700000000000014,0.03597142857142854,-120.0,0.03270000000000001,0.02939999999999998,0.005899999999999989,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4437,0.087,0.2244,0.35204285714285716,0.3361,0.1933,0.6765,0.1345,171.0,True,1,paper_backbones,L20_G20,20
136.8,4,0.000800000000000009,0.07800000000000001,0.027957142857142903,-303.0,0.0343,0.23529999999999995,0.046799999999999994,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4146,0.0768,0.1561,0.3631285714285714,0.3372,0.1916,0.4706,0.0936,171.0,True,2,paper_backbones,L20_G20,20
51.3,4,0.010300000000000004,0.0766,0.059700000000000086,7.0,0.061799999999999966,-0.09999999999999998,0.1111,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4079,0.0735,0.2533,0.3421142857142857,0.331,0.1819,0.5,0.1696,171.0,True,4,paper_backbones,L70_G70,70
51.3,4,-0.009599999999999997,0.034399999999999986,0.07981428571428573,-30.0,0.0741,0.041600000000000026,0.029200000000000004,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4033,0.0873,0.323,0.29957142857142854,0.3025,0.1577,0.3917,0.2749,171.0,True,3,paper_backbones,L70_G70,70
51.3,4,-0.01609999999999999,0.006800000000000028,0.03195714285714296,-31.0,0.028799999999999992,0.008299999999999974,0.005800000000000027,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4508,0.087,0.4124,0.3500857142857142,0.3579,0.1933,0.5,0.3509,171.0,True,1,paper_backbones,L70_G70,70
51.3,4,0.007800000000000001,0.041200000000000014,0.04867142857142864,-193.0,0.04780000000000001,0.04999999999999999,0.03510000000000002,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4213,0.0768,0.378,0.35618571428571427,0.3589,0.1916,0.4583,0.3216,171.0,True,2,paper_backbones,L70_G70,70
119.7,4,0.010400000000000006,0.018099999999999977,0.04537142857142851,6.0,0.04199999999999998,0.03920000000000001,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4079,0.0735,0.2432,0.3426142857142857,0.3302,0.1819,0.5294,0.1579,171.0,True,4,paper_backbones,L30_G30,30
119.7,4,-0.012499999999999997,0.009000000000000008,0.09642857142857147,-103.0,0.08549999999999996,0.019600000000000062,0.005899999999999989,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4033,0.0873,0.2703,0.3016,0.2977,0.1577,0.5882,0.1754,171.0,True,3,paper_backbones,L30_G30,30
119.7,4,-0.018799999999999997,-0.009000000000000008,0.041514285714285726,-101.0,0.03520000000000001,-0.019600000000000062,-0.005900000000000016,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4471,0.087,0.2973,0.35228571428571426,0.3454,0.1933,0.6471,0.193,171.0,True,1,paper_backbones,L30_G30,30
119.7,4,-0.004199999999999995,0.05409999999999998,0.03831428571428569,-283.0,0.0403,0.11759999999999993,0.035,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4158,0.0768,0.2162,0.3619,0.3437,0.1916,0.4706,0.1404,171.0,True,2,paper_backbones,L30_G30,30
34.19999999999999,4,0.010599999999999998,0.0973,0.06915714285714292,9.0,0.07269999999999999,-0.1058,0.14620000000000002,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4079,0.0735,0.2533,0.3421142857142857,0.331,0.1819,0.5,0.1696,171.0,True,4,paper_backbones,L80_G80,80
34.19999999999999,4,-0.010400000000000006,0.0519,0.09929999999999994,-14.0,0.0933,0.05840000000000001,0.04680000000000001,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4042,0.0873,0.3377,0.29891428571428574,0.3038,0.1577,0.3796,0.3041,171.0,True,3,paper_backbones,L80_G80,80
34.19999999999999,4,-0.012899999999999995,-0.025999999999999968,0.04945714285714292,-15.0,0.040000000000000036,-0.029200000000000004,-0.023399999999999976,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4508,0.087,0.4221,0.34951428571428567,0.3586,0.1933,0.4745,0.3801,171.0,True,1,paper_backbones,L80_G80,80
34.19999999999999,4,-0.006799999999999987,0.012999999999999956,0.05642857142857144,-193.0,0.051000000000000045,0.014600000000000002,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,MobileNetV2,8,0.4238,0.0768,0.4091,0.3571142857142857,0.3636,0.1916,0.4599,0.3684,171.0,True,2,paper_backbones,L80_G80,80
81.6,0,-0.011700000000000002,0.0,-0.03856666666666664,-73.0,-0.028999999999999915,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9235,0.0796,0.3279,0.9691666666666667,0.8089,0.0154,1.0,0.1961,102.0,True,4,paper_backbones,L20_G20,20
81.6,0,-0.0726,0.0,-0.03066666666666673,-76.0,-0.02300000000000002,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9202,0.1208,0.3279,0.9605,0.8023,0.0158,1.0,0.1961,102.0,True,3,paper_backbones,L20_G20,20
81.6,0,-0.1033,0.0,-0.0385333333333332,-82.0,-0.028900000000000037,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9202,0.1583,0.3279,0.9593333333333334,0.8015,0.02,1.0,0.1961,102.0,True,1,paper_backbones,L20_G20,20
81.6,0,-0.0651,0.0,-0.014766666666666595,-75.0,-0.011099999999999999,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9193,0.1509,0.3279,0.9487,0.7935,0.0213,1.0,0.1961,102.0,True,2,paper_backbones,L20_G20,20
30.599999999999994,0,0.0276,0.0,-0.009400000000000075,-23.0,-0.007100000000000106,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9655,0.0796,0.8092,0.9782000000000001,0.936,0.0154,0.9859,0.6863,102.0,True,4,paper_backbones,L70_G70,70
30.599999999999994,0,-0.030600000000000002,-0.011599999999999944,-0.012466666666666626,-24.0,-0.012199999999999989,-0.014100000000000001,-0.009800000000000031,data/aider/slice_1,aider,ShuffleNetV2,4,0.963,0.1208,0.8208,0.9695,0.9323,0.0158,1.0,0.6961,102.0,True,3,paper_backbones,L70_G70,70
30.599999999999994,0,-0.07769999999999999,0.0,-0.00336666666666674,-29.0,-0.0026000000000000467,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.963,0.1583,0.8208,0.9683666666666667,0.9315,0.02,1.0,0.6961,102.0,True,1,paper_backbones,L70_G70,70
30.599999999999994,0,-0.07310000000000001,0.0,0.00983333333333336,-27.0,0.007400000000000073,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9622,0.1509,0.8208,0.9591666666666666,0.9246,0.0213,1.0,0.6961,102.0,True,2,paper_backbones,L70_G70,70
71.4,0,-0.034800000000000005,0.0,-0.022766666666666713,-66.0,-0.017100000000000004,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9328,0.0796,0.4662,0.9710666666666667,0.8449,0.0154,1.0,0.3039,102.0,True,4,paper_backbones,L30_G30,30
71.4,0,-0.04870000000000001,0.0,-0.03069999999999995,-65.0,-0.02300000000000002,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9294,0.1208,0.4662,0.9624,0.8383,0.0158,1.0,0.3039,102.0,True,3,paper_backbones,L30_G30,30
71.4,0,-0.0964,0.0,-0.02423333333333333,-72.0,-0.018199999999999994,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9294,0.1583,0.4662,0.9612333333333333,0.8375,0.02,1.0,0.3039,102.0,True,1,paper_backbones,L30_G30,30
71.4,0,-0.0766,0.0,-0.003766666666666474,-68.0,-0.0028000000000000247,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9286,0.1509,0.4662,0.9506,0.8295,0.0213,1.0,0.3039,102.0,True,2,paper_backbones,L30_G30,30
20.400000000000006,0,0.0382,-0.01079999999999992,-0.006000000000000116,-15.0,-0.007199999999999984,-0.012199999999999989,-0.009800000000000031,data/aider/slice_1,aider,ShuffleNetV2,4,0.9748,0.0796,0.8804,0.9802333333333334,0.9553,0.0154,0.9878,0.7941,102.0,True,4,paper_backbones,L80_G80,80
20.400000000000006,0,-0.008900000000000005,0.0,-0.004333333333333522,-15.0,-0.0031999999999999806,0.0,0.0,data/aider/slice_1,aider,ShuffleNetV2,4,0.9714,0.1208,0.8804,0.9715000000000001,0.9487,0.0158,0.9878,0.7941,102.0,True,3,paper_backbones,L80_G80,80
