campaign,root,dataset,model,method,cap,seed,warmup,status,cc_f1,cc_prec,cc_rec,f1_macro,acc,ece,sat,flips,constrained_class,group_column,sweep_tag,config_path
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,heuristic,L70_G70,2,50,completed,0.3162,0.3833,0.269,0.4038,0.5342,0.3541,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/heuristic/seed_2/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,heuristic,L70_G70,3,50,completed,0.4055,0.4917,0.345,0.416,0.5383,0.364,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/heuristic/seed_3/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,heuristic,L70_G70,4,50,completed,0.3986,0.4833,0.3392,0.4455,0.5675,0.326,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/heuristic/seed_4/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,hounie_rcl,L70_G70,1,50,completed,0.378,0.4583,0.3216,0.3943,0.5487,0.3611,,17,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/hounie_rcl/seed_1/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,hounie_rcl,L70_G70,2,50,completed,0.3299,0.4,0.2807,0.4078,0.5458,0.355,,11,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/hounie_rcl/seed_2/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,hounie_rcl,L70_G70,3,50,completed,0.4192,0.5083,0.3567,0.4397,0.5596,0.3379,,9,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/hounie_rcl/seed_3/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,hounie_rcl,L70_G70,4,50,completed,0.3986,0.4833,0.3392,0.4457,0.5646,0.3375,,12,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/hounie_rcl/seed_4/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo,L70_G70,1,50,completed,0.378,0.4583,0.3216,0.4073,0.5571,0.3554,,2,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_1/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo,L70_G70,2,50,completed,0.3299,0.4,0.2807,0.4031,0.5479,0.3562,,3,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_2/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo,L70_G70,3,50,completed,0.433,0.525,0.3684,0.4418,0.5563,0.3397,,4,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_3/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo,L70_G70,4,50,completed,0.378,0.4583,0.3216,0.4523,0.5663,0.332,,5,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo/seed_4/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo_bounded,L70_G70,1,50,completed,0.3849,0.4667,0.3275,0.4056,0.5567,0.3549,,10,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo_bounded/seed_1/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo_bounded,L70_G70,2,50,completed,0.3368,0.4083,0.2865,0.4063,0.5442,0.3525,,7,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo_bounded/seed_2/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo_bounded,L70_G70,3,50,completed,0.433,0.525,0.3684,0.4406,0.5571,0.3402,,8,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo_bounded/seed_3/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo_bounded,L70_G70,4,50,completed,0.3918,0.475,0.3333,0.4467,0.5637,0.3344,,7,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L70_G70/tralo_bounded/seed_4/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,danits_lp,L80_G80,1,50,completed,0.4026,0.4526,0.3626,0.4251,0.5288,0.3654,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/danits_lp/seed_1/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,danits_lp,L80_G80,2,50,completed,0.3182,0.3577,0.2865,0.4045,0.5346,0.3541,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/danits_lp/seed_2/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,danits_lp,L80_G80,3,50,completed,0.3896,0.438,0.3509,0.4142,0.5375,0.364,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/danits_lp/seed_3/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,danits_lp,L80_G80,4,50,completed,0.3961,0.4453,0.3567,0.4466,0.5679,0.326,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/danits_lp/seed_4/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,fioretto_ldf,L80_G80,1,50,completed,0.3896,0.438,0.3509,0.4112,0.5567,0.3498,,7,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/fioretto_ldf/seed_1/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,fioretto_ldf,L80_G80,2,50,completed,0.3506,0.3942,0.3158,0.4135,0.5446,0.353,,8,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/fioretto_ldf/seed_2/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,fioretto_ldf,L80_G80,3,50,completed,0.4351,0.4891,0.3918,0.4429,0.5533,0.3397,,8,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/fioretto_ldf/seed_3/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,fioretto_ldf,L80_G80,4,50,completed,0.3766,0.4234,0.3392,0.4472,0.5633,0.3328,,3,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/fioretto_ldf/seed_4/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,heuristic,L80_G80,1,50,completed,0.3961,0.4453,0.3567,0.4239,0.5279,0.3654,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/heuristic/seed_1/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,heuristic,L80_G80,2,50,completed,0.3182,0.3577,0.2865,0.403,0.5342,0.3541,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/heuristic/seed_2/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,heuristic,L80_G80,3,50,completed,0.4026,0.4526,0.3626,0.4151,0.5379,0.364,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/heuristic/seed_3/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,heuristic,L80_G80,4,50,completed,0.3961,0.4453,0.3567,0.446,0.5675,0.326,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/heuristic/seed_4/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,hounie_rcl,L80_G80,1,50,completed,0.3896,0.438,0.3509,0.4104,0.5575,0.3505,,22,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/hounie_rcl/seed_1/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,hounie_rcl,L80_G80,2,50,completed,0.3442,0.3869,0.3099,0.4128,0.5417,0.3567,,10,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/hounie_rcl/seed_2/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,hounie_rcl,L80_G80,3,50,completed,0.4416,0.4964,0.3977,0.4411,0.5521,0.3421,,10,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/hounie_rcl/seed_3/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,hounie_rcl,L80_G80,4,50,completed,0.3961,0.4453,0.3567,0.4514,0.5671,0.3316,,15,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/hounie_rcl/seed_4/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo,L80_G80,1,50,completed,0.3896,0.438,0.3509,0.411,0.5592,0.35,,0,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo/seed_1/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo,L80_G80,2,50,completed,0.3442,0.3869,0.3099,0.4061,0.5483,0.353,,1,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo/seed_2/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo,L80_G80,3,50,completed,0.4286,0.4818,0.386,0.4419,0.5533,0.3409,,3,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo/seed_3/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo,L80_G80,4,50,completed,0.3896,0.438,0.3509,0.4551,0.5671,0.3286,,2,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo/seed_4/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo_bounded,L80_G80,1,50,completed,0.3961,0.4453,0.3567,0.4151,0.5604,0.3482,,4,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo_bounded/seed_1/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo_bounded,L80_G80,2,50,completed,0.3506,0.3942,0.3158,0.4126,0.5442,0.3529,,6,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo_bounded/seed_2/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo_bounded,L80_G80,3,50,completed,0.4351,0.4891,0.3918,0.4415,0.5529,0.341,,9,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo_bounded/seed_3/config.json
paper_backbones,results/pending_runs,tissuemnist,ShuffleNetV2,tralo_bounded,L80_G80,4,50,completed,0.3766,0.4234,0.3392,0.4487,0.565,0.3315,,4,4,synth_group,,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L80_G80/tralo_bounded/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L10_G10,1,50,completed,0.1633,0.9091,0.0897,0.6873,0.8233,0.1046,,0,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/danits_lp/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L10_G10,2,50,completed,0.1633,0.9091,0.0897,0.6657,0.8258,0.1084,,0,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/danits_lp/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L10_G10,3,50,completed,0.1796,1.0,0.0987,0.7035,0.8362,0.0899,,0,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/danits_lp/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L10_G10,4,50,completed,0.1714,0.9545,0.0942,0.6663,0.8263,0.1016,,0,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/danits_lp/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L10_G10,1,50,completed,0.1714,0.9545,0.0942,0.6258,0.8008,0.1694,,2,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/fioretto_ldf/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L10_G10,2,50,completed,0.1796,1.0,0.0987,0.6666,0.8148,0.1702,,12,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/fioretto_ldf/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L10_G10,3,50,completed,0.1633,0.9091,0.0897,0.6957,0.8233,0.1587,,13,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/fioretto_ldf/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L10_G10,4,50,completed,0.1633,0.9091,0.0897,0.6271,0.7868,0.1966,,13,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/fioretto_ldf/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,heuristic,L10_G10,1,50,completed,0.1633,0.9091,0.0897,0.6873,0.8233,0.1046,,0,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/heuristic/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,heuristic,L10_G10,2,50,completed,0.1551,0.8636,0.0852,0.6641,0.8248,0.1084,,0,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/heuristic/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,heuristic,L10_G10,3,50,completed,0.1796,1.0,0.0987,0.7035,0.8362,0.0899,,0,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/heuristic/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,heuristic,L10_G10,4,50,completed,0.1714,0.9545,0.0942,0.6663,0.8263,0.1016,,0,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/heuristic/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L10_G10,1,50,completed,0.1714,0.9545,0.0942,0.6323,0.8023,0.172,,12,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/hounie_rcl/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L10_G10,2,50,completed,0.1714,0.9545,0.0942,0.6422,0.8158,0.1656,,12,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/hounie_rcl/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L10_G10,3,50,completed,0.1633,0.9091,0.0897,0.6933,0.8258,0.1516,,9,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/hounie_rcl/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L10_G10,4,50,completed,0.1551,0.8636,0.0852,0.6176,0.7843,0.1984,,14,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/hounie_rcl/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo,L10_G10,1,50,completed,0.1714,0.9545,0.0942,0.6302,0.8033,0.1661,,1,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/tralo/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo,L10_G10,2,50,completed,0.1714,0.9545,0.0942,0.6702,0.8168,0.1611,,7,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/tralo/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo,L10_G10,3,50,completed,0.1714,0.9545,0.0942,0.6948,0.8278,0.1481,,5,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/tralo/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo,L10_G10,4,50,completed,0.1633,0.9091,0.0897,0.6555,0.8028,0.176,,4,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/tralo/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo_bounded,L10_G10,1,50,completed,0.1714,0.9545,0.0942,0.6318,0.8028,0.169,,7,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/tralo_bounded/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo_bounded,L10_G10,2,50,completed,0.1714,0.9545,0.0942,0.6642,0.8153,0.1654,,11,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/tralo_bounded/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo_bounded,L10_G10,3,50,completed,0.1633,0.9091,0.0897,0.6931,0.8258,0.1516,,9,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/tralo_bounded/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo_bounded,L10_G10,4,50,completed,0.1633,0.9091,0.0897,0.6427,0.7963,0.1868,,10,4,loc_group,,results/pending_runs/paper_final/lane0/MobileNetV3/dermmnist/L10_G10/tralo_bounded/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L20_G20,1,50,completed,0.3134,0.9333,0.1883,0.7137,0.8342,0.1046,,0,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/danits_lp/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L20_G20,2,50,completed,0.291,0.8667,0.1749,0.6867,0.8333,0.1084,,0,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/danits_lp/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L20_G20,3,50,completed,0.306,0.9111,0.1839,0.7222,0.8447,0.0899,,0,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/danits_lp/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L20_G20,4,50,completed,0.2985,0.8889,0.1794,0.6865,0.8342,0.1016,,0,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/danits_lp/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L20_G20,1,50,completed,0.3134,0.9333,0.1883,0.6834,0.8218,0.1504,,5,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/fioretto_ldf/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L20_G20,2,50,completed,0.306,0.9111,0.1839,0.7033,0.8288,0.1539,,15,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/fioretto_ldf/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L20_G20,3,50,completed,0.306,0.9111,0.1839,0.7227,0.8392,0.1371,,14,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/fioretto_ldf/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L20_G20,4,50,completed,0.3134,0.9333,0.1883,0.7014,0.8208,0.1634,,18,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/fioretto_ldf/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,heuristic,L20_G20,1,50,completed,0.3134,0.9333,0.1883,0.7137,0.8342,0.1046,,0,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/heuristic/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,heuristic,L20_G20,2,50,completed,0.291,0.8667,0.1749,0.6867,0.8333,0.1084,,0,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/heuristic/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,heuristic,L20_G20,3,50,completed,0.306,0.9111,0.1839,0.7222,0.8447,0.0899,,0,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/heuristic/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,heuristic,L20_G20,4,50,completed,0.2985,0.8889,0.1794,0.6865,0.8342,0.1016,,0,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/heuristic/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L20_G20,1,50,completed,0.3134,0.9333,0.1883,0.6837,0.8233,0.1553,,16,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/hounie_rcl/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L20_G20,2,50,completed,0.2985,0.8889,0.1794,0.7092,0.8328,0.1505,,24,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/hounie_rcl/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L20_G20,3,50,completed,0.2985,0.8889,0.1794,0.7149,0.8362,0.1411,,19,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/hounie_rcl/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L20_G20,4,50,completed,0.3134,0.9333,0.1883,0.7008,0.8178,0.1682,,20,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/hounie_rcl/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo,L20_G20,1,50,completed,0.3134,0.9333,0.1883,0.6829,0.8233,0.1485,,2,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/tralo/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo,L20_G20,2,50,completed,0.306,0.9111,0.1839,0.7029,0.8268,0.1516,,3,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/tralo/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo,L20_G20,3,50,completed,0.306,0.9111,0.1839,0.7186,0.8392,0.1364,,0,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/tralo/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo,L20_G20,4,50,completed,0.3209,0.9556,0.1928,0.7016,0.8293,0.1471,,0,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/tralo/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo_bounded,L20_G20,1,50,completed,0.3134,0.9333,0.1883,0.688,0.8258,0.1479,,8,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/tralo_bounded/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo_bounded,L20_G20,2,50,completed,0.3134,0.9333,0.1883,0.7097,0.8337,0.1479,,16,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/tralo_bounded/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo_bounded,L20_G20,3,50,completed,0.2985,0.8889,0.1794,0.7137,0.8357,0.1387,,13,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/tralo_bounded/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,tralo_bounded,L20_G20,4,50,completed,0.3134,0.9333,0.1883,0.7108,0.8243,0.1598,,18,4,loc_group,,results/pending_runs/paper_final/lane1/MobileNetV3/dermmnist/L20_G20/tralo_bounded/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L30_G30,1,50,completed,0.4276,0.9254,0.278,0.733,0.8432,0.1046,,0,4,loc_group,,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/danits_lp/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L30_G30,2,50,completed,0.4207,0.9104,0.2735,0.7088,0.8442,0.1084,,0,4,loc_group,,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/danits_lp/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L30_G30,3,50,completed,0.4138,0.8955,0.2691,0.7396,0.8532,0.0899,,0,4,loc_group,,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/danits_lp/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L30_G30,4,50,completed,0.4069,0.8806,0.2646,0.7041,0.8427,0.1016,,0,4,loc_group,,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/danits_lp/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L30_G30,1,50,completed,0.4138,0.8955,0.2691,0.7042,0.8357,0.1387,,11,4,loc_group,,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L30_G30,2,50,completed,0.4138,0.8955,0.2691,0.7235,0.8402,0.1381,,17,4,loc_group,,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_2/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L30_G30,3,50,completed,0.4138,0.8955,0.2691,0.7352,0.8487,0.1241,,7,4,loc_group,,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_3/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L30_G30,4,50,completed,0.4276,0.9254,0.278,0.7297,0.8437,0.1327,,6,4,loc_group,,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_4/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,heuristic,L30_G30,1,50,completed,0.4276,0.9254,0.278,0.733,0.8432,0.1046,,0,4,loc_group,,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/heuristic/seed_1/config.json
paper_final,results/pending_runs,dermmnist,MobileNetV3,heuristic,L30_G30,2,50,completed,0.4207,0.9104,0.2735,0.7087,0.8442,0.1084,,0,4,loc_group,,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/heuristic/seed_2/config.json
