dataset,model,cap,seed,warmup,sweep,N,K,base,mad,theta,sink_maxerr_eps1.0,sink_mass_eps1.0,sink_spearman_eps1.0,sink_topK_jacc_eps1.0,sink_maxerr_eps0.5,sink_mass_eps0.5,sink_spearman_eps0.5,sink_topK_jacc_eps0.5,align_incumbent,neff_incumbent,align_otce,neff_otce,otce_wfar,nact_g0.25,nactfrac_g0.25,actkeepTP_g0.25,actdropTP_g0.25,nkeep_g0.25,ndrop_g0.25,align_cut_g0.25,nact_g0.50,nactfrac_g0.50,actkeepTP_g0.50,actdropTP_g0.50,nkeep_g0.50,ndrop_g0.50,align_cut_g0.50,nact_g1.00,nactfrac_g1.00,actkeepTP_g1.00,actdropTP_g1.00,nkeep_g1.00,ndrop_g1.00,align_cut_g1.00,nact_g2.00,nactfrac_g2.00,actkeepTP_g2.00,actdropTP_g2.00,nkeep_g2.00,ndrop_g2.00,align_cut_g2.00
dermmnist,RegNetY400MF,L70_G70,1,50,,2003,156,0.11133300049925113,1.9430636804023216,-0.13458855774578904,,,,,,,,,-0.5140809148875665,0.05987390482918957,0.176546474952161,0.04757877638777103,0.030320243222107354,29,0.014478282576135796,0.5882352941176471,0.5,17,12,0.13793103448275862,42,0.020968547179231155,0.6818181818181818,0.45,22,20,0.14285714285714285,81,0.040439340988517224,0.5853658536585366,0.4,41,40,0.09876543209876543,150,0.07488766849725412,0.6349206349206349,0.39080459770114945,63,87,0.04
dermmnist,RegNetY400MF,L70_G70,2,50,,2003,156,0.11133300049925113,2.5854979140875525,2.072076772467553,,,,,,,,,-0.3729817700579083,0.07021183963834486,-0.32618465698055693,0.046345161860788436,0.05287122813217879,14,0.006989515726410384,0.4,0.5,10,4,0.14285714285714285,32,0.01597603594608088,0.45,0.5,20,12,0.09375,82,0.040938592111832255,0.5238095238095238,0.4,42,40,0.07317073170731707,201,0.10034947578632052,0.5897435897435898,0.35772357723577236,78,123,0.009950248756218905
dermmnist,RegNetY400MF,L70_G70,4,50,,2003,156,0.11133300049925113,2.622288653645958,1.227749846647702,,,,,,,,,-0.3574332502019906,0.09468030806640448,-0.23503092627363384,0.0655583204471097,0.01379994430443958,35,0.017473789316025962,0.6,0.45,15,20,0.0,70,0.034947578632051925,0.5925925925925926,0.37209302325581395,27,43,0.0,147,0.07338991512730904,0.5535714285714286,0.3516483516483517,56,91,-0.006802721088435374,293,0.14628057913130305,0.6086956521739131,0.2885572139303483,92,201,-0.006825938566552901
dermmnist,RegNetY400MF,L70_G70,3,50,,2003,156,0.11133300049925113,2.7991609678727816,0.9435281013225363,,,,,,,,,-0.46423171164164584,0.07586174550919081,-0.18875044389246415,0.05428005604878488,0.013943842558888147,28,0.013979031452820768,0.75,0.3333333333333333,16,12,0.2857142857142857,62,0.0309535696455317,0.6176470588235294,0.4642857142857143,34,28,0.12903225806451613,122,0.06090863704443335,0.576271186440678,0.4603174603174603,59,63,0.040983606557377046,265,0.1323015476784823,0.6632653061224489,0.30538922155688625,98,167,0.052830188679245285
dermmnist,RegNetY400MF,L70_G70,1,50,,2003,156,0.11133300049925113,1.9430636804023216,-0.13458855774578904,,,,,,,,,-0.5140809148875665,0.05987390482918957,0.176546474952161,0.04757877638777103,0.030320243222107354,29,0.014478282576135796,0.5882352941176471,0.5,17,12,0.13793103448275862,42,0.020968547179231155,0.6818181818181818,0.45,22,20,0.14285714285714285,81,0.040439340988517224,0.5853658536585366,0.4,41,40,0.09876543209876543,150,0.07488766849725412,0.6349206349206349,0.39080459770114945,63,87,0.04
dermmnist,RegNetY400MF,L70_G70,2,50,,2003,156,0.11133300049925113,2.5854979140875525,2.072076772467553,,,,,,,,,-0.3729817700579083,0.07021183963834486,-0.32618465698055693,0.046345161860788436,0.05287122813217879,14,0.006989515726410384,0.4,0.5,10,4,0.14285714285714285,32,0.01597603594608088,0.45,0.5,20,12,0.09375,82,0.040938592111832255,0.5238095238095238,0.4,42,40,0.07317073170731707,201,0.10034947578632052,0.5897435897435898,0.35772357723577236,78,123,0.009950248756218905
dermmnist,RegNetY400MF,L30_G30,4,50,,2003,67,0.11133300049925113,2.622288653645958,6.276411258653454,,,,,,,,,-0.3574332502019906,0.09468030806640448,-0.5053506815837362,0.08553303868000472,0.3263770844911683,19,0.009485771342985522,0.9090909090909091,1.0,11,8,0.10526315789473684,31,0.01547678482276585,0.8888888888888888,0.8461538461538461,18,13,0.16129032258064516,69,0.034448327508736894,0.8709677419354839,0.631578947368421,31,38,0.043478260869565216,153,0.0763854218671992,0.9310344827586207,0.6,58,95,-0.0196078431372549
dermmnist,RegNetY400MF,L30_G30,3,50,,2003,67,0.11133300049925113,2.7991609678727816,5.862128653118969,,,,,,,,,-0.46423171164164584,0.07586174550919081,-0.5888488570002047,0.06954528660265107,0.18720573584468678,18,0.008986520219670495,0.8888888888888888,0.7777777777777778,9,9,0.05555555555555555,38,0.018971542685971045,0.8947368421052632,0.7894736842105263,19,19,0.05263157894736842,75,0.03744383424862706,0.84375,0.7441860465116279,32,43,-0.06666666666666667,155,0.07738392411382926,0.8518518518518519,0.6039603960396039,54,101,-0.0967741935483871
dermmnist,RegNetY400MF,L30_G30,1,50,,2003,67,0.11133300049925113,1.9430636804023216,5.914951354399122,,,,,,,,,-0.5140809148875665,0.05987390482918957,-0.633770116419566,0.055918656428180745,0.47650807914062376,10,0.004992511233150275,1.0,0.4,5,5,0.3,23,0.011482775836245632,0.8,0.7692307692307693,10,13,-0.08695652173913043,38,0.018971542685971045,0.8888888888888888,0.75,18,20,0.02631578947368421,79,0.03944083874188717,0.8787878787878788,0.717391304347826,33,46,-0.05063291139240506
dermmnist,RegNetY400MF,L30_G30,2,50,,2003,67,0.11133300049925113,2.5854979140875525,8.170137506828087,,,,,,,,,-0.3729817700579083,0.07021183963834486,-0.542930244036602,0.07451290413829045,0.4164260257322757,17,0.008487269096355467,0.75,1.0,12,5,0.23529411764705882,40,0.0199700449326011,0.7619047619047619,0.7368421052631579,21,19,0.05,76,0.03794308537194209,0.868421052631579,0.6842105263157895,38,38,0.09210526315789473,124,0.0619071392910634,0.9038461538461539,0.6527777777777778,52,72,0.0
dermmnist,RegNetY400MF,L30_G30,4,50,,2003,67,0.11133300049925113,2.622288653645958,6.276411258653454,,,,,,,,,-0.3574332502019906,0.09468030806640448,-0.5053506815837362,0.08553303868000472,0.3263770844911683,19,0.009485771342985522,0.9090909090909091,1.0,11,8,0.10526315789473684,31,0.01547678482276585,0.8888888888888888,0.8461538461538461,18,13,0.16129032258064516,69,0.034448327508736894,0.8709677419354839,0.631578947368421,31,38,0.043478260869565216,153,0.0763854218671992,0.9310344827586207,0.6,58,95,-0.0196078431372549
dermmnist,RegNetY400MF,L30_G30,3,50,,2003,67,0.11133300049925113,2.7991609678727816,5.862128653118969,,,,,,,,,-0.46423171164164584,0.07586174550919081,-0.5888488570002047,0.06954528660265107,0.18720573584468678,18,0.008986520219670495,0.8888888888888888,0.7777777777777778,9,9,0.05555555555555555,38,0.018971542685971045,0.8947368421052632,0.7894736842105263,19,19,0.05263157894736842,75,0.03744383424862706,0.84375,0.7441860465116279,32,43,-0.06666666666666667,155,0.07738392411382926,0.8518518518518519,0.6039603960396039,54,101,-0.0967741935483871
dermmnist,RegNetY400MF,L30_G30,1,50,,2003,67,0.11133300049925113,1.9430636804023216,5.914951354399122,,,,,,,,,-0.5140809148875665,0.05987390482918957,-0.633770116419566,0.055918656428180745,0.47650807914062376,10,0.004992511233150275,1.0,0.4,5,5,0.3,23,0.011482775836245632,0.8,0.7692307692307693,10,13,-0.08695652173913043,38,0.018971542685971045,0.8888888888888888,0.75,18,20,0.02631578947368421,79,0.03944083874188717,0.8787878787878788,0.717391304347826,33,46,-0.05063291139240506
dermmnist,RegNetY400MF,L30_G30,2,50,,2003,67,0.11133300049925113,2.5854979140875525,8.170137506828087,,,,,,,,,-0.3729817700579083,0.07021183963834486,-0.542930244036602,0.07451290413829045,0.4164260257322757,17,0.008487269096355467,0.75,1.0,12,5,0.23529411764705882,40,0.0199700449326011,0.7619047619047619,0.7368421052631579,21,19,0.05,76,0.03794308537194209,0.868421052631579,0.6842105263157895,38,38,0.09210526315789473,124,0.0619071392910634,0.9038461538461539,0.6527777777777778,52,72,0.0
dermmnist,RegNetY400MF,L80_G80,4,50,,2003,178,0.11133300049925113,2.622288653645958,0.5306069824236002,,,,,,,,,-0.3574332502019906,0.09468030806640448,-0.07594953801508687,0.07449392320620556,0.01135134795709726,41,0.020469296055916127,0.35,0.3333333333333333,20,21,0.0,80,0.0399400898652022,0.4864864864864865,0.37209302325581395,37,43,0.025,158,0.07888167748377434,0.5166666666666667,0.2755102040816326,60,98,0.02531645569620253,307,0.15327009485771342,0.5377358490566038,0.25870646766169153,106,201,0.016286644951140065
dermmnist,RegNetY400MF,L80_G80,3,50,,2003,178,0.11133300049925113,2.7991609678727816,-0.1207645593804953,,,,,,,,,-0.46423171164164584,0.07586174550919081,0.12611664211043047,0.05991661872323957,0.00882008875043005,28,0.013979031452820768,0.4666666666666667,0.38461538461538464,15,13,0.07142857142857142,62,0.0309535696455317,0.5483870967741935,0.45161290322580644,31,31,0.04838709677419355,145,0.07239141288067898,0.5238095238095238,0.36585365853658536,63,82,0.020689655172413793,305,0.15227159261108336,0.5943396226415094,0.23115577889447236,106,199,0.05573770491803279
dermmnist,RegNetY400MF,L80_G80,1,50,,2003,178,0.11133300049925113,1.9430636804023216,-1.1828558339303608,,,,,,,,,-0.5140809148875665,0.05987390482918957,0.4009707051582104,0.04155641309978952,0.028476609078525363,19,0.009485771342985522,0.375,0.2727272727272727,8,11,0.0,38,0.018971542685971045,0.42105263157894735,0.3157894736842105,19,19,0.05263157894736842,92,0.04593110334498253,0.5581395348837209,0.40816326530612246,43,49,0.043478260869565216,169,0.08437343984023964,0.5466666666666666,0.2872340425531915,75,94,0.08284023668639054
dermmnist,RegNetY400MF,L80_G80,2,50,,2003,178,0.11133300049925113,2.5854979140875525,0.08493311967376832,,,,,,,,,-0.3729817700579083,0.07021183963834486,-0.10383345147925618,0.05607714784006933,0.015346796521305578,28,0.013979031452820768,0.3,0.3888888888888889,10,18,-0.14285714285714285,58,0.02895656515227159,0.3888888888888889,0.375,18,40,-0.13793103448275862,106,0.05292061907139291,0.41935483870967744,0.36,31,75,-0.1320754716981132,267,0.13330004992511232,0.4852941176470588,0.2814070351758794,68,199,-0.08614232209737828
dermmnist,RegNetY400MF,L80_G80,4,50,,2003,178,0.11133300049925113,2.622288653645958,0.5306069824236002,,,,,,,,,-0.3574332502019906,0.09468030806640448,-0.07594953801508687,0.07449392320620556,0.01135134795709726,41,0.020469296055916127,0.35,0.3333333333333333,20,21,0.0,80,0.0399400898652022,0.4864864864864865,0.37209302325581395,37,43,0.025,158,0.07888167748377434,0.5166666666666667,0.2755102040816326,60,98,0.02531645569620253,307,0.15327009485771342,0.5377358490566038,0.25870646766169153,106,201,0.016286644951140065
dermmnist,RegNetY400MF,L80_G80,3,50,,2003,178,0.11133300049925113,2.7991609678727816,-0.1207645593804953,,,,,,,,,-0.46423171164164584,0.07586174550919081,0.12611664211043047,0.05991661872323957,0.00882008875043005,28,0.013979031452820768,0.4666666666666667,0.38461538461538464,15,13,0.07142857142857142,62,0.0309535696455317,0.5483870967741935,0.45161290322580644,31,31,0.04838709677419355,145,0.07239141288067898,0.5238095238095238,0.36585365853658536,63,82,0.020689655172413793,305,0.15227159261108336,0.5943396226415094,0.23115577889447236,106,199,0.05573770491803279
dermmnist,RegNetY400MF,L80_G80,1,50,,2003,178,0.11133300049925113,1.9430636804023216,-1.1828558339303608,,,,,,,,,-0.5140809148875665,0.05987390482918957,0.4009707051582104,0.04155641309978952,0.028476609078525363,19,0.009485771342985522,0.375,0.2727272727272727,8,11,0.0,38,0.018971542685971045,0.42105263157894735,0.3157894736842105,19,19,0.05263157894736842,92,0.04593110334498253,0.5581395348837209,0.40816326530612246,43,49,0.043478260869565216,169,0.08437343984023964,0.5466666666666666,0.2872340425531915,75,94,0.08284023668639054
dermmnist,RegNetY400MF,L80_G80,2,50,,2003,178,0.11133300049925113,2.5854979140875525,0.08493311967376832,,,,,,,,,-0.3729817700579083,0.07021183963834486,-0.10383345147925618,0.05607714784006933,0.015346796521305578,28,0.013979031452820768,0.3,0.3888888888888889,10,18,-0.14285714285714285,58,0.02895656515227159,0.3888888888888889,0.375,18,40,-0.13793103448275862,106,0.05292061907139291,0.41935483870967744,0.36,31,75,-0.1320754716981132,267,0.13330004992511232,0.4852941176470588,0.2814070351758794,68,199,-0.08614232209737828
tissuemnist,RegNetY400MF,L20_G20,4,50,,2400,34,0.07125,2.824150337314134,6.360320323185784,,,,,,,,,-0.2125664995791635,0.12032111157689199,-0.32863501911140724,0.08551739602073044,0.3439013197706854,12,0.005,0.5,0.5,8,4,0.16666666666666666,22,0.009166666666666667,0.4,0.4166666666666667,10,12,-0.045454545454545456,53,0.022083333333333333,0.5,0.3939393939393939,20,33,-0.05660377358490566,136,0.056666666666666664,0.5,0.3867924528301887,30,106,-0.19117647058823528
tissuemnist,RegNetY400MF,L20_G20,3,50,,2400,34,0.07125,2.447310201148357,5.185919702196218,,,,,,,,,-0.20358469872036775,0.15263643265657306,-0.28064174551451415,0.09482943902530346,0.3571590990469273,13,0.005416666666666667,0.3333333333333333,0.75,9,4,0.0,25,0.010416666666666666,0.375,0.3333333333333333,16,9,0.12,60,0.025,0.375,0.3333333333333333,24,36,-0.05,146,0.060833333333333336,0.42424242424242425,0.30973451327433627,33,113,-0.14383561643835616
tissuemnist,RegNetY400MF,L20_G20,1,50,,2400,34,0.07125,3.4883127920379096,9.566123402027415,,,,,,,,,-0.09469268933417184,0.2326098509562737,-0.2271327242499712,0.20768382943166577,0.4940373914956837,26,0.010833333333333334,0.3333333333333333,0.4117647058823529,9,17,-0.15384615384615385,51,0.02125,0.65,0.3870967741935484,20,31,0.0196078431372549,85,0.035416666666666666,0.6153846153846154,0.4067796610169492,26,59,-0.09411764705882353,231,0.09625,0.6363636363636364,0.3484848484848485,33,198,-0.2077922077922078
tissuemnist,RegNetY400MF,L20_G20,2,50,,2400,34,0.07125,2.709061813031547,8.556933411625513,,,,,,,,,-0.1703524871888125,0.14779521306666016,-0.24727172325619254,0.1174885781143883,0.5492540226780385,14,0.005833333333333334,0.875,0.6666666666666666,8,6,0.21428571428571427,32,0.013333333333333334,0.7647058823529411,0.5333333333333333,17,15,0.15625,63,0.02625,0.8076923076923077,0.32432432432432434,26,37,0.14285714285714285,130,0.05416666666666667,0.7352941176470589,0.2916666666666667,34,96,-0.023076923076923078
tissuemnist,RegNetY400MF,L20_G20,4,50,,2400,34,0.07125,2.824150337314134,6.360320323185784,,,,,,,,,-0.2125664995791635,0.12032111157689199,-0.32863501911140724,0.08551739602073044,0.3439013197706854,12,0.005,0.5,0.5,8,4,0.16666666666666666,22,0.009166666666666667,0.4,0.4166666666666667,10,12,-0.045454545454545456,53,0.022083333333333333,0.5,0.3939393939393939,20,33,-0.05660377358490566,136,0.056666666666666664,0.5,0.3867924528301887,30,106,-0.19117647058823528
tissuemnist,RegNetY400MF,L20_G20,3,50,,2400,34,0.07125,2.447310201148357,5.185919702196218,,,,,,,,,-0.20358469872036775,0.15263643265657306,-0.28064174551451415,0.09482943902530346,0.3571590990469273,13,0.005416666666666667,0.3333333333333333,0.75,9,4,0.0,25,0.010416666666666666,0.375,0.3333333333333333,16,9,0.12,60,0.025,0.375,0.3333333333333333,24,36,-0.05,146,0.060833333333333336,0.42424242424242425,0.30973451327433627,33,113,-0.14383561643835616
tissuemnist,RegNetY400MF,L20_G20,1,50,,2400,34,0.07125,3.4883127920379096,9.566123402027415,,,,,,,,,-0.09469268933417184,0.2326098509562737,-0.2271327242499712,0.20768382943166577,0.4940373914956837,26,0.010833333333333334,0.3333333333333333,0.4117647058823529,9,17,-0.15384615384615385,51,0.02125,0.65,0.3870967741935484,20,31,0.0196078431372549,85,0.035416666666666666,0.6153846153846154,0.4067796610169492,26,59,-0.09411764705882353,231,0.09625,0.6363636363636364,0.3484848484848485,33,198,-0.2077922077922078
tissuemnist,RegNetY400MF,L20_G20,2,50,,2400,34,0.07125,2.709061813031547,8.556933411625513,,,,,,,,,-0.1703524871888125,0.14779521306666016,-0.24727172325619254,0.1174885781143883,0.5492540226780385,14,0.005833333333333334,0.875,0.6666666666666666,8,6,0.21428571428571427,32,0.013333333333333334,0.7647058823529411,0.5333333333333333,17,15,0.15625,63,0.02625,0.8076923076923077,0.32432432432432434,26,37,0.14285714285714285,130,0.05416666666666667,0.7352941176470589,0.2916666666666667,34,96,-0.023076923076923078
tissuemnist,RegNetY400MF,L70_G70,4,50,,2400,120,0.07125,2.824150337314134,1.4633819563249264,,,,,,,,,-0.2125664995791635,0.12032111157689199,-0.13785318703949964,0.08270598066771812,0.02400476957415542,43,0.017916666666666668,0.44,0.2222222222222222,25,18,0.16279069767441862,84,0.035,0.38095238095238093,0.30952380952380953,42,42,0.03571428571428571,177,0.07375,0.3968253968253968,0.17543859649122806,63,114,0.02824858757062147,472,0.19666666666666666,0.425531914893617,0.15873015873015872,94,378,-0.0423728813559322
tissuemnist,RegNetY400MF,L70_G70,3,50,,2400,120,0.07125,2.447310201148357,1.0254471579410849,,,,,,,,,-0.20358469872036775,0.15263643265657306,-0.14537566011239572,0.10699794256677145,0.047161131743623484,42,0.0175,0.25,0.3181818181818182,20,22,-0.047619047619047616,89,0.037083333333333336,0.2972972972972973,0.2692307692307692,37,52,-0.033707865168539325,192,0.08,0.3088235294117647,0.24193548387096775,68,124,-0.046875,541,0.22541666666666665,0.32989690721649484,0.12837837837837837,97,444,-0.04621072088724584
tissuemnist,RegNetY400MF,L70_G70,1,50,,2400,120,0.07125,3.4883127920379096,5.3102345971286145,,,,,,,,,-0.09469268933417184,0.2326098509562737,-0.18120999391873635,0.17683412313195754,0.06547897876496726,54,0.0225,0.36666666666666664,0.2916666666666667,30,24,0.07407407407407407,113,0.04708333333333333,0.3541666666666667,0.3384615384615385,48,65,-0.04424778761061947,232,0.09666666666666666,0.3783783783783784,0.26582278481012656,74,158,-0.0603448275862069,587,0.24458333333333335,0.43636363636363634,0.1530398322851153,110,477,-0.04258943781942078
tissuemnist,RegNetY400MF,L70_G70,2,50,,2400,120,0.07125,2.709061813031547,3.625036121747241,,,,,,,,,-0.1703524871888125,0.14779521306666016,-0.19803047790157272,0.09147853681213731,0.10514749088830436,31,0.012916666666666667,0.3333333333333333,0.1875,15,16,0.06451612903225806,64,0.02666666666666667,0.28125,0.25,32,32,0.015625,130,0.05416666666666667,0.3103448275862069,0.2361111111111111,58,72,0.007692307692307693,340,0.14166666666666666,0.34782608695652173,0.18548387096774194,92,248,-0.041176470588235294
tissuemnist,RegNetY400MF,L70_G70,4,50,,2400,120,0.07125,2.824150337314134,1.4633819563249264,,,,,,,,,-0.2125664995791635,0.12032111157689199,-0.13785318703949964,0.08270598066771812,0.02400476957415542,43,0.017916666666666668,0.44,0.2222222222222222,25,18,0.16279069767441862,84,0.035,0.38095238095238093,0.30952380952380953,42,42,0.03571428571428571,177,0.07375,0.3968253968253968,0.17543859649122806,63,114,0.02824858757062147,472,0.19666666666666666,0.425531914893617,0.15873015873015872,94,378,-0.0423728813559322
tissuemnist,RegNetY400MF,L70_G70,3,50,,2400,120,0.07125,2.447310201148357,1.0254471579410849,,,,,,,,,-0.20358469872036775,0.15263643265657306,-0.14537566011239572,0.10699794256677145,0.047161131743623484,42,0.0175,0.25,0.3181818181818182,20,22,-0.047619047619047616,89,0.037083333333333336,0.2972972972972973,0.2692307692307692,37,52,-0.033707865168539325,192,0.08,0.3088235294117647,0.24193548387096775,68,124,-0.046875,541,0.22541666666666665,0.32989690721649484,0.12837837837837837,97,444,-0.04621072088724584
tissuemnist,RegNetY400MF,L70_G70,1,50,,2400,120,0.07125,3.4883127920379096,5.3102345971286145,,,,,,,,,-0.09469268933417184,0.2326098509562737,-0.18120999391873635,0.17683412313195754,0.06547897876496726,54,0.0225,0.36666666666666664,0.2916666666666667,30,24,0.07407407407407407,113,0.04708333333333333,0.3541666666666667,0.3384615384615385,48,65,-0.04424778761061947,232,0.09666666666666666,0.3783783783783784,0.26582278481012656,74,158,-0.0603448275862069,587,0.24458333333333335,0.43636363636363634,0.1530398322851153,110,477,-0.04258943781942078
tissuemnist,RegNetY400MF,L70_G70,2,50,,2400,120,0.07125,2.709061813031547,3.625036121747241,,,,,,,,,-0.1703524871888125,0.14779521306666016,-0.19803047790157272,0.09147853681213731,0.10514749088830436,31,0.012916666666666667,0.3333333333333333,0.1875,15,16,0.06451612903225806,64,0.02666666666666667,0.28125,0.25,32,32,0.015625,130,0.05416666666666667,0.3103448275862069,0.2361111111111111,58,72,0.007692307692307693,340,0.14166666666666666,0.34782608695652173,0.18548387096774194,92,248,-0.041176470588235294
tissuemnist,RegNetY400MF,L30_G30,4,50,,2400,51,0.07125,2.824150337314134,4.57215357334317,,,,,,,,,-0.2125664995791635,0.12032111157689199,-0.31624654367042127,0.08052282085748846,0.15440502966598424,19,0.007916666666666667,0.3333333333333333,0.4,9,10,-0.05263157894736842,37,0.015416666666666667,0.4666666666666667,0.4090909090909091,15,22,-0.05405405405405406,83,0.034583333333333334,0.4230769230769231,0.45614035087719296,26,57,-0.18072289156626506,207,0.08625,0.43902439024390244,0.29518072289156627,41,166,-0.1497584541062802
tissuemnist,RegNetY400MF,L30_G30,3,50,,2400,51,0.07125,2.447310201148357,3.537641611906917,,,,,,,,,-0.20358469872036775,0.15263643265657306,-0.2603687688364787,0.09140494844799064,0.17502881671729084,26,0.010833333333333334,0.4,0.25,10,16,0.0,45,0.01875,0.35714285714285715,0.3225806451612903,14,31,-0.1111111111111111,98,0.04083333333333333,0.43333333333333335,0.3088235294117647,30,68,-0.08163265306122448,234,0.0975,0.40425531914893614,0.26737967914438504,47,187,-0.13247863247863248
tissuemnist,RegNetY400MF,L30_G30,1,50,,2400,51,0.07125,3.4883127920379096,8.630885194018344,,,,,,,,,-0.09469268933417184,0.2326098509562737,-0.21850385519329601,0.20131902711271216,0.38442124437895403,31,0.012916666666666667,0.4117647058823529,0.35714285714285715,17,14,0.06451612903225806,51,0.02125,0.38461538461538464,0.44,26,25,-0.0196078431372549,117,0.04875,0.5365853658536586,0.3684210526315789,41,76,-0.05128205128205128,288,0.12,0.56,0.2857142857142857,50,238,-0.1388888888888889
tissuemnist,RegNetY400MF,L30_G30,2,50,,2400,51,0.07125,2.709061813031547,7.168640314344792,,,,,,,,,-0.1703524871888125,0.14779521306666016,-0.22753209058142762,0.11136136831150902,0.440722534857955,21,0.00875,0.36363636363636365,0.1,11,10,0.14285714285714285,37,0.015416666666666667,0.47058823529411764,0.2,17,20,0.10810810810810811,87,0.03625,0.6176470588235294,0.2641509433962264,34,53,0.08045977011494253,162,0.0675,0.6530612244897959,0.26548672566371684,49,113,0.012345679012345678
tissuemnist,RegNetY400MF,L30_G30,4,50,,2400,51,0.07125,2.824150337314134,4.57215357334317,,,,,,,,,-0.2125664995791635,0.12032111157689199,-0.31624654367042127,0.08052282085748846,0.15440502966598424,19,0.007916666666666667,0.3333333333333333,0.4,9,10,-0.05263157894736842,37,0.015416666666666667,0.4666666666666667,0.4090909090909091,15,22,-0.05405405405405406,83,0.034583333333333334,0.4230769230769231,0.45614035087719296,26,57,-0.18072289156626506,207,0.08625,0.43902439024390244,0.29518072289156627,41,166,-0.1497584541062802
tissuemnist,RegNetY400MF,L30_G30,3,50,,2400,51,0.07125,2.447310201148357,3.537641611906917,,,,,,,,,-0.20358469872036775,0.15263643265657306,-0.2603687688364787,0.09140494844799064,0.17502881671729084,26,0.010833333333333334,0.4,0.25,10,16,0.0,45,0.01875,0.35714285714285715,0.3225806451612903,14,31,-0.1111111111111111,98,0.04083333333333333,0.43333333333333335,0.3088235294117647,30,68,-0.08163265306122448,234,0.0975,0.40425531914893614,0.26737967914438504,47,187,-0.13247863247863248
tissuemnist,RegNetY400MF,L30_G30,1,50,,2400,51,0.07125,3.4883127920379096,8.630885194018344,,,,,,,,,-0.09469268933417184,0.2326098509562737,-0.21850385519329601,0.20131902711271216,0.38442124437895403,31,0.012916666666666667,0.4117647058823529,0.35714285714285715,17,14,0.06451612903225806,51,0.02125,0.38461538461538464,0.44,26,25,-0.0196078431372549,117,0.04875,0.5365853658536586,0.3684210526315789,41,76,-0.05128205128205128,288,0.12,0.56,0.2857142857142857,50,238,-0.1388888888888889
tissuemnist,RegNetY400MF,L30_G30,2,50,,2400,51,0.07125,2.709061813031547,7.168640314344792,,,,,,,,,-0.1703524871888125,0.14779521306666016,-0.22753209058142762,0.11136136831150902,0.440722534857955,21,0.00875,0.36363636363636365,0.1,11,10,0.14285714285714285,37,0.015416666666666667,0.47058823529411764,0.2,17,20,0.10810810810810811,87,0.03625,0.6176470588235294,0.2641509433962264,34,53,0.08045977011494253,162,0.0675,0.6530612244897959,0.26548672566371684,49,113,0.012345679012345678
tissuemnist,RegNetY400MF,L80_G80,4,50,,2400,137,0.07125,2.824150337314134,0.7816285365511983,,,,,,,,,-0.2125664995791635,0.12032111157689199,-0.08704137679979262,0.0911391392125803,0.016635161103883966,40,0.016666666666666666,0.23529411764705882,0.34782608695652173,17,23,-0.1,105,0.04375,0.3488372093023256,0.25806451612903225,43,62,-0.009523809523809525,221,0.09208333333333334,0.38028169014084506,0.17333333333333334,71,150,0.004524886877828055,545,0.22708333333333333,0.39622641509433965,0.13439635535307518,106,439,-0.031192660550458717
tissuemnist,RegNetY400MF,L80_G80,3,50,,2400,137,0.07125,2.447310201148357,0.5796561339753508,,,,,,,,,-0.20358469872036775,0.15263643265657306,-0.08387912298745012,0.11378410083472539,0.03276596631472901,46,0.019166666666666665,0.2631578947368421,0.25925925925925924,19,27,-0.043478260869565216,103,0.042916666666666665,0.28205128205128205,0.265625,39,64,-0.05825242718446602,229,0.09541666666666666,0.2987012987012987,0.20394736842105263,77,152,-0.034934497816593885,628,0.26166666666666666,0.32407407407407407,0.1076923076923077,108,520,-0.03343949044585987
tissuemnist,RegNetY400MF,L80_G80,1,50,,2400,137,0.07125,3.4883127920379096,4.719927729785827,,,,,,,,,-0.09469268933417184,0.2326098509562737,-0.17406302112306546,0.17135444258047447,0.04547069737023055,57,0.02375,0.2962962962962963,0.43333333333333335,27,30,-0.08771929824561403,125,0.052083333333333336,0.3333333333333333,0.36619718309859156,54,71,-0.064,266,0.11083333333333334,0.35443037974683544,0.22994652406417113,79,187,-0.05639097744360902,658,0.27416666666666667,0.41732283464566927,0.128060263653484,127,531,-0.022796352583586626
tissuemnist,RegNetY400MF,L80_G80,2,50,,2400,137,0.07125,2.709061813031547,2.8845791679945076,,,,,,,,,-0.1703524871888125,0.14779521306666016,-0.1978401979733774,0.08967369391294316,0.06743132123419855,33,0.01375,0.17647058823529413,0.375,17,16,-0.09090909090909091,66,0.0275,0.25,0.2647058823529412,32,34,-0.015151515151515152,152,0.06333333333333334,0.26229508196721313,0.2087912087912088,61,91,-0.019736842105263157,408,0.17,0.2871287128712871,0.16612377850162866,101,307,-0.05392156862745098
tissuemnist,RegNetY400MF,L80_G80,4,50,,2400,137,0.07125,2.824150337314134,0.7816285365511983,,,,,,,,,-0.2125664995791635,0.12032111157689199,-0.08704137679979262,0.0911391392125803,0.016635161103883966,40,0.016666666666666666,0.23529411764705882,0.34782608695652173,17,23,-0.1,105,0.04375,0.3488372093023256,0.25806451612903225,43,62,-0.009523809523809525,221,0.09208333333333334,0.38028169014084506,0.17333333333333334,71,150,0.004524886877828055,545,0.22708333333333333,0.39622641509433965,0.13439635535307518,106,439,-0.031192660550458717
