method,dataset,model,cap,seed,warmup,lrc,ceskip,sweep,N,K,base_rate,prec_at_K,mad_m,std_m,theta,Bsz_f0.05,keepTP_f0.05,dropTP_f0.05,purgap_f0.05,bandwidth_norm_f0.05,band_absmarg_norm_f0.05,band_runup_top1_f0.05,band_runup_ndist_f0.05,cut_wTP_f0.05,cut_wMISSED_f0.05,cut_wFPin_f0.05,cut_neff_f0.05,Bsz_f0.10,keepTP_f0.10,dropTP_f0.10,purgap_f0.10,bandwidth_norm_f0.10,band_absmarg_norm_f0.10,band_runup_top1_f0.10,band_runup_ndist_f0.10,cut_wTP_f0.10,cut_wMISSED_f0.10,cut_wFPin_f0.10,cut_neff_f0.10,Bsz_f0.20,keepTP_f0.20,dropTP_f0.20,purgap_f0.20,bandwidth_norm_f0.20,band_absmarg_norm_f0.20,band_runup_top1_f0.20,band_runup_ndist_f0.20,cut_wTP_f0.20,cut_wMISSED_f0.20,cut_wFPin_f0.20,cut_neff_f0.20,inc_wTP,inc_wMISSED,inc_wFPin,inc_neff,inc_neff_frac,sig_wTP_tau1.00,sig_wMISSED_tau1.00,sig_wFPin_tau1.00,sig_neff_tau1.00,sig_nefffrac_tau1.00,sig_wTP_tau0.25,sig_wMISSED_tau0.25,sig_wFPin_tau0.25,sig_neff_tau0.25,sig_nefffrac_tau0.25,sig_wTP_tau0.05,sig_wMISSED_tau0.05,sig_wFPin_tau0.05,sig_neff_tau0.05,sig_nefffrac_tau0.05,path
tralo,tissuemnist,ViTB16,L10_G10,4,50,5e-06,True,,2400,17,0.07125,0.7058823529411765,1.2890940329815725,2.55046706476347,-0.8151384916726089,77,0.7058823529411765,0.4666666666666667,0.23921568627450984,0.1653036270503511,3.0417860294164423,0.35064935064935066,6,0.5194805194805194,0.36363636363636365,0.06493506493506493,77.0,137,0.7058823529411765,0.35,0.35588235294117654,0.1653036270503511,3.869434441013066,0.29927007299270075,6,0.39416058394160586,0.30656934306569344,0.0364963503649635,137.0,257,0.7058823529411765,0.2791666666666667,0.42671568627450984,0.1653036270503511,4.830744086166832,0.22178988326848248,6,0.30739299610894943,0.2607003891050584,0.019455252918287938,257.0,0.6330956291926934,0.34203242005656526,0.14806106930055907,24.19018827186491,0.010079245113277045,0.6500972981677741,0.40194543688703277,0.12145029309616878,22.47806915102329,0.009365862146259705,0.4905331505260369,0.14994801278990405,0.419797565354632,3.370722090566732,0.0014044675377361383,0.1359115274991259,0.0018892007497993608,0.8638913922021243,1.3084323481703741,0.0005451801450709892,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/tralo/seed_4/config.json
tralo,tissuemnist,ViTB16,L10_G10,3,50,5e-06,True,,2400,17,0.07125,0.7647058823529411,1.316421052017846,2.6206672817805456,-1.4743547132855301,77,0.7647058823529411,0.5333333333333333,0.2313725490196078,0.2447446726914658,3.040806695647596,0.4155844155844156,6,0.5844155844155844,0.4155844155844156,0.05194805194805195,77.0,137,0.7647058823529411,0.43333333333333335,0.3313725490196078,0.2447446726914658,3.69124133008291,0.35036496350364965,7,0.4744525547445255,0.3795620437956204,0.029197080291970802,137.0,257,0.7647058823529411,0.29583333333333334,0.4688725490196078,0.2447446726914658,4.539288023990447,0.28793774319066145,7,0.32684824902723736,0.27626459143968873,0.01556420233463035,257.0,0.7292937711658319,0.32026799461970995,0.05078817916553456,16.651441640938593,0.006938100683724414,0.7304713354541672,0.36605451653190035,0.042816988723744655,17.46198030790137,0.007275825128292238,0.9891123444442562,0.019009716196629594,9.880218618884899e-06,1.2205311146119577,0.0005085546310883158,0.9999999998829292,1.8113560831019496e-09,0.0,1.000002281644781,0.00041666761735199213,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/tralo/seed_3/config.json
tralo,tissuemnist,ViTB16,L10_G10,1,50,5e-06,True,,2400,17,0.07125,0.7058823529411765,1.1964897488624642,2.463256657028817,-1.1038243598742037,77,0.7058823529411765,0.5833333333333334,0.12254901960784315,0.26562151959001995,3.7241897507614716,0.42857142857142855,6,0.6103896103896104,0.45454545454545453,0.06493506493506493,77.0,137,0.7058823529411765,0.45,0.2558823529411765,0.26562151959001995,4.665379714590193,0.32116788321167883,6,0.48175182481751827,0.39416058394160586,0.0364963503649635,137.0,257,0.7058823529411765,0.2833333333333333,0.4225490196078432,0.26562151959001995,5.698536229123027,0.27626459143968873,6,0.311284046692607,0.26459143968871596,0.019455252918287938,257.0,0.6973646531725822,0.33166095726941985,0.16140495987492945,16.093636307747584,0.006705681794894827,0.7085293904991345,0.38726016182939377,0.14557692999726468,15.667776475746608,0.006528240198227753,0.2799039156599208,0.005383529637826307,0.6999856023871943,1.86131216007147,0.0007755467333631124,8.916171544872416e-05,1.23728475100329e-14,0.9999108378649413,1.00017834021297,0.00041674097508873753,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/tralo/seed_1/config.json
tralo,tissuemnist,ViTB16,L10_G10,2,50,5e-06,True,,2400,17,0.07125,0.7058823529411765,1.3215800498651502,2.604743954002764,0.10596652749623503,77,0.7058823529411765,0.5833333333333334,0.12254901960784315,2.1019354944949797,3.7484329240063827,0.3116883116883117,6,0.6103896103896104,0.45454545454545453,0.06493506493506493,77.0,137,0.7058823529411765,0.375,0.3308823529411765,2.1019354944949797,4.59381727525638,0.24817518248175183,7,0.41605839416058393,0.3284671532846715,0.0364963503649635,137.0,257,0.7058823529411765,0.2791666666666667,0.42671568627450984,2.1019354944949797,5.480466223698602,0.23346303501945526,7,0.30739299610894943,0.2607003891050584,0.019455252918287938,257.0,0.7060780041528548,0.3858199703396212,0.06875770538511203,19.797510152964364,0.008248962563735151,0.680761446850161,0.44416222503687813,0.03412870359206713,21.848239586281,0.009103433160950417,0.44154871148884633,0.09970273830043644,0.0005026373074352876,2.8222309255894755,0.0011759295523289482,0.014573826008388281,1.1162918609215075e-05,0.0,1.02958323042372,0.00042899301267655,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/tralo/seed_2/config.json
danits_lp,tissuemnist,ViTB16,L10_G10,4,50,5e-06,,,2400,17,0.07125,0.8235294117647058,1.904757553295311,4.473355088872871,8.625108233170476,77,0.8235294117647058,0.5166666666666667,0.3068627450980391,0.02470497837251021,1.2916537362156126,0.33766233766233766,5,0.5844155844155844,0.4025974025974026,0.03896103896103896,77.0,137,0.8235294117647058,0.4583333333333333,0.36519607843137253,0.02470497837251021,2.259809126459694,0.3357664233576642,5,0.5036496350364964,0.40145985401459855,0.021897810218978103,137.0,257,0.8235294117647058,0.3541666666666667,0.46936274509803916,0.02470497837251021,3.629993266775659,0.3035019455252918,5,0.3852140077821012,0.33073929961089493,0.011673151750972763,257.0,0.27823125283623745,0.27814192842538893,1.1060992303078718e-05,182.5133074869789,0.07604721145290788,0.2723152633042326,0.2722753389989307,7.572606121238285e-06,185.2964586872703,0.07720685778636263,0.3000243236301177,0.3000243236301175,1.281575835396102e-16,40.59108582581207,0.016912952427421697,0.47653981679203306,0.47653981679203317,0.0,8.623055195925827,0.003592939664969095,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/danits_lp/seed_4/config.json
danits_lp,tissuemnist,ViTB16,L10_G10,3,50,5e-06,,,2400,17,0.07125,0.7058823529411765,1.9070529326850973,4.620615764734869,8.216061640439818,77,0.7058823529411765,0.65,0.055882352941176494,0.0057479540190749885,1.2595390036936147,0.45454545454545453,6,0.6623376623376623,0.5064935064935064,0.06493506493506493,77.0,137,0.7058823529411765,0.525,0.1808823529411765,0.0057479540190749885,2.208441690379359,0.39416058394160586,7,0.5474452554744526,0.45985401459854014,0.0364963503649635,137.0,257,0.7058823529411765,0.37083333333333335,0.33504901960784317,0.0057479540190749885,3.6038416415207153,0.3463035019455253,7,0.39299610894941633,0.3463035019455253,0.019455252918287938,257.0,0.3316384087987968,0.3315326844888202,3.851892870284449e-05,159.68279713344188,0.06653449880560078,0.3125321529499588,0.3124704769281216,2.935611440154678e-05,160.89431948683477,0.06703929978618116,0.4265763748446798,0.4265763748446773,1.0144689040196515e-15,41.17422851646052,0.01715592854852522,0.5977846150984106,0.5977846150984106,0.0,9.785322509839522,0.004077217712433134,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/danits_lp/seed_3/config.json
danits_lp,tissuemnist,ViTB16,L10_G10,1,50,5e-06,,,2400,17,0.07125,0.7647058823529411,1.9719753616276474,5.247469243899955,9.63529152416062,77,0.7647058823529411,0.6166666666666667,0.14803921568627443,0.10653575380201184,0.7919966324074316,0.4675324675324675,5,0.6493506493506493,0.4805194805194805,0.05194805194805195,77.0,137,0.7647058823529411,0.525,0.2397058823529411,0.10653575380201184,1.4903380558285022,0.45255474452554745,5,0.5547445255474452,0.45985401459854014,0.029197080291970802,137.0,257,0.7647058823529411,0.3875,0.3772058823529411,0.10653575380201184,2.9079598305302077,0.39299610894941633,5,0.41245136186770426,0.36186770428015563,0.01556420233463035,257.0,0.2429357858599772,0.24290489608901378,8.706233473155491e-06,165.5521988115261,0.06898008283813588,0.23576135446635235,0.23574766062329583,4.199044411788776e-06,168.45252261129198,0.07018855108803833,0.20683220821781334,0.20683220821781334,0.0,40.53004910537897,0.01688752046057457,0.14359500632568084,0.14359500632568084,0.0,7.704789749745382,0.003210329062393909,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/danits_lp/seed_1/config.json
danits_lp,tissuemnist,ViTB16,L10_G10,2,50,5e-06,,,2400,17,0.07125,0.6470588235294118,1.7560062434623411,4.272315334498306,7.192540422889401,77,0.6470588235294118,0.7,-0.05294117647058816,0.02782134568812122,1.1750209960475282,0.45454545454545453,5,0.6883116883116883,0.5454545454545454,0.07792207792207792,77.0,137,0.6470588235294118,0.5583333333333333,0.08872549019607845,0.02782134568812122,2.263177587031989,0.4306569343065693,5,0.5693430656934306,0.48905109489051096,0.043795620437956206,137.0,257,0.6470588235294118,0.37083333333333335,0.27622549019607845,0.02782134568812122,3.8177791017734006,0.3735408560311284,5,0.38910505836575876,0.3463035019455253,0.023346303501945526,257.0,0.3183527563609788,0.318086671027536,0.00010864444543102133,138.15193669107123,0.05756330695461301,0.295164433038254,0.2950343524073081,5.1550646282895005e-05,142.5547275696482,0.05939780315402009,0.3667095828324172,0.36670958283230964,5.767051952816272e-14,30.60444354902635,0.012751851478760979,0.5045021412997592,0.5045021412997592,0.0,6.438432558402113,0.002682680232667547,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/danits_lp/seed_2/config.json
fioretto_ldf,tissuemnist,ViTB16,L10_G10,4,50,5e-06,,,2400,17,0.07125,0.7647058823529411,1.2798518812463735,2.508998124395255,-0.40055800906753464,77,0.7647058823529411,0.48333333333333334,0.2813725490196078,0.02243466935127543,2.8941458219565703,0.37662337662337664,5,0.5454545454545454,0.37662337662337664,0.05194805194805195,77.0,137,0.7647058823529411,0.35,0.41470588235294115,0.02243466935127543,3.981145669689166,0.32116788321167883,6,0.40145985401459855,0.30656934306569344,0.029197080291970802,137.0,257,0.7647058823529411,0.2708333333333333,0.4938725490196078,0.02243466935127543,5.104353462448331,0.23346303501945526,6,0.3035019455252918,0.2529182879377432,0.01556420233463035,257.0,0.7135112819881575,0.2654760630800249,0.1006468533912376,25.783494925294427,0.010743122885539344,0.7225007778436752,0.30230344562348516,0.08316720539072907,26.70429884403865,0.011126791185016104,0.7539354562530882,0.18224252468507532,0.042692847101502625,8.262826190222036,0.0034428442459258483,0.9926056610143548,0.0030780282423134237,5.210661004282278e-06,1.0901616825595244,0.00045423403439980183,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/fioretto_ldf/seed_4/config.json
fioretto_ldf,tissuemnist,ViTB16,L10_G10,3,50,5e-06,,,2400,17,0.07125,0.7647058823529411,1.300772662564487,2.565941681776076,-0.8582918814646172,77,0.7647058823529411,0.5333333333333333,0.2313725490196078,0.6958167283283502,2.9177445422017994,0.42857142857142855,6,0.5844155844155844,0.4155844155844156,0.05194805194805195,77.0,137,0.7647058823529411,0.4583333333333333,0.3063725490196078,0.6958167283283502,3.854464560895156,0.35036496350364965,7,0.49635036496350365,0.40145985401459855,0.029197080291970802,137.0,257,0.7647058823529411,0.29583333333333334,0.4688725490196078,0.6958167283283502,4.91623085825158,0.28793774319066145,7,0.32684824902723736,0.27626459143968873,0.01556420233463035,257.0,0.7570033553476843,0.23601363828221625,0.10838400175108631,21.211873361163995,0.008838280567151665,0.7552594228646976,0.26831881242829375,0.10077237520836531,21.712558850058333,0.009046899520857639,0.8748940807539881,0.005142059603939125,0.12304851390288632,5.822179807259951,0.0024259082530249795,0.998289265074147,2.3542321889033963e-11,0.0017107349258275411,2.0727715260817865,0.0008636548025340777,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/fioretto_ldf/seed_3/config.json
fioretto_ldf,tissuemnist,ViTB16,L10_G10,1,50,5e-06,,,2400,17,0.07125,0.7058823529411765,1.1664434417801814,2.371481749622283,-1.5654733754643821,77,0.7058823529411765,0.55,0.15588235294117647,0.15759194199992174,3.281666494509119,0.44155844155844154,6,0.5844155844155844,0.42857142857142855,0.06493506493506493,77.0,137,0.7058823529411765,0.43333333333333335,0.27254901960784317,0.15759194199992174,4.386721915618176,0.34306569343065696,7,0.46715328467153283,0.3795620437956204,0.0364963503649635,137.0,257,0.7058823529411765,0.275,0.4308823529411765,0.15759194199992174,5.534677730027866,0.28793774319066145,6,0.3035019455252918,0.25680933852140075,0.019455252918287938,257.0,0.736302671112887,0.21723400461308476,0.16219509874511595,19.871166674894507,0.008279652781206044,0.7430742049025929,0.2282924375380517,0.14704570289781468,21.15045989445345,0.008812691622688938,0.9068220415831167,0.001974040003951912,0.09118980700678718,3.9428507823693137,0.0016428544926538808,0.9999884987739904,1.0817054197294106e-14,1.1501225980785949e-05,1.8571362827136675,0.0007738067844640282,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/fioretto_ldf/seed_1/config.json
fioretto_ldf,tissuemnist,ViTB16,L10_G10,2,50,5e-06,,,2400,17,0.07125,0.7058823529411765,1.294957218998455,2.463781747513941,-1.2107515709161745,77,0.7058823529411765,0.6,0.10588235294117654,0.11979868981466346,2.879096108779632,0.33766233766233766,6,0.6233766233766234,0.4675324675324675,0.06493506493506493,77.0,137,0.7058823529411765,0.36666666666666664,0.3392156862745099,0.11979868981466346,3.801804218250427,0.2846715328467153,6,0.40875912408759124,0.32116788321167883,0.0364963503649635,137.0,257,0.7058823529411765,0.26666666666666666,0.43921568627450985,0.11979868981466346,4.744033932994939,0.22568093385214008,7,0.29571984435797666,0.2490272373540856,0.019455252918287938,257.0,0.6810700419751387,0.15257011880336438,0.16810212359661048,20.038555288901556,0.008349398037042315,0.6775908657593538,0.17594600603936972,0.14769584476715797,20.84133560112467,0.008683889833801946,0.8897589304811575,0.0002596081400606565,0.10195672003963778,4.609561938239372,0.0019206508075997383,0.9999757113504054,5.764676591389429e-19,2.428860630240349e-05,1.0959359167290252,0.00045663996530376054,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/fioretto_ldf/seed_2/config.json
tralo_bounded,tissuemnist,ViTB16,L10_G10,4,50,5e-06,True,,2400,17,0.07125,0.7647058823529411,1.2840356099600836,2.5070383472714712,-0.5715247207885625,77,0.7647058823529411,0.45,0.3147058823529411,0.1037495466827106,2.8866269843711736,0.37662337662337664,5,0.5194805194805194,0.35064935064935066,0.05194805194805195,77.0,137,0.7647058823529411,0.3416666666666667,0.42303921568627445,0.1037495466827106,3.8923564706447578,0.32116788321167883,6,0.39416058394160586,0.29927007299270075,0.029197080291970802,137.0,257,0.7647058823529411,0.2791666666666667,0.48553921568627445,0.1037495466827106,4.966290085187327,0.24124513618677043,6,0.311284046692607,0.2607003891050584,0.01556420233463035,257.0,0.7213378440087597,0.26512128342578345,0.10311831666935106,25.25607045216832,0.010523362688403466,0.7320526685246349,0.3027048398108634,0.08273535914382195,26.13225408101607,0.010888439200423363,0.8241337586384591,0.13586890755744427,0.03889732666283646,8.32517225334404,0.003468821772226683,0.9978503904586208,0.00242089039439413,1.68344456216624e-05,1.867020765280977,0.0007779253188670738,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/tralo_bounded/seed_4/config.json
tralo_bounded,tissuemnist,ViTB16,L10_G10,3,50,5e-06,True,,2400,17,0.07125,0.7647058823529411,1.2852692081048795,2.4947516632760345,-1.4343358702319926,77,0.7647058823529411,0.55,0.21470588235294108,0.3565157560886615,2.884194231208453,0.42857142857142855,6,0.5974025974025974,0.42857142857142855,0.05194805194805195,77.0,137,0.7647058823529411,0.425,0.33970588235294114,0.3565157560886615,3.746606320085484,0.3357664233576642,7,0.46715328467153283,0.3722627737226277,0.029197080291970802,137.0,257,0.7647058823529411,0.29583333333333334,0.4688725490196078,0.3565157560886615,4.723146920749475,0.2801556420233463,7,0.32684824902723736,0.27626459143968873,0.01556420233463035,257.0,0.7650572237337078,0.16042143218411967,0.12162685411790498,19.867139865286937,0.008277974943869558,0.7644934001769277,0.18976899494085486,0.11402515041601878,20.101988869884465,0.008375828695785193,0.9826197590521752,0.002743497881595276,0.0164186487101929,2.9162375105801153,0.0012150989627417147,0.9999999982845447,1.7961631697803336e-13,1.7154551134524332e-09,1.4141891805832616,0.0005892454919096923,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/tralo_bounded/seed_3/config.json
tralo_bounded,tissuemnist,ViTB16,L10_G10,1,50,5e-06,True,,2400,17,0.07125,0.7647058823529411,1.1880921807249099,2.371584151613255,-1.2406118092354048,77,0.7647058823529411,0.55,0.21470588235294108,0.0242152504446406,3.39138313607515,0.42857142857142855,6,0.5974025974025974,0.42857142857142855,0.05194805194805195,77.0,137,0.7647058823529411,0.425,0.33970588235294114,0.0242152504446406,4.492851042623566,0.3284671532846715,6,0.46715328467153283,0.3722627737226277,0.029197080291970802,137.0,257,0.7647058823529411,0.275,0.4897058823529411,0.0242152504446406,5.622910461479848,0.2840466926070039,6,0.30739299610894943,0.25680933852140075,0.01556420233463035,257.0,0.7275092673316392,0.17247206339860274,0.11367461830885026,20.114893039017584,0.008381205432923993,0.7356657140805551,0.1787370944362181,0.10040632221425295,21.04726366903624,0.008769693195431767,0.9314276414216858,0.0013812528980432215,0.058862318867311865,4.532109409665576,0.00188837892069399,0.9999980117776609,5.110913172129743e-15,1.988151570429839e-06,1.1489693638767111,0.00047873723494862964,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/tralo_bounded/seed_1/config.json
tralo_bounded,tissuemnist,ViTB16,L10_G10,2,50,5e-06,True,,2400,17,0.07125,0.6470588235294118,1.2881984175410697,2.436475727622809,-1.3016322885763858,77,0.6470588235294118,0.5833333333333334,0.06372549019607843,0.5489344383467469,2.9578050630745367,0.2727272727272727,6,0.5974025974025974,0.45454545454545453,0.07792207792207792,77.0,137,0.6470588235294118,0.375,0.2720588235294118,0.5489344383467469,3.8438156991171533,0.24087591240875914,6,0.40875912408759124,0.3284671532846715,0.043795620437956206,137.0,257,0.6470588235294118,0.2791666666666667,0.3678921568627451,0.5489344383467469,4.741618173290882,0.22568093385214008,7,0.3035019455252918,0.2607003891050584,0.023346303501945526,257.0,0.6588203752630222,0.15971072492591507,0.25090246496206287,18.581173461251883,0.007742155608854951,0.6565974921563764,0.18127949818891162,0.2303056807450665,19.17076717418383,0.007987819655909929,0.7716230148490051,0.0013960743697162342,0.22669387045145378,5.939067205993153,0.0024746113358304804,0.9963779960670641,5.876999808943961e-14,0.0036220039327036417,1.4518420694115481,0.0006049341955881451,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/tralo_bounded/seed_2/config.json
heuristic,tissuemnist,ViTB16,L10_G10,4,50,5e-06,,,2400,17,0.07125,0.8235294117647058,1.904757553295311,4.473355088872871,8.625108233170476,77,0.8235294117647058,0.5166666666666667,0.3068627450980391,0.02470497837251021,1.2916537362156126,0.33766233766233766,5,0.5844155844155844,0.4025974025974026,0.03896103896103896,77.0,137,0.8235294117647058,0.4583333333333333,0.36519607843137253,0.02470497837251021,2.259809126459694,0.3357664233576642,5,0.5036496350364964,0.40145985401459855,0.021897810218978103,137.0,257,0.8235294117647058,0.3541666666666667,0.46936274509803916,0.02470497837251021,3.629993266775659,0.3035019455252918,5,0.3852140077821012,0.33073929961089493,0.011673151750972763,257.0,0.27823125283623745,0.27814192842538893,1.1060992303078718e-05,182.5133074869789,0.07604721145290788,0.2723152633042326,0.2722753389989307,7.572606121238285e-06,185.2964586872703,0.07720685778636263,0.3000243236301177,0.3000243236301175,1.281575835396102e-16,40.59108582581207,0.016912952427421697,0.47653981679203306,0.47653981679203317,0.0,8.623055195925827,0.003592939664969095,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/heuristic/seed_4/config.json
heuristic,tissuemnist,ViTB16,L10_G10,3,50,5e-06,,,2400,17,0.07125,0.7058823529411765,1.9070529326850973,4.620615764734869,8.216061640439818,77,0.7058823529411765,0.65,0.055882352941176494,0.0057479540190749885,1.2595390036936147,0.45454545454545453,6,0.6623376623376623,0.5064935064935064,0.06493506493506493,77.0,137,0.7058823529411765,0.525,0.1808823529411765,0.0057479540190749885,2.208441690379359,0.39416058394160586,7,0.5474452554744526,0.45985401459854014,0.0364963503649635,137.0,257,0.7058823529411765,0.37083333333333335,0.33504901960784317,0.0057479540190749885,3.6038416415207153,0.3463035019455253,7,0.39299610894941633,0.3463035019455253,0.019455252918287938,257.0,0.3316384087987968,0.3315326844888202,3.851892870284449e-05,159.68279713344188,0.06653449880560078,0.3125321529499588,0.3124704769281216,2.935611440154678e-05,160.89431948683477,0.06703929978618116,0.4265763748446798,0.4265763748446773,1.0144689040196515e-15,41.17422851646052,0.01715592854852522,0.5977846150984106,0.5977846150984106,0.0,9.785322509839522,0.004077217712433134,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/heuristic/seed_3/config.json
heuristic,tissuemnist,ViTB16,L10_G10,1,50,5e-06,,,2400,17,0.07125,0.7647058823529411,1.9719753616276474,5.247469243899955,9.63529152416062,77,0.7647058823529411,0.6166666666666667,0.14803921568627443,0.10653575380201184,0.7919966324074316,0.4675324675324675,5,0.6493506493506493,0.4805194805194805,0.05194805194805195,77.0,137,0.7647058823529411,0.525,0.2397058823529411,0.10653575380201184,1.4903380558285022,0.45255474452554745,5,0.5547445255474452,0.45985401459854014,0.029197080291970802,137.0,257,0.7647058823529411,0.3875,0.3772058823529411,0.10653575380201184,2.9079598305302077,0.39299610894941633,5,0.41245136186770426,0.36186770428015563,0.01556420233463035,257.0,0.2429357858599772,0.24290489608901378,8.706233473155491e-06,165.5521988115261,0.06898008283813588,0.23576135446635235,0.23574766062329583,4.199044411788776e-06,168.45252261129198,0.07018855108803833,0.20683220821781334,0.20683220821781334,0.0,40.53004910537897,0.01688752046057457,0.14359500632568084,0.14359500632568084,0.0,7.704789749745382,0.003210329062393909,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/heuristic/seed_1/config.json
heuristic,tissuemnist,ViTB16,L10_G10,2,50,5e-06,,,2400,17,0.07125,0.6470588235294118,1.7560062434623411,4.272315334498306,7.192540422889401,77,0.6470588235294118,0.7,-0.05294117647058816,0.02782134568812122,1.1750209960475282,0.45454545454545453,5,0.6883116883116883,0.5454545454545454,0.07792207792207792,77.0,137,0.6470588235294118,0.5583333333333333,0.08872549019607845,0.02782134568812122,2.263177587031989,0.4306569343065693,5,0.5693430656934306,0.48905109489051096,0.043795620437956206,137.0,257,0.6470588235294118,0.37083333333333335,0.27622549019607845,0.02782134568812122,3.8177791017734006,0.3735408560311284,5,0.38910505836575876,0.3463035019455253,0.023346303501945526,257.0,0.3183527563609788,0.318086671027536,0.00010864444543102133,138.15193669107123,0.05756330695461301,0.295164433038254,0.2950343524073081,5.1550646282895005e-05,142.5547275696482,0.05939780315402009,0.3667095828324172,0.36670958283230964,5.767051952816272e-14,30.60444354902635,0.012751851478760979,0.5045021412997592,0.5045021412997592,0.0,6.438432558402113,0.002682680232667547,results/pending_runs/paper_final/lane0/ViTB16/tissuemnist/L10_G10/heuristic/seed_2/config.json
hounie_rcl,octmnist,ViTB16,L70_G70,4,50,5e-06,,,1000,175,0.25,0.8057142857142857,2.130059252588474,6.489831708820175,-1.8707009952705678,50,0.48,0.52,-0.040000000000000036,0.03132637791816273,0.3703554198337124,0.42,3,0.5,0.26,0.26,50.0,100,0.64,0.46,0.18,0.03132637791816273,0.7960271180454528,0.46,3,0.55,0.23,0.18,100.0,200,0.7,0.47,0.22999999999999998,0.03132637791816273,1.61011869342722,0.455,3,0.585,0.235,0.15,200.0,0.6129631862467492,0.10013728611954745,0.26257292978885627,76.61937256508,0.07661937256508,0.6097608253509629,0.1015560575302332,0.26010993564320783,76.79627901823696,0.07679627901823696,0.6427667468551401,0.0004851487317322903,0.3564990484031873,16.978181908402167,0.016978181908402168,0.3854497127257286,9.182062442734059e-17,0.6145502872742712,3.1018423677340445,0.0031018423677340447,results/pending_runs/paper_final/lane0/ViTB16/octmnist/L70_G70/hounie_rcl/seed_4/config.json
hounie_rcl,octmnist,ViTB16,L70_G70,3,50,5e-06,,,1000,175,0.25,0.8057142857142857,2.552518805382289,6.29134128785377,-1.406798812681131,50,0.48,0.68,-0.20000000000000007,0.006070177337691017,0.3320691811810573,0.42,3,0.58,0.34,0.26,50.0,100,0.54,0.46,0.08000000000000002,0.006070177337691017,0.6465595855283384,0.45,3,0.5,0.23,0.23,100.0,200,0.73,0.44,0.29,0.006070177337691017,1.2067235561097545,0.46,3,0.585,0.22,0.135,200.0,0.5697923973577249,0.14263387780849088,0.33527916119118184,94.01354027221016,0.09401354027221016,0.566286010452084,0.14838028002198875,0.3299962582787421,93.00254211923092,0.09300254211923092,0.5029217374092031,0.004996326946470288,0.49636731180478955,19.989872662732402,0.019989872662732402,0.4950320092730443,2.230374686361884e-12,0.5049679907269214,3.988157030467054,0.003988157030467054,results/pending_runs/paper_final/lane0/ViTB16/octmnist/L70_G70/hounie_rcl/seed_3/config.json
hounie_rcl,octmnist,ViTB16,L70_G70,1,50,5e-06,,,1000,175,0.25,0.8285714285714286,2.6922531019260685,6.829155362879674,-0.4048921367107927,50,0.76,0.52,0.24,0.008990316826532957,0.34660538351779135,0.54,3,0.64,0.26,0.12,50.0,100,0.74,0.44,0.3,0.008990316826532957,0.7114419765554868,0.42,3,0.59,0.22,0.13,100.0,200,0.76,0.43,0.33,0.008990316826532957,1.3128673036412257,0.485,3,0.595,0.215,0.12,200.0,0.6474246991839644,0.1931656254964008,0.15014772241060867,80.71744032556674,0.08071744032556674,0.6420106000174031,0.19663079560706131,0.14058596370782775,79.8408558180015,0.0798408558180015,0.7411975696256714,0.06542622844025785,0.15892819194315544,21.184326238819466,0.021184326238819468,0.9620211299914249,0.00013411080408494126,0.037160398866729186,3.3728889629067087,0.003372888962906709,results/pending_runs/paper_final/lane0/ViTB16/octmnist/L70_G70/hounie_rcl/seed_1/config.json
