exp_category,exp_path,model_name,constraint_local,constraint_global,learning_rate,batch_size,epochs,warmup_epochs,lambda_global_init,lambda_local_init,lambda_step,lambda_strategy,constraint_threshold,convergence_window,convergence_required,hidden_dims,dropout,status,used_cached_model,training_time,accuracy,precision_macro,recall_macro,f1_macro,precision_dropout,recall_dropout,f1_dropout,precision_enrolled,recall_enrolled,f1_enrolled,precision_graduate,recall_graduate,f1_graduate
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_combined,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5837,0.592,0.4458,0.427,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_linear,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.6338,0.4614,0.4495,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_transfer,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5973,0.6056,0.4536,0.4354,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_balanced,FTTransformer,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5633,0.5121,0.4178,0.3877,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_combined,FTTransformer,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5679,0.5543,0.4269,0.4052,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_linear,FTTransformer,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5679,0.5666,0.4307,0.411,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_transfer,FTTransformer,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5317,0.4661,0.3915,0.3592,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_balanced,FTTransformer,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6041,0.6679,0.4688,0.4623,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_combined,FTTransformer,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6041,0.6159,0.458,0.4409,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_linear,FTTransformer,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5905,0.6022,0.4501,0.4325,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_transfer,FTTransformer,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6041,0.6617,0.4669,0.4594,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_balanced,FTTransformer,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5633,0.6077,0.4164,0.3831,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_combined,FTTransformer,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5588,0.5552,0.4044,0.3611,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_linear,FTTransformer,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5701,0.6098,0.4163,0.3779,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_transfer,FTTransformer,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5724,0.6396,0.4224,0.388,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_balanced,FTTransformer,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.6513,0.4524,0.4326,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_combined,FTTransformer,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5792,0.6732,0.4305,0.4,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_linear,FTTransformer,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5747,0.6515,0.4247,0.3919,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_transfer,FTTransformer,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5611,0.5644,0.4059,0.362,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_balanced,FTTransformer,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5543,0.6086,0.4097,0.374,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_combined,FTTransformer,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5452,0.5342,0.3947,0.349,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_linear,FTTransformer,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5271,0.4433,0.3738,0.3171,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_transfer,FTTransformer,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5475,0.5351,0.3962,0.3501,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_balanced,FTTransformer,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.543,0.5155,0.3894,0.3417,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_combined,FTTransformer,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5181,0.4531,0.3676,0.3154,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_linear,FTTransformer,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5294,0.5062,0.3824,0.3358,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_transfer,FTTransformer,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.543,0.5534,0.3959,0.3539,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_balanced,FTTransformer,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7014,0.635,0.6073,0.6147,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_combined,FTTransformer,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7285,0.6672,0.6361,0.6448,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_linear,FTTransformer,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7217,0.6625,0.6317,0.6403,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_transfer,FTTransformer,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7285,0.6646,0.6354,0.6432,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_balanced,FTTransformer,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7217,0.6554,0.6261,0.634,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_combined,FTTransformer,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.733,0.6754,0.6426,0.6521,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_linear,FTTransformer,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7262,0.6676,0.6354,0.6447,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_transfer,FTTransformer,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7285,0.6712,0.6388,0.6481,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_balanced,FTTransformer,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7262,0.6683,0.6364,0.6455,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_combined,FTTransformer,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7466,0.7008,0.6634,0.6749,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_linear,FTTransformer,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7195,0.6655,0.6317,0.6418,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_transfer,FTTransformer,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7511,0.6945,0.6599,0.6701,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_balanced,FTTransformer,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7195,0.6558,0.6255,0.6339,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_combined,FTTransformer,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7376,0.6739,0.6429,0.6515,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_linear,FTTransformer,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.724,0.6593,0.6283,0.637,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_transfer,FTTransformer,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7466,0.6944,0.6588,0.6694,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_balanced,TabularResNet,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6131,0.6981,0.4792,0.4771,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_combined,TabularResNet,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6041,0.6549,0.4661,0.457,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_linear,TabularResNet,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.586,0.5813,0.4425,0.422,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_transfer,TabularResNet,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6131,0.6454,0.4694,0.4561,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_balanced,TabularResNet,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6222,0.5826,0.4766,0.4635,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_combined,TabularResNet,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6041,0.674,0.4707,0.4652,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_linear,TabularResNet,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.6154,0.6662,0.4745,0.465,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_transfer,TabularResNet,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.5874,0.4506,0.4283,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_balanced,TabularResNet,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6561,0.6452,0.5184,0.5175,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_combined,TabularResNet,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6697,0.6081,0.5269,0.521,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_linear,TabularResNet,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7127,0.6701,0.584,0.5851,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_transfer,TabularResNet,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6923,0.6425,0.5558,0.5545,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_balanced,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6855,0.5993,0.55,0.5421,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_combined,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6765,0.6416,0.5402,0.5403,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_linear,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.6878,0.6025,0.5471,0.5396,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_transfer,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.69,0.6005,0.5598,0.5513,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_balanced,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5679,0.6869,0.4267,0.4008,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_combined,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5611,0.5844,0.4086,0.3679,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_linear,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5543,0.5908,0.4059,0.3678,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_transfer,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5679,0.6269,0.4185,0.383,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_balanced,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.595,0.6236,0.4448,0.4215,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_combined,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5701,0.5522,0.418,0.3813,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_linear,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5769,0.6718,0.4317,0.4044,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_transfer,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5724,0.6404,0.4241,0.3932,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_balanced,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5814,0.5974,0.4351,0.4101,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_combined,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5905,0.6773,0.443,0.4204,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_linear,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.638,0.6274,0.4878,0.4742,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_transfer,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6765,0.635,0.5293,0.5202,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_balanced,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.638,0.6623,0.4923,0.4845,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_combined,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6041,0.6474,0.4553,0.4361,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_linear,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.6719,0.6525,0.5257,0.5185,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_transfer,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6538,0.637,0.5077,0.4984,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_balanced,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7421,0.6805,0.6487,0.6576,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_combined,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7262,0.6603,0.631,0.6389,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_linear,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7376,0.6675,0.6384,0.6461,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_transfer,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7376,0.6722,0.6421,0.6503,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_balanced,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7353,0.6733,0.6425,0.651,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_combined,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7353,0.679,0.646,0.6556,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_linear,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.733,0.6721,0.641,0.6496,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_transfer,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7353,0.6817,0.6467,0.6572,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_balanced,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7308,0.6846,0.6484,0.6595,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_combined,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7308,0.6836,0.6486,0.6591,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_linear,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7466,0.7072,0.668,0.6803,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_transfer,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7398,0.701,0.6616,0.6741,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_balanced,TabularResNet,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7421,0.7016,0.662,0.6746,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_combined,TabularResNet,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7308,0.6782,0.6438,0.6541,,,,,,,,,
saturated_approach,results/saturated_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_linear,TabularResNet,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7376,0.6779,0.6457,0.6549,,,,,,,,,
