dataset,seed,method,policy,accuracy,macro_f1,cc_f1,raw_feasible,task_updates,constraint_updates,joint_constraint_updates
knee,1005,tralo_3e-05,upper_bound_correction,0.4915254237288136,0.3718710323228499,0.37268847795163584,True,460,15,0
knee,1005,tralo_3e-05,capped_first,0.4891041162227603,0.38215875685088946,0.42008906481939634,True,460,15,0
knee,1005,tralo_null,raw,0.4915254237288136,0.37137000573798123,0.3730110159118727,True,460,0,0
knee,1005,tralo_null,upper_bound_correction,0.4915254237288136,0.37137000573798123,0.3730110159118727,True,460,0,0
knee,1005,tralo_null,capped_first,0.4891041162227603,0.38215875685088946,0.42008906481939634,True,460,0,0
knee,1006,alm_0.005,raw,0.49878934624697335,0.3657737247615636,0.35151515151515156,True,460,0,345
knee,1006,alm_0.005,upper_bound_correction,0.49878934624697335,0.3657737247615636,0.35151515151515156,True,460,0,345
knee,1006,alm_0.005,capped_first,0.4939467312348668,0.3698390463917723,0.37555665512122716,True,460,0,345
knee,1006,alm_0.015,raw,0.4927360774818402,0.3575906457044561,0.3286445012787724,True,460,0,345
knee,1006,alm_0.015,upper_bound_correction,0.4927360774818402,0.3575906457044561,0.3286445012787724,True,460,0,345
knee,1006,alm_0.015,capped_first,0.4939467312348668,0.3792414762731454,0.4041316180108857,True,460,0,345
knee,1006,alm_0.05,raw,0.48668280871670705,0.3387397383415457,0.28205128205128205,True,460,0,345
knee,1006,alm_0.05,upper_bound_correction,0.48668280871670705,0.3387397383415457,0.28205128205128205,True,460,0,345
knee,1006,alm_0.05,capped_first,0.4975786924939467,0.3828681180647121,0.4094507669470559,True,460,0,345
knee,1006,alm_0.15,raw,0.48184019370460046,0.32939630160580874,0.2677942212825934,True,460,0,345
knee,1006,alm_0.15,upper_bound_correction,0.48184019370460046,0.32939630160580874,0.2677942212825934,True,460,0,345
knee,1006,alm_0.15,capped_first,0.4915254237288136,0.3789577641450069,0.4147699158832261,True,460,0,345
knee,1006,alm_0.5,raw,0.4782082324455206,0.3130678120322789,0.23432835820895523,True,460,0,345
knee,1006,alm_0.5,upper_bound_correction,0.4782082324455206,0.3130678120322789,0.23432835820895523,True,460,0,345
knee,1006,alm_0.5,capped_first,0.48426150121065376,0.3484133227261294,0.345002474022761,True,460,0,345
knee,1006,alm_1.5,raw,0.46973365617433416,0.29061219157941254,0.18346933403527244,True,460,0,345
knee,1006,alm_1.5,upper_bound_correction,0.46973365617433416,0.29061219157941254,0.18346933403527244,True,460,0,345
knee,1006,alm_1.5,capped_first,0.47699757869249393,0.33273592729488877,0.3111083621969322,True,460,0,345
knee,1006,alm_5,raw,0.48668280871670705,0.29226444822278697,0.1434065934065934,True,460,0,345
knee,1006,alm_5,upper_bound_correction,0.48668280871670705,0.29226444822278697,0.1434065934065934,True,460,0,345
knee,1006,alm_5,capped_first,0.4939467312348668,0.35082060631166606,0.305789213260762,True,460,0,345
knee,1006,clipper,raw,0.49515738498789347,0.37766897480856293,0.39610389610389607,True,460,0,0
knee,1006,clipper,upper_bound_correction,0.49515738498789347,0.37766897480856293,0.39610389610389607,True,460,0,0
knee,1006,clipper,capped_first,0.4939467312348668,0.3802990483951627,0.4094507669470559,True,460,0,0
knee,1006,tralo_0.0001,raw,0.5024213075060533,0.3853776988371632,0.40032679738562094,True,460,15,0
knee,1006,tralo_0.0001,upper_bound_correction,0.5024213075060533,0.3853776988371632,0.40032679738562094,True,460,15,0
knee,1006,tralo_0.0001,capped_first,0.5,0.3831655180361614,0.4041316180108857,True,460,15,0
knee,1006,tralo_0.0003,raw,0.5036319612590799,0.3822952603083582,0.39119451461566224,True,460,15,0
knee,1006,tralo_0.0003,upper_bound_correction,0.5036319612590799,0.3822952603083582,0.39119451461566224,True,460,15,0
knee,1006,tralo_0.0003,capped_first,0.4975786924939467,0.3816310247532751,0.4041316180108857,True,460,15,0
knee,1006,tralo_0.001,raw,0.48789346246973364,0.3394749461321626,0.2850378787878788,True,460,15,0
knee,1006,tralo_0.001,upper_bound_correction,0.48789346246973364,0.3394749461321626,0.2850378787878788,True,460,15,0
knee,1006,tralo_0.001,capped_first,0.49878934624697335,0.3937742385633941,0.4380257298367145,True,460,15,0
knee,1006,tralo_0.003,raw,0.47094430992736075,0.27469589697191754,0.09551418980775099,True,460,13,0
knee,1006,tralo_0.003,upper_bound_correction,0.47094430992736075,0.27469589697191754,0.09551418980775099,True,460,13,0
knee,1006,tralo_0.003,capped_first,0.48789346246973364,0.34682967605077814,0.28785254824344386,True,460,13,0
knee,1006,tralo_0.01,raw,0.4648910411622276,0.2312755567554845,0.0,True,460,15,0
knee,1006,tralo_0.01,upper_bound_correction,0.4648910411622276,0.2312755567554845,0.0,True,460,15,0
knee,1006,tralo_0.01,capped_first,0.4927360774818402,0.392779033341124,0.400791687283523,True,460,15,0
knee,1006,tralo_1e-05,raw,0.4963680387409201,0.3779713860025872,0.3903065076249434,True,460,15,0
knee,1006,tralo_1e-05,upper_bound_correction,0.4963680387409201,0.3779713860025872,0.3903065076249434,True,460,15,0
knee,1006,tralo_1e-05,capped_first,0.49878934624697335,0.3822068979016803,0.4041316180108857,True,460,15,0
knee,1006,tralo_3e-05,raw,0.5,0.3808722534803385,0.3925790196976638,True,460,15,0
knee,1006,tralo_3e-05,upper_bound_correction,0.5,0.3808722534803385,0.3925790196976638,True,460,15,0
knee,1006,tralo_3e-05,capped_first,0.5,0.3831655180361614,0.4041316180108857,True,460,15,0
knee,1006,tralo_null,raw,0.4963680387409201,0.3779713860025872,0.3903065076249434,True,460,0,0
knee,1006,tralo_null,upper_bound_correction,0.4963680387409201,0.3779713860025872,0.3903065076249434,True,460,0,0
knee,1006,tralo_null,capped_first,0.49878934624697335,0.3822068979016803,0.4041316180108857,True,460,0,0
knee,1007,alm_0.005,raw,0.4915254237288136,0.33642622266854255,0.28365478277810247,True,460,0,345
knee,1007,alm_0.005,upper_bound_correction,0.4915254237288136,0.33642622266854255,0.28365478277810247,True,460,0,345
knee,1007,alm_0.005,capped_first,0.48789346246973364,0.3720800628660643,0.3915141019297378,True,460,0,345
knee,1007,alm_0.015,raw,0.4927360774818402,0.33234713877621924,0.2651680488869489,True,460,0,345
knee,1007,alm_0.015,upper_bound_correction,0.4927360774818402,0.33234713877621924,0.2651680488869489,True,460,0,345
knee,1007,alm_0.015,capped_first,0.4915254237288136,0.3661654180263151,0.3682582879762494,True,460,0,345
knee,1007,alm_0.05,raw,0.4939467312348668,0.3622886720326785,0.33625,True,460,0,345
knee,1007,alm_0.05,upper_bound_correction,0.4939467312348668,0.3622886720326785,0.33625,True,460,0,345
knee,1007,alm_0.05,capped_first,0.4915254237288136,0.36713594589723786,0.3682582879762494,True,460,0,345
knee,1007,alm_0.15,raw,0.4854721549636804,0.33201068742648226,0.266713417484806,True,460,0,345
knee,1007,alm_0.15,upper_bound_correction,0.4854721549636804,0.33201068742648226,0.266713417484806,True,460,0,345
knee,1007,alm_0.15,capped_first,0.4891041162227603,0.36351295525874094,0.3682582879762494,True,460,0,345
knee,1007,alm_0.5,raw,0.4830508474576271,0.30895044590780274,0.21182266009852216,True,460,0,345
knee,1007,alm_0.5,upper_bound_correction,0.4830508474576271,0.30895044590780274,0.21182266009852216,True,460,0,345
knee,1007,alm_0.5,capped_first,0.48184019370460046,0.3228689719324334,0.2699158832261257,True,460,0,345
knee,1007,alm_1.5,raw,0.48062953995157387,0.2771577067841924,0.11635944700460829,True,460,0,345
knee,1007,alm_1.5,upper_bound_correction,0.48062953995157387,0.2771577067841924,0.11635944700460829,True,460,0,345
knee,1007,alm_1.5,capped_first,0.48426150121065376,0.32359896934661275,0.25395843641761506,True,460,0,345
knee,1007,alm_5,raw,0.47578692493946734,0.2566448741001927,0.08,True,460,0,345
knee,1007,alm_5,upper_bound_correction,0.47578692493946734,0.2566448741001927,0.08,True,460,0,345
knee,1007,alm_5,capped_first,0.4794188861985472,0.3089682214715298,0.2360217714002969,True,460,0,345
knee,1007,clipper,raw,0.4915254237288136,0.339548917491653,0.3042596348884381,False,460,0,0
knee,1007,clipper,upper_bound_correction,0.48789346246973364,0.33328964006641787,0.28705062362435807,False,460,0,0
knee,1007,clipper,capped_first,0.4854721549636804,0.352242148648788,0.345002474022761,False,460,0,0
knee,1007,tralo_0.0001,raw,0.4975786924939467,0.3684390645698076,0.3686155913978495,False,460,15,0
knee,1007,tralo_0.0001,upper_bound_correction,0.4963680387409201,0.3664781603039016,0.3630748112560055,False,460,15,0
knee,1007,tralo_0.0001,capped_first,0.49031476997578693,0.3718733958428497,0.38619495299356754,False,460,15,0
knee,1007,tralo_0.0003,raw,0.49515738498789347,0.3629866774923964,0.35125448028673834,True,460,15,0
knee,1007,tralo_0.0003,upper_bound_correction,0.49515738498789347,0.3629866774923964,0.35125448028673834,True,460,15,0
knee,1007,tralo_0.0003,capped_first,0.48668280871670705,0.3599386359943081,0.357619990103909,True,460,15,0
knee,1007,tralo_0.001,raw,0.4782082324455206,0.3165933226443893,0.22592592592592592,True,460,15,0
knee,1007,tralo_0.001,upper_bound_correction,0.4782082324455206,0.3165933226443893,0.22592592592592592,True,460,15,0
knee,1007,tralo_0.001,capped_first,0.4854721549636804,0.372097767300566,0.38619495299356754,True,460,15,0
knee,1007,tralo_0.003,raw,0.47094430992736075,0.2465840703264016,0.03571428571428571,True,460,15,0
knee,1007,tralo_0.003,upper_bound_correction,0.47094430992736075,0.2465840703264016,0.03571428571428571,True,460,15,0
knee,1007,tralo_0.003,capped_first,0.49031476997578693,0.3340488610992135,0.26459673428995545,True,460,15,0
knee,1007,tralo_0.01,raw,0.46246973365617433,0.24168913851487922,0.0,True,460,15,0
knee,1007,tralo_0.01,upper_bound_correction,0.46246973365617433,0.24168913851487922,0.0,True,460,15,0
knee,1007,tralo_0.01,capped_first,0.48789346246973364,0.3541160335335735,0.2772142503711034,True,460,15,0
knee,1007,tralo_1e-05,raw,0.49515738498789347,0.3650853106035053,0.36432637571157495,False,460,15,0
knee,1007,tralo_1e-05,upper_bound_correction,0.4927360774818402,0.3609137224330091,0.35243651338366505,False,460,15,0
knee,1007,tralo_1e-05,capped_first,0.4891041162227603,0.3713686211501715,0.38619495299356754,False,460,15,0
knee,1007,tralo_3e-05,raw,0.4963680387409201,0.3663237091364008,0.36548546003495946,False,460,15,0
knee,1007,tralo_3e-05,upper_bound_correction,0.49515738498789347,0.36398255847806543,0.35775566231983524,False,460,15,0
knee,1007,tralo_3e-05,capped_first,0.4891041162227603,0.3713686211501715,0.38619495299356754,False,460,15,0
knee,1007,tralo_null,raw,0.49515738498789347,0.3650853106035053,0.36432637571157495,False,460,0,0
knee,1007,tralo_null,upper_bound_correction,0.4927360774818402,0.3609137224330091,0.35243651338366505,False,460,0,0
knee,1007,tralo_null,capped_first,0.4891041162227603,0.3713686211501715,0.38619495299356754,False,460,0,0
knee,1008,alm_0.005,raw,0.4939467312348668,0.3569877663920556,0.25883893496289834,True,460,0,345
knee,1008,alm_0.005,upper_bound_correction,0.4939467312348668,0.3569877663920556,0.25883893496289834,True,460,0,345
knee,1008,alm_0.005,capped_first,0.4963680387409201,0.37926991930639076,0.32174666006927266,True,460,0,345
knee,1008,alm_0.015,raw,0.4975786924939467,0.3636797837710875,0.2642857142857143,True,460,0,345
knee,1008,alm_0.015,upper_bound_correction,0.4975786924939467,0.3636797837710875,0.2642857142857143,True,460,0,345
knee,1008,alm_0.015,capped_first,0.5036319612590799,0.39591091120036215,0.35564077189510146,True,460,0,345
knee,1008,alm_0.05,raw,0.5,0.37333453958183105,0.28928571428571426,True,460,0,345
knee,1008,alm_0.05,upper_bound_correction,0.5,0.37333453958183105,0.28928571428571426,True,460,0,345
knee,1008,alm_0.05,capped_first,0.5084745762711864,0.4235581498158064,0.4254082137555666,True,460,0,345
knee,1008,alm_0.15,raw,0.49878934624697335,0.36045548892411267,0.2610599078341014,True,460,0,345
knee,1008,alm_0.15,upper_bound_correction,0.49878934624697335,0.36045548892411267,0.2610599078341014,True,460,0,345
knee,1008,alm_0.15,capped_first,0.5048426150121066,0.401559664120256,0.3735774369124196,True,460,0,345
knee,1008,alm_0.5,raw,0.49515738498789347,0.3422378770083514,0.22389509470616803,True,460,0,345
knee,1008,alm_0.5,upper_bound_correction,0.49515738498789347,0.3422378770083514,0.22389509470616803,True,460,0,345
knee,1008,alm_0.5,capped_first,0.5024213075060533,0.37156524450938566,0.3038099950519545,True,460,0,345
knee,1008,alm_1.5,raw,0.48426150121065376,0.29798067787151117,0.1627155172413793,True,460,0,345
knee,1008,alm_1.5,upper_bound_correction,0.48426150121065376,0.29798067787151117,0.1627155172413793,True,460,0,345
knee,1008,alm_1.5,capped_first,0.4915254237288136,0.3332807392431341,0.2699158832261257,True,460,0,345
knee,1008,alm_5,raw,0.463680387409201,0.24906486175115208,0.09971428571428571,True,460,0,345
knee,1008,alm_5,upper_bound_correction,0.463680387409201,0.24906486175115208,0.09971428571428571,True,460,0,345
knee,1008,alm_5,capped_first,0.4745762711864407,0.3106424289274105,0.2772142503711034,True,460,0,345
knee,1008,clipper,raw,0.5036319612590799,0.41178440743703393,0.39254658385093166,True,460,0,0
knee,1008,clipper,upper_bound_correction,0.5036319612590799,0.41178440743703393,0.39254658385093166,True,460,0,0
knee,1008,clipper,capped_first,0.5072639225181598,0.4180831447250344,0.4147699158832261,True,460,0,0
knee,1008,tralo_0.0001,raw,0.4975786924939467,0.4030580159105271,0.37552459291589724,True,460,15,0
knee,1008,tralo_0.0001,upper_bound_correction,0.4975786924939467,0.4030580159105271,0.37552459291589724,True,460,15,0
knee,1008,tralo_0.0001,capped_first,0.5024213075060533,0.424910425749324,0.4380257298367145,True,460,15,0
knee,1008,tralo_0.0003,raw,0.4939467312348668,0.3779175736338656,0.31032412965186074,True,460,15,0
knee,1008,tralo_0.0003,upper_bound_correction,0.4939467312348668,0.3779175736338656,0.31032412965186074,True,460,15,0
knee,1008,tralo_0.0003,capped_first,0.4975786924939467,0.40356003932663426,0.38619495299356754,True,460,15,0
knee,1008,tralo_0.001,raw,0.48668280871670705,0.3303931173594536,0.1712121212121212,True,460,15,0
knee,1008,tralo_0.001,upper_bound_correction,0.48668280871670705,0.3303931173594536,0.1712121212121212,True,460,15,0
knee,1008,tralo_0.001,capped_first,0.5060532687651331,0.3969685309596827,0.345002474022761,True,460,15,0
knee,1008,tralo_0.003,raw,0.47336561743341404,0.2937175544976721,0.06896551724137931,True,460,15,0
knee,1008,tralo_0.003,upper_bound_correction,0.47336561743341404,0.2937175544976721,0.06896551724137931,True,460,15,0
knee,1008,tralo_0.003,capped_first,0.5048426150121066,0.4145933025581166,0.3682582879762494,True,460,15,0
knee,1008,tralo_0.01,raw,0.463680387409201,0.24265779497709686,0.0,True,460,15,0
knee,1008,tralo_0.01,upper_bound_correction,0.463680387409201,0.24265779497709686,0.0,True,460,15,0
knee,1008,tralo_0.01,capped_first,0.4830508474576271,0.3400032339334229,0.25395843641761506,True,460,15,0
knee,1008,tralo_1e-05,raw,0.5036319612590799,0.4178675219516096,0.4111888111888112,True,460,15,0
knee,1008,tralo_1e-05,upper_bound_correction,0.5036319612590799,0.4178675219516096,0.4111888111888112,True,460,15,0
knee,1008,tralo_1e-05,capped_first,0.5036319612590799,0.4179602261901255,0.42008906481939634,True,460,15,0
knee,1008,tralo_3e-05,raw,0.5,0.40635292937262124,0.38421052631578945,True,460,15,0
knee,1008,tralo_3e-05,upper_bound_correction,0.5,0.40635292937262124,0.38421052631578945,True,460,15,0
knee,1008,tralo_3e-05,capped_first,0.5,0.4059875492371319,0.3915141019297378,True,460,15,0
knee,1008,tralo_null,raw,0.5048426150121066,0.41988556384784015,0.4111888111888112,True,460,0,0
knee,1008,tralo_null,upper_bound_correction,0.5048426150121066,0.41988556384784015,0.4111888111888112,True,460,0,0
knee,1008,tralo_null,capped_first,0.5048426150121066,0.4183791664332762,0.4147699158832261,True,460,0,0
knee,1009,alm_0.005,raw,0.5036319612590799,0.3804407973405825,0.3544657840760768,True,460,0,345
knee,1009,alm_0.005,upper_bound_correction,0.5036319612590799,0.3804407973405825,0.3544657840760768,True,460,0,345
knee,1009,alm_0.005,capped_first,0.5024213075060533,0.4025523834988086,0.42008906481939634,True,460,0,345
knee,1009,alm_0.015,raw,0.5,0.37373557178074573,0.337893017558187,True,460,0,345
knee,1009,alm_0.015,upper_bound_correction,0.5,0.37373557178074573,0.337893017558187,True,460,0,345
knee,1009,alm_0.015,capped_first,0.5048426150121066,0.4140219657210725,0.44866402770905495,True,460,0,345
knee,1009,alm_0.05,raw,0.49878934624697335,0.36567344193789436,0.31695172115176445,True,460,0,345
knee,1009,alm_0.05,upper_bound_correction,0.49878934624697335,0.36567344193789436,0.31695172115176445,True,460,0,345
knee,1009,alm_0.05,capped_first,0.5060532687651331,0.4135186740661473,0.44866402770905495,True,460,0,345
knee,1009,alm_0.15,raw,0.4963680387409201,0.36058864806367025,0.29569892473118276,True,460,0,345
knee,1009,alm_0.15,upper_bound_correction,0.4963680387409201,0.36058864806367025,0.29569892473118276,True,460,0,345
knee,1009,alm_0.15,capped_first,0.5048426150121066,0.3957592367501899,0.396833250865908,True,460,0,345
knee,1009,alm_0.5,raw,0.4927360774818402,0.3512805853083321,0.2812061711079944,True,460,0,345
knee,1009,alm_0.5,upper_bound_correction,0.4927360774818402,0.3512805853083321,0.2812061711079944,True,460,0,345
knee,1009,alm_0.5,capped_first,0.5024213075060533,0.39287741890886513,0.4021523998020782,True,460,0,345
knee,1009,alm_1.5,raw,0.48062953995157387,0.3151936968684033,0.2044665012406948,True,460,0,345
knee,1009,alm_1.5,upper_bound_correction,0.48062953995157387,0.3151936968684033,0.2044665012406948,True,460,0,345
knee,1009,alm_1.5,capped_first,0.4975786924939467,0.3788079210092329,0.3735774369124196,True,460,0,345
knee,1009,alm_5,raw,0.47578692493946734,0.2922263524592058,0.16420361247947454,True,460,0,345
knee,1009,alm_5,upper_bound_correction,0.47578692493946734,0.2922263524592058,0.16420361247947454,True,460,0,345
knee,1009,alm_5,capped_first,0.48789346246973364,0.34626100646782837,0.3111083621969322,True,460,0,345
knee,1009,clipper,raw,0.5060532687651331,0.4163294225527488,0.45151033386327505,True,460,0,0
knee,1009,clipper,upper_bound_correction,0.5060532687651331,0.4163294225527488,0.45151033386327505,True,460,0,0
knee,1009,clipper,capped_first,0.5,0.40603521171076595,0.43270658090054426,True,460,0,0
knee,1009,tralo_0.0001,raw,0.5072639225181598,0.41751962311613144,0.44785463429531225,True,460,15,0
knee,1009,tralo_0.0001,upper_bound_correction,0.5072639225181598,0.41751962311613144,0.44785463429531225,True,460,15,0
knee,1009,tralo_0.0001,capped_first,0.4975786924939467,0.4049826919049681,0.43270658090054426,True,460,15,0
knee,1009,tralo_0.0003,raw,0.5012106537530266,0.4003688099716699,0.4062091503267974,True,460,15,0
knee,1009,tralo_0.0003,upper_bound_correction,0.5012106537530266,0.4003688099716699,0.4062091503267974,True,460,15,0
knee,1009,tralo_0.0003,capped_first,0.5036319612590799,0.41210692431498896,0.44334487877288475,True,460,15,0
knee,1009,tralo_0.001,raw,0.48789346246973364,0.35652212604864697,0.292749658002736,True,460,15,0
knee,1009,tralo_0.001,upper_bound_correction,0.48789346246973364,0.35652212604864697,0.292749658002736,True,460,15,0
knee,1009,tralo_0.001,capped_first,0.5036319612590799,0.413836130070979,0.44866402770905495,True,460,15,0
knee,1009,tralo_0.003,raw,0.4782082324455206,0.32230240803630805,0.19983619983619985,True,460,15,0
knee,1009,tralo_0.003,upper_bound_correction,0.4782082324455206,0.32230240803630805,0.19983619983619985,True,460,15,0
knee,1009,tralo_0.003,capped_first,0.5024213075060533,0.40433607071895494,0.4147699158832261,True,460,15,0
knee,1009,tralo_0.01,raw,0.4491525423728814,0.23256965549648476,0.03571428571428571,True,460,15,0
knee,1009,tralo_0.01,upper_bound_correction,0.4491525423728814,0.23256965549648476,0.03571428571428571,True,460,15,0
knee,1009,tralo_0.01,capped_first,0.48062953995157387,0.38147449684923074,0.40611083621969324,True,460,15,0
knee,1009,tralo_1e-05,raw,0.5060532687651331,0.423986799438954,0.47053775743707094,True,460,15,0
knee,1009,tralo_1e-05,upper_bound_correction,0.5060532687651331,0.423986799438954,0.47053775743707094,True,460,15,0
knee,1009,tralo_1e-05,capped_first,0.49878934624697335,0.4138523142666254,0.45596239485403267,True,460,15,0
knee,1009,tralo_3e-05,raw,0.5048426150121066,0.4149636429437454,0.446985446985447,True,460,15,0
knee,1009,tralo_3e-05,upper_bound_correction,0.5048426150121066,0.4149636429437454,0.446985446985447,True,460,15,0
knee,1009,tralo_3e-05,capped_first,0.49878934624697335,0.4055208624716379,0.43270658090054426,True,460,15,0
knee,1009,tralo_null,raw,0.5072639225181598,0.42583278652351425,0.4746799431009957,True,460,0,0
knee,1009,tralo_null,upper_bound_correction,0.5072639225181598,0.42583278652351425,0.4746799431009957,True,460,0,0
knee,1009,tralo_null,capped_first,0.49878934624697335,0.4138523142666254,0.45596239485403267,True,460,0,0
knee,1010,alm_0.005,raw,0.49878934624697335,0.3600343743175545,0.31614654002713705,True,460,0,345
knee,1010,alm_0.005,upper_bound_correction,0.49878934624697335,0.3600343743175545,0.31614654002713705,True,460,0,345
knee,1010,alm_0.005,capped_first,0.5096852300242131,0.3989040139138575,0.4254082137555666,True,460,0,345
knee,1010,alm_0.015,raw,0.4939467312348668,0.3467268279584701,0.28418038654259126,True,460,0,345
knee,1010,alm_0.015,upper_bound_correction,0.4939467312348668,0.3467268279584701,0.28418038654259126,True,460,0,345
knee,1010,alm_0.015,capped_first,0.5121065375302664,0.4016709692349041,0.4307273626917367,True,460,0,345
knee,1010,alm_0.05,raw,0.4927360774818402,0.3257579950202105,0.23059475806451613,True,460,0,345
knee,1010,alm_0.05,upper_bound_correction,0.4927360774818402,0.3257579950202105,0.23059475806451613,True,460,0,345
knee,1010,alm_0.05,capped_first,0.5121065375302664,0.40030398392214206,0.4254082137555666,True,460,0,345
knee,1010,alm_0.15,raw,0.4915254237288136,0.30380083299013194,0.17583574624901288,True,460,0,345
knee,1010,alm_0.15,upper_bound_correction,0.4915254237288136,0.30380083299013194,0.17583574624901288,True,460,0,345
knee,1010,alm_0.15,capped_first,0.5048426150121066,0.36706451086887315,0.345002474022761,True,460,0,345
knee,1010,alm_0.5,raw,0.48184019370460046,0.2921924543483009,0.1705280172413793,True,460,0,345
knee,1010,alm_0.5,upper_bound_correction,0.48184019370460046,0.2921924543483009,0.1705280172413793,True,460,0,345
knee,1010,alm_0.5,capped_first,0.4915254237288136,0.34463430600149253,0.32174666006927266,True,460,0,345
knee,1010,alm_1.5,raw,0.4685230024213075,0.264135715268992,0.14097744360902253,True,460,0,345
knee,1010,alm_1.5,upper_bound_correction,0.4685230024213075,0.264135715268992,0.14097744360902253,True,460,0,345
knee,1010,alm_1.5,capped_first,0.47699757869249393,0.3142912790141155,0.28785254824344386,True,460,0,345
knee,1010,alm_5,raw,0.4745762711864407,0.24850666984877354,0.08661417322834646,True,460,0,345
knee,1010,alm_5,upper_bound_correction,0.4745762711864407,0.24850666984877354,0.08661417322834646,True,460,0,345
knee,1010,alm_5,capped_first,0.48062953995157387,0.3001099173858951,0.2360217714002969,True,460,0,345
knee,1010,clipper,raw,0.5024213075060533,0.38629329040374627,0.38363727622553123,True,460,0,0
knee,1010,clipper,upper_bound_correction,0.5024213075060533,0.38629329040374627,0.38363727622553123,True,460,0,0
knee,1010,clipper,capped_first,0.5157384987893463,0.4220531573968652,0.4825581395348837,True,460,0,0
knee,1010,tralo_0.0001,raw,0.5,0.3755752933776917,0.3555555555555555,False,460,15,0
knee,1010,tralo_0.0001,upper_bound_correction,0.5,0.37254845394277214,0.34798845696825664,False,460,15,0
knee,1010,tralo_0.0001,capped_first,0.5121065375302664,0.4085451703793811,0.44866402770905495,False,460,15,0
knee,1010,tralo_0.0003,raw,0.4963680387409201,0.36265548585454194,0.3236607142857143,True,460,15,0
knee,1010,tralo_0.0003,upper_bound_correction,0.4963680387409201,0.36265548585454194,0.3236607142857143,True,460,15,0
knee,1010,tralo_0.0003,capped_first,0.5157384987893463,0.42085148916576165,0.4772389905987135,True,460,15,0
knee,1010,tralo_0.001,raw,0.4927360774818402,0.33719857832268163,0.25777140124342424,True,460,15,0
knee,1010,tralo_0.001,upper_bound_correction,0.4927360774818402,0.33719857832268163,0.25777140124342424,True,460,15,0
knee,1010,tralo_0.001,capped_first,0.5108958837772397,0.38989706182603384,0.396833250865908,True,460,15,0
knee,1010,tralo_0.003,raw,0.4648910411622276,0.24968284982503378,0.06896551724137931,True,460,15,0
knee,1010,tralo_0.003,upper_bound_correction,0.4648910411622276,0.24968284982503378,0.06896551724137931,True,460,15,0
knee,1010,tralo_0.003,capped_first,0.4915254237288136,0.363150724519577,0.36293913904007913,True,460,15,0
knee,1010,tralo_0.01,raw,0.4515738498789346,0.20228131852533004,0.0,True,460,15,0
knee,1010,tralo_0.01,upper_bound_correction,0.4515738498789346,0.20228131852533004,0.0,True,460,15,0
knee,1010,tralo_0.01,capped_first,0.47578692493946734,0.3399342071066386,0.348960910440376,True,460,15,0
knee,1010,tralo_1e-05,raw,0.5,0.37624163410737677,0.3594124700239808,False,460,15,0
knee,1010,tralo_1e-05,upper_bound_correction,0.5024213075060533,0.37939464595791234,0.36533069437572163,False,460,15,0
knee,1010,tralo_1e-05,capped_first,0.5096852300242131,0.40553831009895924,0.44334487877288475,False,460,15,0
knee,1010,tralo_3e-05,raw,0.5,0.37738820314072896,0.36231884057971014,False,460,15,0
knee,1010,tralo_3e-05,upper_bound_correction,0.5012106537530266,0.3768230633498796,0.35930232558139535,False,460,15,0
knee,1010,tralo_3e-05,capped_first,0.5096852300242131,0.40553831009895924,0.44334487877288475,False,460,15,0
knee,1010,tralo_null,raw,0.5,0.3749788643764002,0.3562555456965395,False,460,0,0
knee,1010,tralo_null,upper_bound_correction,0.5024213075060533,0.37939464595791234,0.36533069437572163,False,460,0,0
knee,1010,tralo_null,capped_first,0.5096852300242131,0.40553831009895924,0.44334487877288475,False,460,0,0
knee,1011,alm_0.005,raw,0.4939467312348668,0.3529098536157655,0.3338308457711443,False,460,0,345
knee,1011,alm_0.005,upper_bound_correction,0.4963680387409201,0.3551111206670763,0.33404255319148934,False,460,0,345
knee,1011,alm_0.005,capped_first,0.4939467312348668,0.37730888829176734,0.396833250865908,False,460,0,345
knee,1011,alm_0.015,raw,0.48789346246973364,0.34508743214220805,0.31022727272727274,True,460,0,345
knee,1011,alm_0.015,upper_bound_correction,0.48789346246973364,0.34508743214220805,0.31022727272727274,True,460,0,345
knee,1011,alm_0.015,capped_first,0.4927360774818402,0.37885071193344666,0.4021523998020782,True,460,0,345
knee,1011,alm_0.05,raw,0.49031476997578693,0.32830742334551,0.27393446134075816,True,460,0,345
knee,1011,alm_0.05,upper_bound_correction,0.49031476997578693,0.32830742334551,0.27393446134075816,True,460,0,345
knee,1011,alm_0.05,capped_first,0.48789346246973364,0.35258804013538414,0.35564077189510146,True,460,0,345
knee,1011,alm_0.15,raw,0.48426150121065376,0.3126050909481865,0.22281167108753316,True,460,0,345
knee,1011,alm_0.15,upper_bound_correction,0.48426150121065376,0.3126050909481865,0.22281167108753316,True,460,0,345
knee,1011,alm_0.15,capped_first,0.4915254237288136,0.35826092854437547,0.35564077189510146,True,460,0,345
knee,1011,alm_0.5,raw,0.48789346246973364,0.3233907306618665,0.24115094770495546,True,460,0,345
knee,1011,alm_0.5,upper_bound_correction,0.48789346246973364,0.3233907306618665,0.24115094770495546,True,460,0,345
knee,1011,alm_0.5,capped_first,0.4891041162227603,0.3506491977182482,0.33238495794161305,True,460,0,345
knee,1011,alm_1.5,raw,0.47336561743341404,0.2753403243142303,0.1434065934065934,True,460,0,345
