sweep,experiment_path,dataset,model,cls,tight,method,seed,pretrained,data_dir,f1m,f1w,acc,ece,brier,flips,sat,sat_epoch,warmup_time,phase2_time
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/hounie_rcl/seed_1,tissuemnist,MobileNetV3,5,L80_G80,hounie_rcl,1,True,data/tissuemnist/slice_1,0.3757,0.4794,0.5046,0.3804,0.8434,22.0,1,55,0.6205,119.0283
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/hounie_rcl/seed_2,tissuemnist,MobileNetV3,5,L80_G80,hounie_rcl,2,True,data/tissuemnist/slice_1,0.3974,0.4966,0.5142,0.3682,0.8212,14.0,1,52,0.6433,101.9902
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo/seed_4,tissuemnist,MobileNetV3,5,L80_G80,tralo,4,True,data/tissuemnist/slice_1,0.3726,0.4838,0.5104,0.3907,0.8502,10.0,1,57,0.3454,50.6053
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo/seed_3,tissuemnist,MobileNetV3,5,L80_G80,tralo,3,True,data/tissuemnist/slice_1,0.3564,0.4808,0.5004,0.3965,0.8676,1.0,1,56,0.0718,55.2638
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo/seed_1,tissuemnist,MobileNetV3,5,L80_G80,tralo,1,True,data/tissuemnist/slice_1,0.3684,0.4746,0.5021,0.381,0.8427,11.0,1,59,0.4871,68.8541
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo/seed_2,tissuemnist,MobileNetV3,5,L80_G80,tralo,2,True,data/tissuemnist/slice_1,0.398,0.4951,0.5017,0.3739,0.8416,5.0,1,66,0.3953,86.2723
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/danits_lp/seed_4,tissuemnist,MobileNetV3,5,L80_G80,danits_lp,4,True,data/tissuemnist/slice_1,0.3488,0.4565,0.4838,0.4223,0.9133,1.0,1,-1,0.741,0.5431
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/danits_lp/seed_3,tissuemnist,MobileNetV3,5,L80_G80,danits_lp,3,True,data/tissuemnist/slice_1,0.3457,0.4657,0.4754,0.4115,0.9128,101.0,0,-1,0.6933,0.6056
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/danits_lp/seed_1,tissuemnist,MobileNetV3,5,L80_G80,danits_lp,1,True,data/tissuemnist/slice_1,0.3491,0.449,0.4858,0.405,0.8891,35.0,0,-1,0.5587,0.6363
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/danits_lp/seed_2,tissuemnist,MobileNetV3,5,L80_G80,danits_lp,2,True,data/tissuemnist/slice_1,0.3864,0.4714,0.4863,0.4032,0.8881,120.0,0,-1,0.7338,0.5297
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/fioretto_ldf/seed_4,tissuemnist,MobileNetV3,5,L80_G80,fioretto_ldf,4,True,data/tissuemnist/slice_1,0.3682,0.4763,0.5075,0.3954,0.8509,13.0,1,6,0.269,26.3587
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/fioretto_ldf/seed_3,tissuemnist,MobileNetV3,5,L80_G80,fioretto_ldf,3,True,data/tissuemnist/slice_1,0.3586,0.4821,0.5,0.3957,0.8687,14.0,1,7,0.4973,21.778
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/fioretto_ldf/seed_1,tissuemnist,MobileNetV3,5,L80_G80,fioretto_ldf,1,True,data/tissuemnist/slice_1,0.3743,0.4782,0.5033,0.3818,0.8437,24.0,1,9,0.6421,24.3665
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/fioretto_ldf/seed_2,tissuemnist,MobileNetV3,5,L80_G80,fioretto_ldf,2,True,data/tissuemnist/slice_1,0.3968,0.4977,0.5146,0.367,0.8204,15.0,1,15,0.0942,29.8586
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo_bounded/seed_4,tissuemnist,MobileNetV3,5,L80_G80,tralo_bounded,4,True,data/tissuemnist/slice_1,0.3762,0.4859,0.5133,0.3874,0.8466,17.0,1,57,0.0879,27.2951
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo_bounded/seed_3,tissuemnist,MobileNetV3,5,L80_G80,tralo_bounded,3,True,data/tissuemnist/slice_1,0.3573,0.481,0.4988,0.3961,0.8687,11.0,1,56,0.3127,25.4881
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo_bounded/seed_1,tissuemnist,MobileNetV3,5,L80_G80,tralo_bounded,1,True,data/tissuemnist/slice_1,0.3781,0.4834,0.5071,0.3753,0.8454,23.0,1,59,0.1815,28.5043
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo_bounded/seed_2,tissuemnist,MobileNetV3,5,L80_G80,tralo_bounded,2,True,data/tissuemnist/slice_1,0.3944,0.4968,0.5138,0.3696,0.825,13.0,1,66,0.4093,41.0958
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/heuristic/seed_4,tissuemnist,MobileNetV3,5,L80_G80,heuristic,4,True,data/tissuemnist/slice_1,0.3538,0.4577,0.4833,0.4223,0.9133,24.0,1,-1,0.4287,0.5157
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/heuristic/seed_3,tissuemnist,MobileNetV3,5,L80_G80,heuristic,3,True,data/tissuemnist/slice_1,0.3459,0.4661,0.4758,0.4115,0.9128,101.0,0,-1,0.0887,0.3707
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/heuristic/seed_1,tissuemnist,MobileNetV3,5,L80_G80,heuristic,1,True,data/tissuemnist/slice_1,0.352,0.4505,0.4871,0.405,0.8891,35.0,0,-1,0.1654,0.5739
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/heuristic/seed_2,tissuemnist,MobileNetV3,5,L80_G80,heuristic,2,True,data/tissuemnist/slice_1,0.3873,0.4714,0.4863,0.4032,0.8881,120.0,0,-1,0.6117,0.5432
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/hounie_rcl/seed_4,tissuemnist,MobileNetV3,7,L20_G20,hounie_rcl,4,True,data/tissuemnist/slice_1,0.3713,0.4779,0.515,0.389,0.8511,9.0,1,50,0.0856,83.314
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/hounie_rcl/seed_3,tissuemnist,MobileNetV3,7,L20_G20,hounie_rcl,3,True,data/tissuemnist/slice_1,0.3383,0.4599,0.4925,0.4152,0.8895,18.0,1,40,0.0892,87.8695
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/hounie_rcl/seed_1,tissuemnist,MobileNetV3,7,L20_G20,hounie_rcl,1,True,data/tissuemnist/slice_1,0.3695,0.4828,0.5217,0.3748,0.8355,29.0,1,40,0.6861,88.9239
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/hounie_rcl/seed_2,tissuemnist,MobileNetV3,7,L20_G20,hounie_rcl,2,True,data/tissuemnist/slice_1,0.3808,0.4813,0.5071,0.3819,0.8429,24.0,1,36,0.4754,84.1143
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo/seed_4,tissuemnist,MobileNetV3,7,L20_G20,tralo,4,True,data/tissuemnist/slice_1,0.3785,0.4797,0.515,0.3923,0.8507,5.0,1,66,0.8406,84.1115
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo/seed_3,tissuemnist,MobileNetV3,7,L20_G20,tralo,3,True,data/tissuemnist/slice_1,0.3406,0.4635,0.4958,0.4094,0.884,7.0,1,70,0.6787,66.7533
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo/seed_1,tissuemnist,MobileNetV3,7,L20_G20,tralo,1,True,data/tissuemnist/slice_1,0.3725,0.482,0.5183,0.3782,0.8348,22.0,1,65,0.6999,56.5725
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo/seed_2,tissuemnist,MobileNetV3,7,L20_G20,tralo,2,True,data/tissuemnist/slice_1,0.3867,0.4843,0.5092,0.3792,0.8399,7.0,1,68,0.3885,69.1517
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/danits_lp/seed_4,tissuemnist,MobileNetV3,7,L20_G20,danits_lp,4,True,data/tissuemnist/slice_1,0.348,0.4543,0.4838,0.4223,0.9133,23.0,0,-1,0.0655,0.4918
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/danits_lp/seed_3,tissuemnist,MobileNetV3,7,L20_G20,danits_lp,3,True,data/tissuemnist/slice_1,0.3295,0.4516,0.47,0.4115,0.9128,143.0,0,-1,0.402,0.6069
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/danits_lp/seed_1,tissuemnist,MobileNetV3,7,L20_G20,danits_lp,1,True,data/tissuemnist/slice_1,0.3463,0.4415,0.4833,0.405,0.8891,43.0,0,-1,0.6407,0.6169
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/danits_lp/seed_2,tissuemnist,MobileNetV3,7,L20_G20,danits_lp,2,True,data/tissuemnist/slice_1,0.3858,0.4629,0.4804,0.4032,0.8881,62.0,0,-1,0.6862,0.6114
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/fioretto_ldf/seed_4,tissuemnist,MobileNetV3,7,L20_G20,fioretto_ldf,4,True,data/tissuemnist/slice_1,0.3724,0.478,0.515,0.3898,0.8514,7.0,1,17,0.5162,39.7018
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/fioretto_ldf/seed_3,tissuemnist,MobileNetV3,7,L20_G20,fioretto_ldf,3,True,data/tissuemnist/slice_1,0.3406,0.4614,0.4938,0.4135,0.8866,12.0,1,19,0.7033,44.4917
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/fioretto_ldf/seed_1,tissuemnist,MobileNetV3,7,L20_G20,fioretto_ldf,1,True,data/tissuemnist/slice_1,0.3708,0.4827,0.5204,0.3744,0.8344,20.0,1,16,0.5769,38.326
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/fioretto_ldf/seed_2,tissuemnist,MobileNetV3,7,L20_G20,fioretto_ldf,2,True,data/tissuemnist/slice_1,0.3802,0.4814,0.5067,0.3818,0.841,9.0,1,19,0.6541,42.9599
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo_bounded/seed_4,tissuemnist,MobileNetV3,7,L20_G20,tralo_bounded,4,True,data/tissuemnist/slice_1,0.3726,0.4791,0.5158,0.3882,0.8493,7.0,1,66,0.5736,42.3552
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo_bounded/seed_3,tissuemnist,MobileNetV3,7,L20_G20,tralo_bounded,3,True,data/tissuemnist/slice_1,0.3433,0.4647,0.4971,0.4106,0.886,12.0,1,70,0.5469,48.6532
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo_bounded/seed_1,tissuemnist,MobileNetV3,7,L20_G20,tralo_bounded,1,True,data/tissuemnist/slice_1,0.3714,0.483,0.52,0.3763,0.8341,23.0,1,65,0.0889,32.8632
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo_bounded/seed_2,tissuemnist,MobileNetV3,7,L20_G20,tralo_bounded,2,True,data/tissuemnist/slice_1,0.3782,0.4796,0.505,0.3817,0.8402,6.0,1,68,0.0943,45.8463
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/heuristic/seed_4,tissuemnist,MobileNetV3,7,L20_G20,heuristic,4,True,data/tissuemnist/slice_1,0.348,0.4543,0.4838,0.4223,0.9133,23.0,0,-1,0.0966,0.3669
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/heuristic/seed_3,tissuemnist,MobileNetV3,7,L20_G20,heuristic,3,True,data/tissuemnist/slice_1,0.3287,0.4506,0.4692,0.4115,0.9128,143.0,0,-1,0.2187,0.5734
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/heuristic/seed_1,tissuemnist,MobileNetV3,7,L20_G20,heuristic,1,True,data/tissuemnist/slice_1,0.3462,0.4416,0.4833,0.405,0.8891,43.0,0,-1,0.0916,0.3552
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/heuristic/seed_2,tissuemnist,MobileNetV3,7,L20_G20,heuristic,2,True,data/tissuemnist/slice_1,0.3868,0.464,0.4813,0.4032,0.8881,62.0,0,-1,0.3004,0.5603
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/hounie_rcl/seed_4,tissuemnist,MobileNetV3,7,L70_G70,hounie_rcl,4,True,data/tissuemnist/slice_1,0.388,0.4957,0.5117,0.3945,0.8517,144.0,1,1,0.5216,12.9935
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/hounie_rcl/seed_3,tissuemnist,MobileNetV3,7,L70_G70,hounie_rcl,3,True,data/tissuemnist/slice_1,0.3545,0.4781,0.4917,0.3995,0.8741,65.0,1,1,0.4257,14.574
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/hounie_rcl/seed_1,tissuemnist,MobileNetV3,7,L70_G70,hounie_rcl,1,True,data/tissuemnist/slice_1,0.3829,0.4871,0.5029,0.3723,0.837,85.0,1,1,0.1939,16.01
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/hounie_rcl/seed_2,tissuemnist,MobileNetV3,7,L70_G70,hounie_rcl,2,True,data/tissuemnist/slice_1,0.4048,0.5009,0.5062,0.3732,0.8363,54.0,1,1,0.0621,13.6102
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo/seed_4,tissuemnist,MobileNetV3,7,L70_G70,tralo,4,True,data/tissuemnist/slice_1,0.3867,0.4929,0.5079,0.3893,0.8472,114.0,1,51,0.0888,13.3087
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo/seed_3,tissuemnist,MobileNetV3,7,L70_G70,tralo,3,True,data/tissuemnist/slice_1,0.3534,0.4767,0.4896,0.4024,0.8788,31.0,1,51,0.0761,16.7395
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo/seed_1,tissuemnist,MobileNetV3,7,L70_G70,tralo,1,True,data/tissuemnist/slice_1,0.3758,0.4811,0.4967,0.3765,0.8423,57.0,1,51,0.6359,27.695
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo/seed_2,tissuemnist,MobileNetV3,7,L70_G70,tralo,2,True,data/tissuemnist/slice_1,0.397,0.4931,0.4983,0.3754,0.8408,45.0,1,51,0.7489,27.6383
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/danits_lp/seed_4,tissuemnist,MobileNetV3,7,L70_G70,danits_lp,4,True,data/tissuemnist/slice_1,0.3488,0.4565,0.4838,0.4223,0.9133,1.0,1,-1,0.5328,0.6603
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/danits_lp/seed_3,tissuemnist,MobileNetV3,7,L70_G70,danits_lp,3,True,data/tissuemnist/slice_1,0.3414,0.4624,0.4679,0.4115,0.9128,0.0,1,-1,0.0871,0.4528
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/danits_lp/seed_1,tissuemnist,MobileNetV3,7,L70_G70,danits_lp,1,True,data/tissuemnist/slice_1,0.3541,0.4509,0.4867,0.405,0.8891,0.0,1,-1,0.3437,0.6258
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/danits_lp/seed_2,tissuemnist,MobileNetV3,7,L70_G70,danits_lp,2,True,data/tissuemnist/slice_1,0.3955,0.4727,0.4838,0.4032,0.8881,0.0,1,-1,0.6725,0.6322
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/fioretto_ldf/seed_4,tissuemnist,MobileNetV3,7,L70_G70,fioretto_ldf,4,True,data/tissuemnist/slice_1,0.388,0.4957,0.5117,0.3945,0.8517,144.0,1,1,0.6627,17.1712
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/fioretto_ldf/seed_3,tissuemnist,MobileNetV3,7,L70_G70,fioretto_ldf,3,True,data/tissuemnist/slice_1,0.3545,0.4781,0.4917,0.3995,0.8741,65.0,1,1,0.6361,11.9269
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/fioretto_ldf/seed_1,tissuemnist,MobileNetV3,7,L70_G70,fioretto_ldf,1,True,data/tissuemnist/slice_1,0.3829,0.4871,0.5029,0.3723,0.837,85.0,1,1,0.7209,17.2039
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/fioretto_ldf/seed_2,tissuemnist,MobileNetV3,7,L70_G70,fioretto_ldf,2,True,data/tissuemnist/slice_1,0.4048,0.5009,0.5062,0.3732,0.8363,54.0,1,1,0.681,17.0511
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo_bounded/seed_4,tissuemnist,MobileNetV3,7,L70_G70,tralo_bounded,4,True,data/tissuemnist/slice_1,0.388,0.4957,0.5117,0.3945,0.8517,144.0,1,51,0.7158,18.6241
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo_bounded/seed_3,tissuemnist,MobileNetV3,7,L70_G70,tralo_bounded,3,True,data/tissuemnist/slice_1,0.3545,0.4781,0.4917,0.3995,0.8741,65.0,1,51,0.8948,18.4875
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo_bounded/seed_1,tissuemnist,MobileNetV3,7,L70_G70,tralo_bounded,1,True,data/tissuemnist/slice_1,0.3829,0.4871,0.5029,0.3723,0.837,85.0,1,51,0.7297,12.7041
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo_bounded/seed_2,tissuemnist,MobileNetV3,7,L70_G70,tralo_bounded,2,True,data/tissuemnist/slice_1,0.4048,0.5009,0.5062,0.3732,0.8363,54.0,1,51,0.5654,18.4644
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/heuristic/seed_4,tissuemnist,MobileNetV3,7,L70_G70,heuristic,4,True,data/tissuemnist/slice_1,0.3503,0.4579,0.4746,0.4223,0.9133,157.0,1,-1,0.6502,0.5789
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/heuristic/seed_3,tissuemnist,MobileNetV3,7,L70_G70,heuristic,3,True,data/tissuemnist/slice_1,0.343,0.4644,0.4675,0.4115,0.9128,35.0,1,-1,0.4887,0.5788
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/heuristic/seed_1,tissuemnist,MobileNetV3,7,L70_G70,heuristic,1,True,data/tissuemnist/slice_1,0.3572,0.4513,0.4796,0.405,0.8891,135.0,1,-1,0.0632,0.354
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/heuristic/seed_2,tissuemnist,MobileNetV3,7,L70_G70,heuristic,2,True,data/tissuemnist/slice_1,0.4012,0.477,0.4796,0.4032,0.8881,116.0,1,-1,0.2743,0.4569
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/hounie_rcl/seed_4,tissuemnist,MobileNetV3,7,L30_G30,hounie_rcl,4,True,data/tissuemnist/slice_1,0.3721,0.4792,0.5083,0.3949,0.8518,3.0,1,1,0.6168,20.2007
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/hounie_rcl/seed_3,tissuemnist,MobileNetV3,7,L30_G30,hounie_rcl,3,True,data/tissuemnist/slice_1,0.3499,0.4743,0.5017,0.406,0.8789,26.0,1,37,0.4283,76.5756
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/hounie_rcl/seed_1,tissuemnist,MobileNetV3,7,L30_G30,hounie_rcl,1,True,data/tissuemnist/slice_1,0.3738,0.485,0.5162,0.3733,0.8328,29.0,1,29,0.5719,64.2715
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/hounie_rcl/seed_2,tissuemnist,MobileNetV3,7,L30_G30,hounie_rcl,2,True,data/tissuemnist/slice_1,0.3898,0.4907,0.5088,0.3793,0.8385,27.0,1,32,0.5616,65.7204
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/tralo/seed_4,tissuemnist,MobileNetV3,7,L30_G30,tralo,4,True,data/tissuemnist/slice_1,0.3787,0.4834,0.5125,0.3952,0.8535,11.0,1,51,0.0875,30.6208
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/tralo/seed_3,tissuemnist,MobileNetV3,7,L30_G30,tralo,3,True,data/tissuemnist/slice_1,0.3703,0.4817,0.505,0.4056,0.8728,1.0,1,66,0.0852,113.2064
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/tralo/seed_1,tissuemnist,MobileNetV3,7,L30_G30,tralo,1,True,data/tissuemnist/slice_1,0.3728,0.482,0.5125,0.3776,0.8355,19.0,1,61,0.6534,41.2415
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/tralo/seed_2,tissuemnist,MobileNetV3,7,L30_G30,tralo,2,True,data/tissuemnist/slice_1,0.3871,0.4871,0.5058,0.3795,0.8378,7.0,1,63,0.7625,49.1594
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/danits_lp/seed_4,tissuemnist,MobileNetV3,7,L30_G30,danits_lp,4,True,data/tissuemnist/slice_1,0.3488,0.4565,0.4838,0.4223,0.9133,1.0,1,-1,0.0971,0.4948
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/danits_lp/seed_3,tissuemnist,MobileNetV3,7,L30_G30,danits_lp,3,True,data/tissuemnist/slice_1,0.3363,0.4587,0.4717,0.4115,0.9128,107.0,0,-1,0.3485,0.6138
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/danits_lp/seed_1,tissuemnist,MobileNetV3,7,L30_G30,danits_lp,1,True,data/tissuemnist/slice_1,0.3512,0.4476,0.485,0.405,0.8891,10.0,0,-1,0.0781,0.4447
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/danits_lp/seed_2,tissuemnist,MobileNetV3,7,L30_G30,danits_lp,2,True,data/tissuemnist/slice_1,0.3906,0.4675,0.4813,0.4032,0.8881,26.0,0,-1,0.086,0.4414
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/fioretto_ldf/seed_4,tissuemnist,MobileNetV3,7,L30_G30,fioretto_ldf,4,True,data/tissuemnist/slice_1,0.3757,0.4817,0.5112,0.3934,0.8527,6.0,1,1,0.2202,13.0543
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/fioretto_ldf/seed_3,tissuemnist,MobileNetV3,7,L30_G30,fioretto_ldf,3,True,data/tissuemnist/slice_1,0.3539,0.4772,0.5042,0.4017,0.8765,10.0,1,15,0.867,42.0318
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/fioretto_ldf/seed_1,tissuemnist,MobileNetV3,7,L30_G30,fioretto_ldf,1,True,data/tissuemnist/slice_1,0.3768,0.487,0.5183,0.3731,0.8329,30.0,1,10,0.8876,30.1332
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/fioretto_ldf/seed_2,tissuemnist,MobileNetV3,7,L30_G30,fioretto_ldf,2,True,data/tissuemnist/slice_1,0.3897,0.4889,0.5079,0.3759,0.838,13.0,1,14,0.5735,41.4046
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/tralo_bounded/seed_4,tissuemnist,MobileNetV3,7,L30_G30,tralo_bounded,4,True,data/tissuemnist/slice_1,0.3755,0.4821,0.5117,0.3938,0.8535,12.0,1,51,0.0898,29.4531
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/tralo_bounded/seed_3,tissuemnist,MobileNetV3,7,L30_G30,tralo_bounded,3,True,data/tissuemnist/slice_1,0.354,0.4776,0.5042,0.4027,0.8782,9.0,1,65,0.656,54.7286
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/tralo_bounded/seed_1,tissuemnist,MobileNetV3,7,L30_G30,tralo_bounded,1,True,data/tissuemnist/slice_1,0.3744,0.4844,0.515,0.3746,0.8342,29.0,1,61,0.69,36.7352
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/tralo_bounded/seed_2,tissuemnist,MobileNetV3,7,L30_G30,tralo_bounded,2,True,data/tissuemnist/slice_1,0.3882,0.4881,0.5075,0.3774,0.838,9.0,1,63,0.429,35.6329
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/heuristic/seed_4,tissuemnist,MobileNetV3,7,L30_G30,heuristic,4,True,data/tissuemnist/slice_1,0.3498,0.4571,0.4829,0.4223,0.9133,15.0,1,-1,0.5185,0.4839
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/heuristic/seed_3,tissuemnist,MobileNetV3,7,L30_G30,heuristic,3,True,data/tissuemnist/slice_1,0.3363,0.4587,0.4717,0.4115,0.9128,107.0,0,-1,0.6554,0.5562
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/heuristic/seed_1,tissuemnist,MobileNetV3,7,L30_G30,heuristic,1,True,data/tissuemnist/slice_1,0.3508,0.4473,0.4846,0.405,0.8891,13.0,0,-1,0.6803,0.5093
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/heuristic/seed_2,tissuemnist,MobileNetV3,7,L30_G30,heuristic,2,True,data/tissuemnist/slice_1,0.3906,0.4674,0.4813,0.4032,0.8881,26.0,0,-1,0.7084,0.552
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L50_G50/hounie_rcl/seed_4,tissuemnist,MobileNetV3,7,L50_G50,hounie_rcl,4,True,data/tissuemnist/slice_1,0.3721,0.4792,0.5083,0.3945,0.8517,0.0,1,1,0.4881,13.3929
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L50_G50/hounie_rcl/seed_3,tissuemnist,MobileNetV3,7,L50_G50,hounie_rcl,3,True,data/tissuemnist/slice_1,0.3541,0.4804,0.5012,0.3996,0.8718,0.0,1,36,0.4604,75.3233
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L50_G50/hounie_rcl/seed_1,tissuemnist,MobileNetV3,7,L50_G50,hounie_rcl,1,True,data/tissuemnist/slice_1,0.3748,0.4808,0.5058,0.3743,0.8364,0.0,1,28,0.5403,62.0362
multiclass_tissue,results/pending_runs/g3_multiclass_tissue/cls_7/L50_G50/hounie_rcl/seed_2,tissuemnist,MobileNetV3,7,L50_G50,hounie_rcl,2,True,data/tissuemnist/slice_1,0.3971,0.497,0.5075,0.3729,0.8373,0.0,1,30,0.7322,65.8854
