block,subblock,dataset,model,constraint_tag,method,seed,constrained_class,group_column,warmup_epochs,cc_f1,cc_recall,cc_prec,cc_support,f1_macro,accuracy,ece,flips,satisfied,total_excess,sat_epoch,disable_freeze,reset_opt,alpha_kl,rho_target,fioretto_step_size,hounie_eta_lambda,ce_nan,max_lambda_g,n_log_epochs
B_loo_ablation,no_rho,dermmnist,MobileNetV3,L50_G30,tralo,4,4,loc_group,50,0.4345,0.2825,0.9403,223.0,0.7289,0.8502,0.1263,0.0,1.0,0.0,65.0,,True,0.0,5.0,,,False,,33
B_loo_ablation,no_rho,dermmnist,MobileNetV3,L50_G30,tralo,3,4,loc_group,50,0.3972,0.2556,0.8906,223.0,0.7427,0.8457,0.129,0.0,1.0,0.0,66.0,,True,0.0,5.0,,,False,,24
B_loo_ablation,no_rho,dermmnist,MobileNetV3,L50_G30,tralo,1,4,loc_group,50,0.4152,0.2691,0.9091,223.0,0.7111,0.8407,0.1303,0.0,1.0,0.0,67.0,,True,0.0,5.0,,,False,,67
B_loo_ablation,no_rho,dermmnist,MobileNetV3,L50_G30,tralo,2,4,loc_group,50,0.4138,0.2691,0.8955,223.0,0.7157,0.8387,0.1366,0.0,1.0,0.0,65.0,,True,0.0,5.0,,,False,,20
B_loo_ablation,no_rho,dermmnist,ViTB16,L50_G20,tralo,4,4,loc_group,50,0.2985,0.1794,0.8889,223.0,0.6627,0.8178,0.1573,0.0,1.0,0.0,72.0,,True,0.0,5.0,,,False,,15
B_loo_ablation,no_rho,dermmnist,ViTB16,L50_G20,tralo,3,4,loc_group,50,0.291,0.1749,0.8667,223.0,0.65,0.8098,0.1633,0.0,1.0,0.0,75.0,,True,0.0,5.0,,,False,,13
B_loo_ablation,no_rho,dermmnist,ViTB16,L50_G20,tralo,1,4,loc_group,50,0.2622,0.157,0.7955,223.0,0.658,0.8128,0.1618,0.0,1.0,0.0,68.0,,True,0.0,5.0,,,False,,8
B_loo_ablation,no_rho,dermmnist,ViTB16,L50_G20,tralo,2,4,loc_group,50,0.291,0.1749,0.8667,223.0,0.6493,0.8098,0.1681,0.0,1.0,0.0,68.0,,True,0.0,5.0,,,False,,30
B_loo_ablation,no_rho,dermmnist,ViTB16,L50_G30,tralo,4,4,loc_group,50,0.3693,0.2377,0.8281,223.0,0.6781,0.8213,0.1485,0.0,1.0,0.0,67.0,,True,0.0,5.0,,,False,,15
B_loo_ablation,no_rho,dermmnist,ViTB16,L50_G30,tralo,3,4,loc_group,50,0.3793,0.2466,0.8209,223.0,0.6643,0.8158,0.1607,0.0,1.0,0.0,70.0,,True,0.0,5.0,,,False,,71
B_loo_ablation,no_rho,dermmnist,ViTB16,L50_G30,tralo,1,4,loc_group,50,0.3655,0.2377,0.791,223.0,0.6871,0.8228,0.1546,0.0,1.0,0.0,64.0,,True,0.0,5.0,,,False,,14
B_loo_ablation,no_rho,dermmnist,ViTB16,L50_G30,tralo,2,4,loc_group,50,0.3862,0.2511,0.8358,223.0,0.6781,0.8213,0.1579,0.0,1.0,0.0,64.0,,True,0.0,5.0,,,False,,19
B_loo_ablation,no_rho,dermmnist,RegNetY400MF,L50_G20,tralo,4,4,loc_group,50,0.3209,0.1928,0.9556,223.0,0.6756,0.8278,0.145,0.0,1.0,0.0,67.0,,True,0.0,5.0,,,False,,10
B_loo_ablation,no_rho,dermmnist,RegNetY400MF,L50_G20,tralo,3,4,loc_group,50,0.2943,0.1749,0.9286,223.0,0.6726,0.8213,0.1511,0.0,1.0,0.0,65.0,,True,0.0,5.0,,,False,,11
B_loo_ablation,no_rho,dermmnist,RegNetY400MF,L50_G20,tralo,1,4,loc_group,50,0.3008,0.1794,0.9302,223.0,0.683,0.8273,0.15,0.0,1.0,0.0,62.0,,True,0.0,5.0,,,False,,11
B_loo_ablation,no_rho,dermmnist,RegNetY400MF,L50_G20,tralo,2,4,loc_group,50,0.3094,0.1839,0.9762,223.0,0.6888,0.8303,0.14,0.0,1.0,0.0,63.0,,True,0.0,5.0,,,False,,10
B_loo_ablation,no_rho,dermmnist,RegNetY400MF,L50_G30,tralo,4,4,loc_group,50,0.4014,0.2601,0.8788,223.0,0.6815,0.8328,0.141,0.0,1.0,0.0,65.0,,True,0.0,5.0,,,False,,26
B_loo_ablation,no_rho,dermmnist,RegNetY400MF,L50_G30,tralo,3,4,loc_group,50,0.4014,0.2601,0.8788,223.0,0.6966,0.8328,0.1346,0.0,1.0,0.0,62.0,,True,0.0,5.0,,,False,,7
B_loo_ablation,no_rho,dermmnist,RegNetY400MF,L50_G30,tralo,1,4,loc_group,50,0.4069,0.2646,0.8806,223.0,0.6987,0.8337,0.1442,0.0,1.0,0.0,60.0,,True,0.0,5.0,,,False,,24
B_loo_ablation,no_rho,dermmnist,RegNetY400MF,L50_G30,tralo,2,4,loc_group,50,0.4152,0.2691,0.9091,223.0,0.7029,0.8337,0.1365,0.0,1.0,0.0,61.0,,True,0.0,5.0,,,False,,21
B_loo_ablation,no_rho,octmnist,MobileNetV3,L30_G30,tralo,4,2,synth_group,50,0.3863,0.248,0.8732,250.0,0.6959,0.731,0.229,0.0,1.0,0.0,81.0,,True,0.0,5.0,,,False,,16
B_loo_ablation,no_rho,octmnist,MobileNetV3,L30_G30,tralo,3,2,synth_group,50,0.4198,0.272,0.9189,250.0,0.7133,0.747,0.2183,0.0,1.0,0.0,81.0,,True,0.0,5.0,,,False,,26
B_loo_ablation,no_rho,octmnist,MobileNetV3,L30_G30,tralo,1,2,synth_group,50,0.4272,0.276,0.9452,250.0,0.7052,0.737,0.2249,0.0,1.0,0.0,82.0,,True,0.0,5.0,,,False,,14
B_loo_ablation,no_rho,octmnist,MobileNetV3,L30_G30,tralo,2,2,synth_group,50,0.3963,0.256,0.8767,250.0,0.6887,0.721,0.2293,0.0,1.0,0.0,79.0,,True,0.0,5.0,,,False,,26
B_loo_ablation,no_rho,octmnist,MobileNetV3,L40_G40,tralo,4,2,synth_group,50,0.5,0.348,0.8878,250.0,0.7448,0.769,0.1968,0.0,1.0,0.0,76.0,,True,0.0,5.0,,,False,,28
B_loo_ablation,no_rho,octmnist,MobileNetV3,L40_G40,tralo,3,2,synth_group,50,0.5029,0.348,0.9062,250.0,0.7451,0.769,0.1971,0.0,1.0,0.0,75.0,,True,0.0,5.0,,,False,,11
B_loo_ablation,no_rho,octmnist,MobileNetV3,L40_G40,tralo,1,2,synth_group,50,0.5257,0.368,0.92,250.0,0.7431,0.764,0.1998,0.0,1.0,0.0,77.0,,True,0.0,5.0,,,False,,59
B_loo_ablation,no_rho,octmnist,MobileNetV3,L40_G40,tralo,2,2,synth_group,50,0.4841,0.336,0.866,250.0,0.7178,0.74,0.2078,0.0,1.0,0.0,74.0,,True,0.0,5.0,,,False,,12
B_loo_ablation,no_rho,octmnist,ViTB16,L30_G30,tralo,4,2,synth_group,50,0.4246,0.276,0.92,250.0,0.7314,0.764,0.2166,0.0,1.0,0.0,67.0,,True,0.0,5.0,,,False,,12
B_loo_ablation,no_rho,octmnist,ViTB16,L30_G30,tralo,3,2,synth_group,50,0.4185,0.272,0.9067,250.0,0.7237,0.755,0.22,0.0,1.0,0.0,65.0,,True,0.0,5.0,,,False,,11
B_loo_ablation,no_rho,octmnist,ViTB16,L30_G30,tralo,1,2,synth_group,50,0.4185,0.272,0.9067,250.0,0.7255,0.757,0.2192,0.0,1.0,0.0,71.0,,True,0.0,5.0,,,False,,13
B_loo_ablation,no_rho,octmnist,ViTB16,L30_G30,tralo,2,2,synth_group,50,0.4286,0.276,0.9583,250.0,0.7128,0.743,0.2302,0.0,1.0,0.0,71.0,,True,0.0,5.0,,,False,,13
B_loo_ablation,no_rho,octmnist,ViTB16,L40_G40,tralo,4,2,synth_group,50,0.52,0.364,0.91,250.0,0.7612,0.783,0.1968,0.0,1.0,0.0,66.0,,True,0.0,5.0,,,False,,11
B_loo_ablation,no_rho,octmnist,ViTB16,L40_G40,tralo,3,2,synth_group,50,0.5158,0.36,0.9091,250.0,0.7574,0.779,0.1915,0.0,1.0,0.0,63.0,,True,0.0,5.0,,,False,,65
B_loo_ablation,no_rho,octmnist,ViTB16,L40_G40,tralo,1,2,synth_group,50,0.4971,0.348,0.87,250.0,0.7486,0.771,0.2041,0.0,1.0,0.0,70.0,,True,0.0,5.0,,,False,,12
B_loo_ablation,no_rho,octmnist,ViTB16,L40_G40,tralo,2,2,synth_group,50,0.5429,0.38,0.95,250.0,0.7491,0.768,0.2053,0.0,1.0,0.0,70.0,,True,0.0,5.0,,,False,,15
B_loo_ablation,no_rho,octmnist,RegNetY400MF,L30_G30,tralo,4,2,synth_group,50,0.3951,0.256,0.8649,250.0,0.7065,0.74,0.2262,0.0,1.0,0.0,67.0,,True,0.0,5.0,,,False,,14
B_loo_ablation,no_rho,octmnist,RegNetY400MF,L30_G30,tralo,3,2,synth_group,50,0.3688,0.236,0.8429,250.0,0.6821,0.719,0.243,0.0,1.0,0.0,80.0,,True,0.0,5.0,,,False,,15
B_loo_ablation,no_rho,octmnist,RegNetY400MF,L30_G30,tralo,1,2,synth_group,50,0.4308,0.28,0.9333,250.0,0.7105,0.743,0.2039,0.0,1.0,0.0,82.0,,True,0.0,5.0,,,False,,14
B_loo_ablation,no_rho,octmnist,RegNetY400MF,L30_G30,tralo,2,2,synth_group,50,0.4149,0.268,0.9178,250.0,0.6974,0.731,0.234,0.0,1.0,0.0,78.0,,True,0.0,5.0,,,False,,29
B_loo_ablation,no_rho,octmnist,RegNetY400MF,L40_G40,tralo,4,2,synth_group,50,0.4509,0.312,0.8125,250.0,0.7201,0.746,0.2209,0.0,1.0,0.0,61.0,,True,0.0,5.0,,,False,,15
B_loo_ablation,no_rho,octmnist,RegNetY400MF,L40_G40,tralo,3,2,synth_group,50,0.4527,0.316,0.798,250.0,0.7009,0.726,0.2298,0.0,1.0,0.0,75.0,,True,0.0,5.0,,,False,,16
B_loo_ablation,no_rho,octmnist,RegNetY400MF,L40_G40,tralo,1,2,synth_group,50,0.5086,0.356,0.89,250.0,0.7402,0.763,0.1955,0.0,1.0,0.0,78.0,,True,0.0,5.0,,,False,,26
B_loo_ablation,no_rho,octmnist,RegNetY400MF,L40_G40,tralo,2,2,synth_group,50,0.4784,0.332,0.8557,250.0,0.717,0.741,0.2166,0.0,1.0,0.0,73.0,,True,0.0,5.0,,,False,,16
B_loo_ablation,no_reset,dermmnist,MobileNetV3,L50_G20,tralo,4,4,loc_group,50,0.2008,0.1121,0.9615,223.0,0.6743,0.8098,0.1675,0.0,1.0,0.0,68.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,MobileNetV3,L50_G20,tralo,3,4,loc_group,50,0.1557,0.0852,0.9048,223.0,0.696,0.8278,0.1456,0.0,1.0,0.0,68.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,MobileNetV3,L50_G20,tralo,1,4,loc_group,50,0.2353,0.1345,0.9375,223.0,0.6661,0.8128,0.1567,0.0,1.0,0.0,70.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,MobileNetV3,L50_G20,tralo,2,4,loc_group,50,0.1789,0.0987,0.9565,223.0,0.6803,0.8203,0.1548,0.0,1.0,0.0,67.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,MobileNetV3,L50_G30,tralo,4,4,loc_group,50,0.3271,0.1973,0.9565,223.0,0.7121,0.8323,0.1412,0.0,1.0,0.0,65.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,dermmnist,MobileNetV3,L50_G30,tralo,3,4,loc_group,50,0.3162,0.1928,0.8776,223.0,0.7181,0.8392,0.1316,0.0,1.0,0.0,66.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,MobileNetV3,L50_G30,tralo,1,4,loc_group,50,0.3321,0.2018,0.9375,223.0,0.6904,0.8288,0.1419,0.0,1.0,0.0,67.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,MobileNetV3,L50_G30,tralo,2,4,loc_group,50,0.2605,0.1525,0.8947,223.0,0.7002,0.8318,0.1414,0.0,1.0,0.0,65.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,dermmnist,ViTB16,L50_G20,tralo,4,4,loc_group,50,0.1767,0.0987,0.8462,223.0,0.6424,0.8088,0.1618,0.0,1.0,0.0,70.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,ViTB16,L50_G20,tralo,3,4,loc_group,50,0.1935,0.1076,0.96,223.0,0.6291,0.8053,0.1644,0.0,1.0,0.0,72.0,,False,0.0,100.0,,,False,,9
B_loo_ablation,no_reset,dermmnist,ViTB16,L50_G20,tralo,1,4,loc_group,50,0.1905,0.1076,0.8276,223.0,0.6431,0.8073,0.166,0.0,1.0,0.0,66.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,ViTB16,L50_G20,tralo,2,4,loc_group,50,0.1862,0.1031,0.9583,223.0,0.6324,0.8048,0.1702,0.0,1.0,0.0,66.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,ViTB16,L50_G30,tralo,4,4,loc_group,50,0.3358,0.2063,0.902,223.0,0.6689,0.8198,0.1501,0.0,1.0,0.0,66.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,ViTB16,L50_G30,tralo,3,4,loc_group,50,0.3139,0.1928,0.8431,223.0,0.6575,0.8133,0.157,0.0,1.0,0.0,69.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,ViTB16,L50_G30,tralo,1,4,loc_group,50,0.2556,0.1525,0.7907,223.0,0.6551,0.8123,0.1605,0.0,1.0,0.0,64.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,dermmnist,ViTB16,L50_G30,tralo,2,4,loc_group,50,0.2932,0.1749,0.907,223.0,0.6549,0.8133,0.1605,0.0,1.0,0.0,64.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,dermmnist,RegNetY400MF,L50_G20,tralo,4,4,loc_group,50,0.2151,0.1211,0.9643,223.0,0.652,0.8178,0.1541,0.0,1.0,0.0,67.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,dermmnist,RegNetY400MF,L50_G20,tralo,3,4,loc_group,50,0.1564,0.0852,0.95,223.0,0.6405,0.8088,0.1594,0.0,1.0,0.0,65.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,dermmnist,RegNetY400MF,L50_G20,tralo,1,4,loc_group,50,0.1339,0.0717,1.0,223.0,0.6574,0.8113,0.1635,0.0,1.0,0.0,62.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,dermmnist,RegNetY400MF,L50_G20,tralo,2,4,loc_group,50,0.1417,0.0762,1.0,223.0,0.6507,0.8158,0.1523,0.0,1.0,0.0,63.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,dermmnist,RegNetY400MF,L50_G30,tralo,4,4,loc_group,50,0.3209,0.1928,0.9556,223.0,0.6751,0.8273,0.1429,0.0,1.0,0.0,65.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,dermmnist,RegNetY400MF,L50_G30,tralo,3,4,loc_group,50,0.3008,0.1794,0.9302,223.0,0.6697,0.8233,0.1451,0.0,1.0,0.0,62.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,dermmnist,RegNetY400MF,L50_G30,tralo,1,4,loc_group,50,0.2703,0.157,0.9722,223.0,0.6801,0.8248,0.1494,0.0,1.0,0.0,60.0,,False,0.0,100.0,,,False,,6
B_loo_ablation,no_reset,dermmnist,RegNetY400MF,L50_G30,tralo,2,4,loc_group,50,0.2901,0.1704,0.9744,223.0,0.6872,0.8273,0.1397,0.0,1.0,0.0,61.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,octmnist,MobileNetV3,L30_G30,tralo,4,2,synth_group,50,0.3548,0.22,0.9167,250.0,0.6957,0.738,0.2268,0.0,1.0,0.0,81.0,,False,0.0,100.0,,,False,,11
B_loo_ablation,no_reset,octmnist,MobileNetV3,L30_G30,tralo,3,2,synth_group,50,0.3601,0.224,0.918,250.0,0.696,0.737,0.2294,0.0,1.0,0.0,81.0,,False,0.0,100.0,,,False,,11
B_loo_ablation,no_reset,octmnist,MobileNetV3,L30_G30,tralo,1,2,synth_group,50,0.3975,0.252,0.9403,250.0,0.6968,0.732,0.2275,0.0,1.0,0.0,82.0,,False,0.0,100.0,,,False,,11
B_loo_ablation,no_reset,octmnist,MobileNetV3,L30_G30,tralo,2,2,synth_group,50,0.3506,0.216,0.931,250.0,0.6802,0.721,0.2277,0.0,1.0,0.0,80.0,,False,0.0,100.0,,,False,,10
B_loo_ablation,no_reset,octmnist,MobileNetV3,L40_G40,tralo,4,2,synth_group,50,0.4868,0.332,0.9121,250.0,0.7415,0.768,0.1966,0.0,1.0,0.0,75.0,,False,0.0,100.0,,,False,,9
B_loo_ablation,no_reset,octmnist,MobileNetV3,L40_G40,tralo,3,2,synth_group,50,0.4748,0.32,0.9195,250.0,0.7338,0.761,0.2046,0.0,1.0,0.0,75.0,,False,0.0,100.0,,,False,,9
B_loo_ablation,no_reset,octmnist,MobileNetV3,L40_G40,tralo,1,2,synth_group,50,0.4545,0.3,0.9375,250.0,0.7149,0.743,0.2132,0.0,1.0,0.0,77.0,,False,0.0,100.0,,,False,,10
B_loo_ablation,no_reset,octmnist,MobileNetV3,L40_G40,tralo,2,2,synth_group,50,0.4809,0.328,0.9011,250.0,0.7265,0.752,0.2,0.0,1.0,0.0,77.0,,False,0.0,100.0,,,False,,10
B_loo_ablation,no_reset,octmnist,ViTB16,L30_G30,tralo,4,2,synth_group,50,0.2569,0.148,0.9737,250.0,0.674,0.727,0.2416,0.0,1.0,0.0,67.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,octmnist,ViTB16,L30_G30,tralo,3,2,synth_group,50,0.2953,0.176,0.9167,250.0,0.679,0.724,0.2393,0.0,1.0,0.0,65.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,octmnist,ViTB16,L30_G30,tralo,1,2,synth_group,50,0.2316,0.132,0.9429,250.0,0.6613,0.716,0.2542,0.0,1.0,0.0,70.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,octmnist,ViTB16,L30_G30,tralo,2,2,synth_group,50,0.2191,0.124,0.9394,250.0,0.6458,0.701,0.2646,0.0,1.0,0.0,70.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,octmnist,ViTB16,L40_G40,tralo,4,2,synth_group,50,0.4075,0.26,0.942,250.0,0.7238,0.758,0.2141,0.0,1.0,0.0,65.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,octmnist,ViTB16,L40_G40,tralo,3,2,synth_group,50,0.4136,0.268,0.9054,250.0,0.7212,0.753,0.2135,0.0,1.0,0.0,63.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,octmnist,ViTB16,L40_G40,tralo,1,2,synth_group,50,0.3442,0.212,0.9138,250.0,0.6985,0.739,0.2244,0.0,1.0,0.0,69.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,octmnist,ViTB16,L40_G40,tralo,2,2,synth_group,50,0.4334,0.28,0.9589,250.0,0.7106,0.74,0.2261,0.0,1.0,0.0,69.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,octmnist,RegNetY400MF,L30_G30,tralo,4,2,synth_group,50,0.2915,0.172,0.9556,250.0,0.6749,0.723,0.2415,0.0,1.0,0.0,67.0,,False,0.0,100.0,,,False,,8
B_loo_ablation,no_reset,octmnist,RegNetY400MF,L30_G30,tralo,3,2,synth_group,50,0.328,0.204,0.8361,250.0,0.6693,0.711,0.2443,0.0,1.0,0.0,80.0,,False,0.0,100.0,,,False,,10
B_loo_ablation,no_reset,octmnist,RegNetY400MF,L30_G30,tralo,1,2,synth_group,50,0.3583,0.22,0.9649,250.0,0.6904,0.732,0.2172,0.0,1.0,0.0,81.0,,False,0.0,100.0,,,False,,11
B_loo_ablation,no_reset,octmnist,RegNetY400MF,L30_G30,tralo,2,2,synth_group,50,0.3706,0.232,0.9206,250.0,0.673,0.71,0.2452,0.0,1.0,0.0,78.0,,False,0.0,100.0,,,False,,10
B_loo_ablation,no_reset,octmnist,RegNetY400MF,L40_G40,tralo,4,2,synth_group,50,0.4316,0.284,0.8987,250.0,0.7135,0.743,0.2195,0.0,1.0,0.0,61.0,,False,0.0,100.0,,,False,,7
B_loo_ablation,no_reset,octmnist,RegNetY400MF,L40_G40,tralo,3,2,synth_group,50,0.4107,0.276,0.8023,250.0,0.6901,0.72,0.2323,0.0,1.0,0.0,75.0,,False,0.0,100.0,,,False,,9
B_loo_ablation,no_reset,octmnist,RegNetY400MF,L40_G40,tralo,1,2,synth_group,50,0.4505,0.3,0.9036,250.0,0.7207,0.75,0.1955,0.0,1.0,0.0,77.0,,False,0.0,100.0,,,False,,10
B_loo_ablation,no_reset,octmnist,RegNetY400MF,L40_G40,tralo,2,2,synth_group,50,0.4242,0.28,0.875,250.0,0.6939,0.724,0.2301,0.0,1.0,0.0,73.0,,False,0.0,100.0,,,False,,9
B_loo_ablation,no_freeze,dermmnist,MobileNetV3,L50_G20,tralo,4,4,loc_group,50,0.3284,0.1973,0.9778,223.0,0.7044,0.8308,0.1454,0.0,1.0,0.0,68.0,True,True,0.0,100.0,,,False,,22
B_loo_ablation,no_freeze,dermmnist,MobileNetV3,L50_G20,tralo,3,4,loc_group,50,0.306,0.1839,0.9111,223.0,0.7217,0.8387,0.1355,0.0,1.0,0.0,68.0,True,True,0.0,100.0,,,False,,16
B_loo_ablation,no_freeze,dermmnist,MobileNetV3,L50_G20,tralo,1,4,loc_group,50,0.3134,0.1883,0.9333,223.0,0.6878,0.8253,0.1471,0.0,1.0,0.0,70.0,True,True,0.0,100.0,,,False,,12
B_loo_ablation,no_freeze,dermmnist,MobileNetV3,L50_G20,tralo,2,4,loc_group,50,0.2868,0.1704,0.9048,223.0,0.7004,0.8318,0.142,0.0,1.0,0.0,67.0,True,True,0.0,100.0,,,False,,13
B_loo_ablation,no_freeze,dermmnist,MobileNetV3,L50_G30,tralo,4,4,loc_group,50,0.4345,0.2825,0.9403,223.0,0.7301,0.8487,0.1287,0.0,1.0,0.0,65.0,True,True,0.0,100.0,,,False,,40
B_loo_ablation,no_freeze,dermmnist,MobileNetV3,L50_G30,tralo,3,4,loc_group,50,0.3958,0.2556,0.8769,223.0,0.7426,0.8452,0.1299,0.0,1.0,0.0,66.0,True,True,0.0,100.0,,,False,,35
B_loo_ablation,no_freeze,dermmnist,MobileNetV3,L50_G30,tralo,1,4,loc_group,50,0.4152,0.2691,0.9091,223.0,0.7115,0.8412,0.1293,0.0,1.0,0.0,67.0,True,True,0.0,100.0,,,False,,12
B_loo_ablation,no_freeze,dermmnist,MobileNetV3,L50_G30,tralo,2,4,loc_group,50,0.4138,0.2691,0.8955,223.0,0.7159,0.8397,0.1359,0.0,1.0,0.0,65.0,True,True,0.0,100.0,,,False,,36
B_loo_ablation,no_freeze,dermmnist,ViTB16,L50_G20,tralo,4,4,loc_group,50,0.291,0.1749,0.8667,223.0,0.6615,0.8173,0.1574,0.0,1.0,0.0,70.0,True,True,0.0,100.0,,,False,,13
B_loo_ablation,no_freeze,dermmnist,ViTB16,L50_G20,tralo,3,4,loc_group,50,0.291,0.1749,0.8667,223.0,0.653,0.8113,0.1616,0.0,1.0,0.0,72.0,True,True,0.0,100.0,,,False,,12
B_loo_ablation,no_freeze,dermmnist,ViTB16,L50_G20,tralo,1,4,loc_group,50,0.2622,0.157,0.7955,223.0,0.658,0.8128,0.1615,0.0,1.0,0.0,66.0,True,True,0.0,100.0,,,False,,8
B_loo_ablation,no_freeze,dermmnist,ViTB16,L50_G20,tralo,2,4,loc_group,50,0.2985,0.1794,0.8889,223.0,0.6546,0.8118,0.1664,0.0,1.0,0.0,66.0,True,True,0.0,100.0,,,False,,36
B_loo_ablation,no_freeze,dermmnist,ViTB16,L50_G30,tralo,4,4,loc_group,50,0.3806,0.2466,0.8333,223.0,0.6788,0.8223,0.1458,0.0,1.0,0.0,66.0,True,True,0.0,100.0,,,False,,10
B_loo_ablation,no_freeze,dermmnist,ViTB16,L50_G30,tralo,3,4,loc_group,50,0.3793,0.2466,0.8209,223.0,0.6612,0.8163,0.1575,0.0,1.0,0.0,69.0,True,True,0.0,100.0,,,False,,11
B_loo_ablation,no_freeze,dermmnist,ViTB16,L50_G30,tralo,1,4,loc_group,50,0.3599,0.2332,0.7879,223.0,0.6824,0.8218,0.1553,0.0,1.0,0.0,64.0,True,True,0.0,100.0,,,False,,10
B_loo_ablation,no_freeze,dermmnist,ViTB16,L50_G30,tralo,2,4,loc_group,50,0.4,0.2601,0.8657,223.0,0.6814,0.8218,0.1563,0.0,1.0,0.0,64.0,True,True,0.0,100.0,,,False,,11
B_loo_ablation,no_freeze,dermmnist,RegNetY400MF,L50_G20,tralo,4,4,loc_group,50,0.3083,0.1839,0.9535,223.0,0.6762,0.8268,0.1465,0.0,1.0,0.0,67.0,True,True,0.0,100.0,,,False,,10
B_loo_ablation,no_freeze,dermmnist,RegNetY400MF,L50_G20,tralo,3,4,loc_group,50,0.2879,0.1704,0.9268,223.0,0.672,0.8213,0.1505,0.0,1.0,0.0,65.0,True,True,0.0,100.0,,,False,,11
B_loo_ablation,no_freeze,dermmnist,RegNetY400MF,L50_G20,tralo,1,4,loc_group,50,0.3008,0.1794,0.9302,223.0,0.6819,0.8268,0.1499,0.0,1.0,0.0,62.0,True,True,0.0,100.0,,,False,,11
B_loo_ablation,no_freeze,dermmnist,RegNetY400MF,L50_G20,tralo,2,4,loc_group,50,0.3094,0.1839,0.9762,223.0,0.6869,0.8303,0.141,0.0,1.0,0.0,63.0,True,True,0.0,100.0,,,False,,10
B_loo_ablation,no_freeze,dermmnist,RegNetY400MF,L50_G30,tralo,4,4,loc_group,50,0.4414,0.287,0.9552,223.0,0.7069,0.8402,0.1306,0.0,1.0,0.0,65.0,True,True,0.0,100.0,,,False,,9
B_loo_ablation,no_freeze,dermmnist,RegNetY400MF,L50_G30,tralo,3,4,loc_group,50,0.3958,0.2556,0.8769,223.0,0.6967,0.8328,0.135,0.0,1.0,0.0,62.0,True,True,0.0,100.0,,,False,,7
B_loo_ablation,no_freeze,dermmnist,RegNetY400MF,L50_G30,tralo,1,4,loc_group,50,0.4138,0.2691,0.8955,223.0,0.718,0.8427,0.1348,0.0,1.0,0.0,60.0,True,True,0.0,100.0,,,False,,13
B_loo_ablation,no_freeze,dermmnist,RegNetY400MF,L50_G30,tralo,2,4,loc_group,50,0.4207,0.2735,0.9104,223.0,0.7201,0.8407,0.1293,0.0,1.0,0.0,61.0,True,True,0.0,100.0,,,False,,15
B_loo_ablation,no_freeze,octmnist,MobileNetV3,L30_G30,tralo,4,2,synth_group,50,0.3963,0.256,0.8767,250.0,0.7033,0.738,0.2234,0.0,1.0,0.0,81.0,True,True,0.0,100.0,,,False,,18
B_loo_ablation,no_freeze,octmnist,MobileNetV3,L30_G30,tralo,3,2,synth_group,50,0.4246,0.276,0.92,250.0,0.7131,0.746,0.2167,0.0,1.0,0.0,81.0,True,True,0.0,100.0,,,False,,17
B_loo_ablation,no_freeze,octmnist,MobileNetV3,L30_G30,tralo,1,2,synth_group,50,0.4224,0.272,0.9444,250.0,0.7036,0.736,0.2244,0.0,1.0,0.0,82.0,True,True,0.0,100.0,,,False,,16
